id,L,a,b,hex_srgb,in_srgb,slice_id
124956,46.9375,-100.625,72.75,#008C00,0,751
124960,46.9375,-92.875,45.75,#008B11,0,751
124977,46.9375,-63.625,-18.75,#00888D,0,751
124994,46.9375,-52.5,47.25,#00820F,0,751
125000,46.9375,-46.0,-25.875,#00849A,0,751
125003,46.9375,-43.0,19.25,#00804D,0,751
125048,46.9375,-11.375,-34.5,#0078A9,0,751
125055,46.9375,-10.25,1.5,#5D746C,1,751
125075,46.9375,-2.125,4.0,#6F7069,1,751
125116,46.9375,11.25,26.5,#8F6743,1,751
125149,46.9375,26.25,-112.5,#0071FF,0,751
125218,46.9375,74.25,-95.625,#7A3BFF,0,751
125225,46.9375,82.5,-125.875,#003DFF,0,751
125228,46.9375,84.25,-44.5,#CE00BC,0,751
125246,46.9375,108.25,15.75,#FF005B,0,751
125258,46.9375,124.5,-78.0,#EC00F7,0,751
125267,47.0,-91.0,-4.75,#008D75,0,752
125317,47.0,-41.875,9.5,#00805E,0,752
125466,47.0,17.0,52.5,#9C630A,1,752
125473,47.0,21.625,38.25,#A0602F,1,752
125500,47.0,30.125,15.5,#A55A57,1,752
125516,47.0,37.25,-98.125,#0066FF,0,752
125524,47.0,41.125,47.875,#BA4E1D,1,752
125615,47.0,115.25,7.875,#FF0068,0,752
125623,47.0,125.625,-109.125,#CB00FF,0,752
125657,47.0625,-68.125,29.375,#00873A,0,753
125729,47.0625,-17.125,-87.5,#0082FF,0,753
125798,47.0625,6.25,-19.125,#696E90,1,753
125829,47.0625,17.75,28.25,#986341,1,753
125852,47.0625,31.75,-63.25,#5863DB,1,753
125872,47.0625,40.0,30.5,#B6503E,1,753
125884,47.0625,46.25,-47.75,#9253C1,1,753
125903,47.0625,61.5,47.0,#D33023,1,753
125923,47.0625,80.75,59.0,#EA000B,0,753
125932,47.0625,93.75,-128.0,#4322FF,0,753
125941,47.0625,110.875,-128.0,#8500FF,0,753
125943,47.0625,111.75,-120.625,#9A00FF,0,753
125946,47.0625,117.25,-27.125,#FF00A0,0,753
125987,47.125,-60.875,-53.125,#008BC9,0,754
126040,47.125,-18.25,68.875,#6C7600,0,754
126041,47.125,-17.75,36.0,#657730,1,754
126222,47.125,54.25,38.25,#C93E32,1,754
126247,47.125,76.125,-0.375,#DA0073,0,754
126260,47.125,86.0,-20.0,#DF0094,0,754
126264,47.125,92.25,48.625,#F70026,0,754
126269,47.125,98.75,8.625,#F80066,0,754
126275,47.125,109.25,-57.75,#E800D4,0,754
126279,47.125,111.375,-113.0,#AA00FF,0,754
126347,47.1875,-44.625,-45.125,#0086BB,0,755
126372,47.1875,-25.75,-36.0,#007EAC,0,755
126439,47.1875,2.875,-77.625,#0078F5,0,755
126450,47.1875,7.0,-4.0,#796C77,1,755
126500,47.1875,26.25,2.0,#9A5F6D,1,755
126521,47.1875,39.0,-56.0,#795CCF,1,755
126533,47.1875,48.5,80.125,#C64500,0,755
126535,47.1875,50.5,-94.5,#195AFF,0,755
126543,47.1875,58.0,-110.125,#0058FF,0,755
126546,47.1875,60.125,70.25,#D33300,0,755
126549,47.1875,62.0,-63.875,#9A43DD,1,755
126554,47.1875,65.125,-97.5,#5A4BFF,0,755
126561,47.1875,73.25,80.125,#E30000,0,755
126594,47.1875,95.25,24.5,#F8004D,0,755
126598,47.1875,99.625,81.125,#FF0000,0,755
126607,47.1875,108.625,69.375,#FF0000,0,755
126613,47.1875,117.25,65.25,#FF000D,0,755
126621,47.25,-128.0,27.0,#00913E,0,756
126623,47.25,-122.25,-16.375,#00938A,0,756
126635,47.25,-97.875,-32.625,#0090A5,0,756
126641,47.25,-87.75,61.25,#008B00,0,756
126691,47.25,-41.625,0.0,#00816F,0,756
126786,47.25,-1.5,50.0,#836F10,1,756
126866,47.25,26.625,8.625,#9E5E63,1,756
126908,47.25,46.75,-111.25,#0063FF,0,756
126966,47.25,103.5,-78.625,#CD00F8,0,756
126979,47.3125,-128.0,-9.875,#00937F,0,757
126990,47.3125,-83.5,12.5,#008B59,0,757
127018,47.3125,-46.875,-51.875,#0087C7,0,757
127064,47.3125,-18.25,-8.375,#3D797E,1,757
127072,47.3125,-13.875,80.75,#757500,0,757
127162,47.3125,17.375,-107.75,#0076FF,0,757
127220,47.3125,50.25,-39.5,#A14DB4,1,757
127228,47.3125,52.625,-128.0,#0064FF,0,757
127260,47.3125,70.875,32.625,#DD163E,1,757
127277,47.3125,89.25,23.375,#F1004F,0,757
127278,47.3125,90.625,-8.0,#EA0081,0,757
127318,47.375,-115.25,-29.125,#0093A0,0,758
127335,47.375,-74.375,-1.25,#008A71,0,758
127337,47.375,-71.375,5.5,#008965,0,758
127347,47.375,-63.25,61.5,#008600,0,758
127350,47.375,-62.25,45.75,#008615,0,758
127351,47.375,-61.125,13.0,#008759,0,758
127363,47.375,-50.75,-69.0,#008BE5,0,758
127395,47.375,-31.0,41.375,#4F7C24,1,758
127407,47.375,-24.25,-51.5,#0080C7,0,758
127439,47.375,-5.875,-31.0,#3376A4,1,758
127468,47.375,-0.25,24.625,#7E6F47,1,758
127543,47.375,36.25,1.625,#A9576F,1,758
127558,47.375,42.125,-88.75,#0061FF,0,758
127580,47.375,51.375,28.875,#C54343,1,758
127591,47.375,60.25,81.25,#D53300,0,758
127611,47.375,85.0,-28.75,#DA00A3,0,758
127617,47.375,90.0,-84.5,#B000FF,0,758
127626,47.375,105.0,-34.125,#F100AC,0,758
127629,47.375,115.375,1.125,#FF0074,0,758
127637,47.375,122.125,30.25,#FF0047,0,758
127651,47.4375,-101.625,-41.25,#0092B5,0,759
127652,47.4375,-101.5,26.75,#008E3F,0,759
127697,47.4375,-45.875,72.0,#358100,0,759
127821,47.4375,21.25,-80.25,#006EFA,0,759
127886,47.4375,60.625,4.0,#CA376C,1,759
127892,47.4375,63.0,-19.375,#C23793,1,759
127929,47.4375,94.375,70.0,#FC0000,0,759
127930,47.4375,96.625,53.75,#FD001E,0,759
127953,47.5,-119.875,68.0,#009100,0,760
128004,47.5,-54.875,-24.25,#008798,0,760
128038,47.5,-27.5,-19.25,#007E90,0,760
128104,47.5,-1.625,-13.0,#617286,1,760
128108,47.5,-0.375,-0.875,#6F7172,1,760
128111,47.5,0.75,-87.625,#007BFF,0,760
128166,47.5,17.75,-73.5,#006FEE,0,760
128282,47.5,121.125,-105.125,#CA00FF,0,760
128321,47.5625,-59.625,1.0,#00876E,0,761
128324,47.5625,-56.5,-6.5,#00877A,0,761
128333,47.5625,-52.0,80.25,#228300,0,761
128484,47.5625,23.75,28.875,#A26041,1,761
128503,47.5625,33.875,-85.375,#0067FF,0,761
128564,47.5625,76.125,-106.625,#613FFF,0,761
128575,47.5625,87.375,-56.75,#CB00D3,0,761
128594,47.5625,110.875,30.75,#FF0046,0,761
128609,47.625,-116.75,18.375,#00914F,0,762
128611,47.625,-116.625,-12.25,#009384,0,762
128615,47.625,-111.375,-15.75,#00928A,0,762
128617,47.625,-103.625,-30.125,#0092A2,0,762
128633,47.625,-86.5,43.875,#008C1A,0,762
128653,47.625,-60.25,54.25,#008600,0,762
128670,47.625,-50.375,-4.75,#008578,0,762
128684,47.625,-37.75,-76.75,#0089F4,0,762
128689,47.625,-35.875,68.75,#4E7E00,0,762
128690,47.625,-35.75,8.125,#198062,1,762
128699,47.625,-27.25,-82.75,#0086FF,0,762
128726,47.625,-17.375,58.5,#6E7700,0,762
128741,47.625,-9.625,69.75,#7B7400,0,762
128805,47.625,10.0,-73.0,#0074EE,0,762
128870,47.625,30.5,81.625,#B25900,0,762
128914,47.625,50.75,64.75,#C94400,0,762
128916,47.625,51.125,0.625,#BD4772,1,762
128932,47.625,60.5,-6.375,#C63A7E,1,762
128936,47.625,61.375,29.125,#D23444,1,762
128950,47.625,70.375,-21.875,#CB2897,1,762
128984,47.625,118.5,-12.125,#FF0089,0,762
129125,47.6875,-6.75,-54.875,#007ACE,0,763
129188,47.6875,15.0,-57.0,#2F6FD2,1,763
129208,47.6875,22.875,-32.625,#7B66A8,1,763
129226,47.6875,30.25,22.25,#A95B4D,1,763
129239,47.6875,35.5,-20.75,#9B5B95,1,763
129252,47.6875,42.875,-123.125,#006BFF,0,763
129279,47.6875,57.375,51.375,#D03A1A,1,763
129304,47.6875,80.25,-55.375,#C214D0,1,763
129327,47.6875,96.625,-92.0,#B200FF,0,763
129336,47.6875,115.875,-87.25,#D900FF,0,763
129396,47.75,-32.75,21.875,#3E7F4B,1,764
129413,47.75,-19.875,-76.375,#0083F4,0,764
129471,47.75,0.625,-19.875,#5E7292,1,764
129512,47.75,14.75,-32.25,#6B6CA8,1,764
129515,47.75,17.0,71.125,#A06400,0,764
129538,47.75,32.0,-30.375,#8E5FA5,1,764
129583,47.75,63.875,-128.0,#005AFF,0,764
129603,47.75,83.0,-114.5,#5C37FF,0,764
129662,47.8125,-80.375,46.0,#008B14,0,765
129667,47.8125,-74.375,-12.625,#008C85,0,765
129720,47.8125,-23.25,-1.875,#3A7C74,1,765
129736,47.8125,-15.5,8.25,#5B7863,1,765
129862,47.8125,24.5,-21.625,#896496,1,765
129886,47.8125,39.625,71.875,#BD5100,0,765
129893,47.8125,43.125,60.125,#C04E00,0,765
129911,47.8125,58.25,-47.125,#A846C2,1,765
129916,47.8125,61.25,-36.375,#B63FB0,1,765
129935,47.8125,72.25,-73.625,#A137F0,1,765
129956,47.8125,94.625,-48.875,#DC00C6,0,765
129961,47.8125,98.875,-23.5,#F0009C,0,765
129972,47.8125,118.25,-47.875,#FC00C5,0,765
129974,47.8125,119.5,74.5,#FF0000,0,765
129982,47.875,-128.0,12.875,#009459,0,766
129989,47.875,-116.625,6.25,#009365,0,766
130016,47.875,-59.625,39.75,#008727,0,766
130018,47.875,-58.625,-29.625,#008AA2,0,766
130034,47.875,-46.75,49.375,#29830B,1,766
130054,47.875,-29.625,81.75,#5D7D00,0,766
130088,47.875,-11.375,-10.25,#4F7882,1,766
130153,47.875,11.75,-23.625,#716D99,1,766
130188,47.875,31.75,-15.125,#9A5E8C,1,766
130195,47.875,33.0,-50.875,#7661C8,1,766
130217,47.875,44.75,-58.375,#8358D5,1,766
130225,47.875,50.875,-72.375,#7755EE,1,766
130227,47.875,52.5,-56.625,#9450D3,1,766
130235,47.875,55.75,-91.0,#5355FF,0,766
130246,47.875,69.25,71.125,#E01D00,0,766
130255,47.875,76.5,-128.0,#004AFF,0,766
130264,47.875,80.625,-34.375,#D300AD,0,766
130279,47.875,100.0,31.5,#FF0044,0,766
130293,47.875,110.75,82.5,#FF0000,0,766
130295,47.875,114.125,-19.625,#FF0096,0,766
130313,47.9375,-92.25,-37.0,#0092AF,0,767
130329,47.9375,-79.875,37.75,#008C2B,0,767
130409,47.9375,-15.625,-3.0,#4E7976,1,767
130439,47.9375,-4.125,-62.5,#007ADC,0,767
130614,47.9375,77.5,29.625,#E60045,0,767
130638,47.9375,98.75,-124.0,#7001FF,0,767
130659,47.9375,125.5,13.875,#FF0062,0,767
130662,47.9375,126.5,-94.125,#E300FF,0,767
130667,48.0,-128.0,6.625,#009464,0,768
130676,48.0,-117.125,33.875,#009232,0,768
130835,48.0,4.125,-37.5,#4773B1,1,768
130857,48.0,10.125,-11.5,#7A6D85,1,768
130897,48.0,25.0,43.375,#A86027,1,768
130928,48.0,41.125,16.375,#B65258,1,768
130933,48.0,43.125,-12.0,#AD5387,1,768
130948,48.0,61.75,-30.125,#BC3DA6,1,768
130966,48.0,78.625,-20.375,#D80096,0,768
130989,48.0,109.125,-102.0,#BB00FF,0,768
131003,48.0625,-122.25,1.875,#00946C,0,769
131007,48.0625,-111.5,21.5,#00924A,0,769
131028,48.0625,-75.5,60.25,#008B00,0,769
131034,48.0625,-70.5,44.25,#008A1B,0,769
131035,48.0625,-70.25,-59.5,#0090D6,0,769
131036,48.0625,-70.125,18.75,#008A50,0,769
131077,48.0625,-39.875,-19.625,#008492,0,769
131083,48.0625,-34.625,50.625,#4D7F08,1,769
131129,48.0625,-12.25,14.625,#667759,1,769
131184,48.0625,2.625,82.125,#8F6E00,0,769
131300,48.0625,45.0,-28.5,#A553A3,1,769
131313,48.0625,54.125,-29.125,#B249A4,1,769
131334,48.0625,68.375,-78.75,#9241FA,1,769
131363,48.0625,102.875,-86.375,#C600FF,0,769
131365,48.0625,109.75,41.625,#FF0036,0,769
131381,48.125,-128.0,58.375,#009300,0,770
131382,48.125,-122.625,47.25,#00930C,0,770
131386,48.125,-117.5,60.0,#009200,0,770
131388,48.125,-112.5,48.875,#009204,0,770
131390,48.125,-112.0,41.125,#009221,0,770
131391,48.125,-109.625,72.25,#009100,0,770
131394,48.125,-100.0,-23.125,#009397,0,770
131395,48.125,-98.75,55.125,#008F00,0,770
131396,48.125,-95.625,7.375,#009064,0,770
131401,48.125,-86.625,21.25,#008E4B,0,770
131402,48.125,-86.125,-31.125,#0091A5,0,770
131403,48.125,-85.0,78.125,#008D00,0,770
131411,48.125,-75.0,-24.125,#008E99,0,770
131413,48.125,-65.125,-2.25,#008A74,0,770
131424,48.125,-55.625,27.375,#008741,0,770
131486,48.125,-12.5,-17.25,#407A8F,1,770
131496,48.125,-7.75,32.75,#777539,1,770
131561,48.125,14.0,-44.75,#546FBE,1,770
131655,48.125,61.875,64.375,#D83200,0,770
131671,48.125,77.375,46.875,#E90028,0,770
131712,48.1875,-128.0,50.125,#009400,0,771
131731,48.1875,-83.0,54.625,#008D00,0,771
131745,48.1875,-68.75,-50.625,#008FC7,0,771
131750,48.1875,-58.375,-47.125,#008CC1,0,771
131774,48.1875,-40.125,-65.75,#0089E2,0,771
131846,48.1875,-8.5,-39.625,#007AB5,0,771
131865,48.1875,-1.125,-43.625,#1177BC,1,771
131899,48.1875,12.625,-95.75,#0078FF,0,771
131949,48.1875,45.125,-64.5,#7A5AE1,1,771
131962,48.1875,52.625,-118.125,#0062FF,0,771
131965,48.1875,53.875,82.75,#D04000,0,771
131979,48.1875,63.625,-115.875,#0056FF,0,771
132012,48.1875,95.75,36.75,#FD003C,0,771
132014,48.1875,96.875,-11.75,#F30089,0,771
132043,48.25,-83.25,-42.375,#0092B9,0,772
132046,48.25,-70.75,80.25,#008A00,0,772
132083,48.25,-28.375,61.75,#5D7D00,0,772
132098,48.25,-15.375,44.0,#6F7822,1,772
132122,48.25,-4.375,62.625,#847300,0,772
132151,48.25,1.75,-57.375,#0077D4,0,772
132200,48.25,20.5,-1.125,#936675,1,772
132269,48.25,67.25,-38.75,#BE36B5,1,772
132287,48.25,80.25,8.125,#E60069,0,772
132296,48.25,96.75,-118.25,#7E07FF,0,772
132303,48.25,102.125,18.75,#FF0059,0,772
132330,48.3125,-101.125,3.625,#00926A,0,773
132337,48.3125,-84.625,68.375,#008D00,0,773
132342,48.3125,-78.0,79.5,#008C00,0,773
132365,48.3125,-38.25,-42.125,#0086B9,0,773
132379,48.3125,-27.5,-11.875,#008086,0,773
132396,48.3125,-20.25,-22.75,#007E98,0,773
132426,48.3125,-5.625,-87.0,#0080FF,0,773
132429,48.3125,-4.375,82.75,#867300,0,773
132471,48.3125,10.75,-38.0,#5A70B3,1,773
132599,48.3125,67.125,60.5,#DF2603,1,773
132600,48.3125,67.375,82.75,#E02500,0,773
132609,48.3125,77.0,72.625,#EB0000,0,773
132617,48.3125,85.125,-63.0,#C400E0,0,773
132634,48.3125,109.25,48.875,#FF002B,0,773
132648,48.3125,120.375,59.125,#FF001C,0,773
132649,48.3125,121.5,37.5,#FF003E,0,773
132669,48.375,-93.875,76.75,#008F00,0,774
132721,48.375,-48.0,16.0,#008556,0,774
132827,48.375,3.0,36.625,#8A6F33,1,774
132868,48.375,15.625,38.125,#9C6832,1,774
132888,48.375,26.25,-74.875,#006CF4,0,774
132890,48.375,27.25,73.375,#AF5E00,0,774
132914,48.375,39.625,-112.0,#006BFF,0,774
132917,48.375,40.5,-50.0,#885CC8,1,774
132918,48.375,40.625,24.25,#B9534C,1,774
132974,48.375,83.25,83.25,#F30000,0,774
132989,48.375,101.5,75.0,#FF0000,0,774
132997,48.375,108.875,-91.25,#CB00FF,0,774
133021,48.4375,-93.875,17.125,#009053,0,775
133087,48.4375,-36.0,-25.75,#00849E,0,775
133103,48.4375,-26.25,5.625,#3E7F69,1,775
133111,48.4375,-22.375,31.875,#5E7C3B,1,775
133120,48.4375,-17.625,-34.5,#007EAD,0,775
133226,48.4375,14.375,47.125,#9C681E,1,775
133239,48.4375,17.75,-22.875,#7E6A9A,1,775
133280,48.4375,42.375,-20.5,#A85696,1,775
133347,48.4375,85.125,71.5,#F50000,0,775
133366,48.4375,114.25,19.75,#FF0059,0,775
133374,48.4375,121.5,-39.125,#FF00B8,0,775
133378,48.5,-117.375,-34.625,#0097AC,0,776
133385,48.5,-107.625,-39.625,#0096B5,0,776
133405,48.5,-89.875,1.25,#00906F,0,776
133417,48.5,-78.125,16.125,#008E56,0,776
133558,48.5,6.625,57.125,#936D00,0,776
133569,48.5,10.5,5.875,#896D6A,1,776
133592,48.5,20.0,-51.375,#576DCB,1,776
133621,48.5,33.625,-69.375,#5166EA,1,776
133637,48.5,39.375,83.25,#BF5300,0,776
133670,48.5,58.125,24.0,#CF3D4E,1,776
133725,48.5,123.5,23.0,#FF0055,0,776
133749,48.5625,-80.0,-18.0,#009090,0,777
133760,48.5625,-58.75,-66.375,#0090E4,0,777
133815,48.5625,-20.125,83.0,#6F7B00,0,777
133889,48.5625,3.125,-0.625,#787274,1,777
133895,48.5625,4.75,22.875,#886F4D,1,777
133919,48.5625,11.75,-85.75,#0078FF,0,777
133947,48.5625,25.375,-84.625,#006FFF,0,777
133960,48.5625,30.875,-105.0,#0070FF,0,777
133973,48.5625,35.875,60.75,#BA5700,0,777
134008,48.5625,59.0,12.0,#CE3D62,1,777
134042,48.5625,85.875,-12.25,#E7008B,0,777
134074,48.5625,126.875,-16.0,#FF0093,0,777
134098,48.625,-102.125,41.5,#009222,0,778
134252,48.625,2.375,-101.0,#0080FF,0,778
134273,48.625,9.25,35.75,#936C36,1,778
134325,48.625,33.125,8.375,#AB5C67,1,778
134388,48.625,76.875,-65.125,#B62BE4,1,778
134410,48.625,94.625,61.625,#FF000E,0,778
134424,48.625,110.375,-44.5,#F700C1,0,778
134428,48.625,120.75,46.25,#FF0032,0,778
134433,48.6875,-103.875,-2.875,#009476,0,779
134450,48.6875,-86.0,-8.25,#009180,0,779
134501,48.6875,-36.875,17.375,#2D8355,1,779
134579,48.6875,-1.25,11.75,#7A7460,1,779
134644,48.6875,20.875,22.125,#9F654F,1,779
134725,48.6875,67.625,20.125,#DB2A56,1,779
134736,48.6875,76.375,-27.5,#D41AA4,1,779
134745,48.6875,85.25,63.25,#F50004,0,779
134749,48.6875,87.75,-50.25,#D400CB,0,779
134750,48.6875,88.125,16.625,#F3005D,0,779
134751,48.6875,88.5,5.25,#F0006F,0,779
134755,48.6875,101.625,-56.625,#E300D6,0,779
134778,48.6875,126.375,-32.5,#FF00AE,0,779
134808,48.75,-64.75,72.375,#008A00,0,780
134815,48.75,-55.625,-58.25,#008ED6,0,780
134817,48.75,-54.125,52.75,#008700,0,780
134823,48.75,-46.375,-17.375,#008890,0,780
134852,48.75,-24.5,-57.5,#0084D5,0,780
134934,48.75,8.25,73.25,#986D00,0,780
134947,48.75,12.5,-4.125,#866D7B,1,780
134973,48.75,22.75,62.0,#AA6300,0,780
135022,48.75,48.0,38.5,#C74B35,1,780
135041,48.75,66.875,44.125,#DE2A2D,1,780
135044,48.75,68.125,-61.625,#AC3DDE,1,780
135077,48.75,108.5,-16.625,#FF0093,0,780
135085,48.75,119.875,83.875,#FF0000,0,780
135091,48.8125,-128.0,-20.875,#009895,0,781
135108,48.8125,-83.875,33.0,#008F37,0,781
135111,48.8125,-81.75,-25.0,#00919D,0,781
135217,48.8125,-8.625,-95.0,#0084FF,0,781
135312,48.8125,24.5,83.625,#AE6100,0,781
135409,48.8125,109.5,-80.375,#DA00FF,0,781
135422,48.8125,126.5,-88.0,#EC00FF,0,781
135443,48.875,-102.625,65.375,#009200,0,782
135487,48.875,-61.5,30.125,#008A3D,0,782
135499,48.875,-53.125,-51.0,#008DCA,0,782
135505,48.875,-50.375,-61.25,#008EDC,0,782
135530,48.875,-30.375,-53.625,#0086CF,0,782
135595,48.875,-5.25,20.0,#787652,1,782
135654,48.875,14.25,83.75,#A16900,0,782
135660,48.875,15.625,63.375,#A16800,0,782
135727,48.875,47.375,16.0,#C14E5C,1,782
135728,48.875,47.625,-105.0,#0064FF,0,782
135777,48.875,94.875,-99.25,#A700FF,0,782
135807,48.875,127.0,-70.5,#FC00EF,0,782
135843,48.9375,-76.125,-33.625,#0091AC,0,783
135848,48.9375,-68.5,35.375,#008C33,0,783
135853,48.9375,-65.875,-43.625,#0090BD,0,783
135906,48.9375,-20.875,74.5,#6E7C00,0,783
135955,48.9375,-5.875,-11.0,#5E7887,1,783
135962,48.9375,-3.5,73.125,#887400,0,783
135997,48.9375,5.0,7.625,#827168,1,783
136134,48.9375,78.625,40.625,#EC0035,0,783
136144,48.9375,88.75,35.125,#F70040,0,783
136154,48.9375,98.75,47.875,#FF002C,0,783
136155,48.9375,100.5,-73.25,#D400F4,0,783
136172,49.0,-122.5,31.375,#009639,0,784
136182,49.0,-92.875,-48.5,#0096C6,0,784
136202,49.0,-68.125,67.125,#008C00,0,784
136207,49.0,-65.125,6.75,#008C67,0,784
136230,49.0,-39.375,24.125,#2E844A,1,784
136324,49.0,6.625,63.125,#966E00,0,784
136386,49.0,30.375,54.375,#B45D0E,1,784
136387,49.0,31.0,68.375,#B65D00,0,784
136459,49.0,73.625,53.75,#E80F1C,1,784
136466,49.0,82.625,-2.875,#E8007C,0,784
136472,49.0,88.75,-39.875,#DE00BA,0,784
136475,49.0,95.375,-37.75,#E800B6,0,784
136480,49.0,109.25,-4.0,#FF0080,0,784
136516,49.0625,-63.375,-10.875,#008D85,0,785
136536,49.0625,-47.0,62.125,#338600,0,785
136545,49.0625,-39.875,-48.875,#0089C7,0,785
136548,49.0625,-36.5,62.125,#4F8200,0,785
136595,49.0625,-14.125,-82.25,#0085FF,0,785
136628,49.0625,-4.0,37.75,#817532,1,785
136664,49.0625,4.25,48.0,#90701C,1,785
136724,49.0625,22.5,54.875,#AA6409,1,785
136728,49.0625,24.375,-64.0,#436DE2,1,785
136733,49.0625,25.5,-15.25,#94668F,1,785
136766,49.0625,39.25,-74.0,#5764F4,1,785
136820,49.0625,73.625,-46.0,#C42DC4,1,785
136822,49.0625,76.125,17.5,#E6065B,1,785
136840,49.0625,93.375,83.75,#FF0000,0,785
136859,49.125,-128.0,-4.0,#009879,0,786
136874,49.125,-95.25,-15.0,#00948C,0,786
136885,49.125,-78.75,-46.25,#0093C2,0,786
136895,49.125,-69.0,-24.625,#008F9D,0,786
136913,49.125,-45.625,-39.0,#008AB6,0,786
136918,49.125,-41.875,83.625,#478400,0,786
136932,49.125,-32.0,-71.75,#008AF0,0,786
137031,49.125,8.125,-52.0,#2875CD,1,786
137147,49.125,77.0,-13.25,#DD118D,1,786
137180,49.125,115.5,-73.0,#EB00F4,0,786
137201,49.1875,-87.0,-52.125,#0096CD,0,787
137213,49.1875,-71.5,50.125,#008D08,0,787
137218,49.1875,-62.875,-36.75,#008FB2,0,787
137308,49.1875,-6.5,5.375,#6D786C,1,787
137364,49.1875,10.875,-106.875,#007EFF,0,787
137366,49.1875,11.5,14.75,#906D5D,1,787
137384,49.1875,20.625,-112.625,#007AFF,0,787
137419,49.1875,35.5,-9.5,#A75D86,1,787
137448,49.1875,57.75,-24.0,#BE469F,1,787
137491,49.1875,93.375,-64.5,#D200E5,0,787
137496,49.1875,100.625,58.25,#FF001A,0,787
137503,49.1875,106.5,-71.875,#DF00F2,0,787
137507,49.1875,112.75,-30.875,#FF00AC,0,787
137561,49.25,-51.875,21.125,#00894F,0,788
137576,49.25,-39.875,-5.625,#00867D,0,788
137612,49.25,-13.375,-75.125,#0084F6,0,788
137619,49.25,-11.125,22.25,#70794F,1,788
137646,49.25,-0.75,-34.0,#4378AE,1,788
137659,49.25,5.0,13.625,#86715E,1,788
137722,49.25,27.25,-43.375,#7968BF,1,788
137725,49.25,28.875,-117.625,#0077FF,0,788
137735,49.25,32.5,-112.125,#0073FF,0,788
137738,49.25,34.0,48.125,#B85B21,1,788
137787,49.25,65.25,51.75,#DF2F1F,1,788
137817,49.25,102.75,0.125,#FF0079,0,788
137819,49.25,105.375,7.75,#FF006D,0,788
137821,49.25,110.375,75.875,#FF0000,0,788
137826,49.25,113.875,-54.375,#F700D4,0,788
137838,49.25,126.5,-44.25,#FF00C3,0,788
137839,49.25,126.75,-100.375,#E000FF,0,788
137854,49.3125,-97.0,30.75,#00933C,0,789
137858,49.3125,-88.125,28.75,#009140,0,789
137920,49.3125,-38.5,-59.125,#008BDA,0,789
138020,49.3125,4.625,-13.25,#72748C,1,789
138069,49.3125,21.0,13.875,#9E675F,1,789
138114,49.3125,44.5,-95.75,#0065FF,0,789
138148,49.3125,72.875,42.5,#E71732,1,789
138166,49.3125,84.5,-94.5,#9C2BFF,0,789
138181,49.3125,98.0,-17.75,#F60096,0,789
138204,49.3125,124.75,-10.25,#FF008B,0,789
138259,49.375,-60.375,83.0,#008A00,0,790
138264,49.375,-54.375,-37.875,#008EB5,0,790
138275,49.375,-46.5,6.0,#00886A,0,790
138306,49.375,-29.125,-3.5,#22837A,1,790
138331,49.375,-15.875,30.5,#6C7C40,1,790
138359,49.375,-4.0,-4.5,#6A787D,1,790
138463,49.375,37.625,-92.625,#006AFF,0,790
138510,49.375,56.5,-77.375,#7F54FB,1,790
138513,49.375,59.0,41.75,#D63D32,1,790
138638,49.4375,-44.25,-10.5,#008986,0,791
138679,49.4375,-14.875,-28.375,#0A7FA5,1,791
138699,49.4375,-6.625,13.75,#73785E,1,791
138847,49.4375,61.25,-87.875,#7352FF,0,791
138906,49.4375,116.0,-109.125,#C100FF,0,791
138930,49.5,-89.625,12.0,#00935F,0,792
138951,49.5,-56.75,65.5,#008A00,0,792
138960,49.5,-47.75,-73.875,#0090F4,0,792
138969,49.5,-40.5,-34.625,#0089B0,0,792
139034,49.5,-11.625,-50.5,#0080CB,0,792
139097,49.5,4.75,-68.75,#007BEC,0,792
139140,49.5,18.0,-67.125,#0073E9,0,792
139145,49.5,19.875,-45.125,#676EC3,1,792
139180,49.5,40.25,54.625,#C25512,1,792
139219,49.5,69.75,-67.875,#A93FEB,1,792
139238,49.5,83.375,25.125,#F10051,0,792
139252,49.5,107.5,-63.0,#E900E3,0,792
139278,49.5625,-106.75,32.25,#009539,0,793
139291,49.5625,-90.5,-20.875,#009597,0,793
139292,49.5625,-86.875,-14.75,#00948D,0,793
139299,49.5625,-82.5,-0.875,#009275,0,793
139300,49.5625,-81.625,-55.875,#0096D4,0,793
139322,49.5625,-50.875,-28.75,#008CA5,0,793
139346,49.5625,-30.75,75.625,#5E8100,0,793
139453,49.5625,8.0,-62.875,#0078E2,0,793
139471,49.5625,13.25,21.125,#976D53,1,793
139511,49.5625,27.0,-36.75,#8368B5,1,793
139541,49.5625,41.625,41.75,#C25430,1,793
139546,49.5625,44.625,69.0,#C85000,0,793
139554,49.5625,47.625,45.0,#CA4D2B,1,793
139555,49.5625,48.625,-82.625,#5D5FFF,0,793
139559,49.5625,49.5,53.25,#CD4B18,1,793
139572,49.5625,61.625,-105.875,#2158FF,0,793
139588,49.5625,82.125,16.5,#EE005E,0,793
139625,49.5625,118.0,-116.75,#B900FF,0,793
139628,49.5625,122.5,-65.375,#FC00E8,0,793
139631,49.625,-115.5,73.25,#009600,0,794
139638,49.625,-92.625,64.125,#009300,0,794
139649,49.625,-68.75,11.5,#008F61,0,794
139665,49.625,-56.875,7.375,#008C68,0,794
139676,49.625,-43.25,32.625,#2C873B,1,794
