id,L,a,b,hex_srgb,in_srgb,slice_id
35526,23.9375,2.5,-12.75,#32394C,1,383
35532,23.9375,5.875,28.375,#4C350C,1,383
35534,23.9375,6.125,-13.875,#37374E,1,383
35535,23.9375,6.5,-65.375,#003E9E,0,383
35544,23.9375,11.125,28.375,#52320C,1,383
35551,23.9375,14.875,-13.25,#46324D,1,383
35559,23.9375,19.25,3.5,#552D34,1,383
35572,23.9375,25.625,-7.25,#582944,1,383
35590,23.9375,44.75,12.25,#750829,1,383
35593,23.9375,49.375,41.125,#7D0000,0,383
35604,23.9375,67.75,-9.875,#88004A,0,383
35618,24.0,-102.375,14.5,#004F21,0,384
35619,24.0,-99.375,3.0,#004F33,0,384
35622,24.0,-79.375,-17.375,#004D52,0,384
35658,24.0,-8.875,6.375,#2F3D2F,1,384
35663,24.0,-5.25,3.0,#333B34,1,384
35667,24.0,-1.875,-32.125,#003D69,0,384
35673,24.0,-0.875,9.625,#3D392B,1,384
35675,24.0,0.0,-42.375,#003D79,0,384
35681,24.0,3.375,41.25,#4B3600,0,384
35684,24.0,5.125,12.375,#473627,1,384
35692,24.0,7.0,41.25,#503400,0,384
35693,24.0,7.25,2.0,#453536,1,384
35697,24.0,8.75,-38.25,#003873,0,384
35704,24.0,11.5,-5.75,#463342,1,384
35706,24.0,12.75,-21.0,#3B3459,1,384
35707,24.0,12.75,-15.375,#413350,1,384
35712,24.0,18.75,41.25,#5D2C00,0,384
35716,24.0,21.875,-63.5,#00359B,0,384
35724,24.0,27.0,10.375,#61262B,1,384
35735,24.0,47.5,31.875,#7A000A,0,384
35737,24.0,49.375,-1.625,#76003D,0,384
35746,24.0,69.25,13.125,#8F0029,0,384
35759,24.0,90.375,-68.375,#7E00A4,0,384
35763,24.0,96.0,-101.5,#4F00DC,0,384
35767,24.0,110.375,-89.125,#8300C7,0,384
35768,24.0,110.875,-104.875,#6900E2,0,384
35771,24.0,115.875,-91.625,#8800CB,0,384
35784,24.0625,-69.5,18.125,#004B1B,0,385
35795,24.0625,-53.5,8.0,#00492C,0,385
35797,24.0625,-49.625,40.375,#004700,0,385
35817,24.0625,-29.875,-8.625,#004445,0,385
35820,24.0625,-28.875,20.125,#074319,1,385
35837,24.0625,-15.5,-33.125,#00426B,0,385
35840,24.0625,-14.75,10.5,#273F29,1,385
35850,24.0625,-9.625,22.0,#363C17,1,385
35898,24.0625,17.625,-26.0,#3E3260,1,385
35905,24.0625,21.5,11.875,#5B2B28,1,385
35908,24.0625,23.625,33.375,#612903,1,385
35921,24.0625,32.25,-17.0,#5B2453,1,385
35926,24.0625,36.5,-47.75,#422582,1,385
35927,24.0625,36.5,-34.625,#53226E,1,385
35931,24.0625,41.0,-51.75,#442189,1,385
35944,24.0625,63.375,-49.0,#6C0085,0,385
35950,24.0625,76.25,-106.25,#0000E4,0,385
35954,24.0625,119.375,-81.875,#9900BB,0,385
35955,24.0625,121.75,-123.375,#5100FF,0,385
35961,24.125,-76.0,-11.125,#004D49,0,386
35988,24.125,-26.5,-2.75,#00433D,0,386
35992,24.125,-23.25,2.625,#004235,0,386
35994,24.125,-19.25,15.25,#214022,1,386
35996,24.125,-16.5,16.375,#273F20,1,386
36002,24.125,-14.125,26.875,#303E0D,1,386
36027,24.125,-0.75,-26.25,#0B3C61,1,386
36033,24.125,2.875,-0.125,#3E383A,1,386
36048,24.125,9.75,9.125,#4C342C,1,386
36077,24.125,28.125,-38.25,#412C74,1,386
36108,24.125,60.75,-32.0,#76006B,0,386
36122,24.125,82.75,-96.25,#3900D3,0,386
36125,24.125,106.125,-66.125,#9600A1,0,386
36128,24.125,117.0,-72.75,#9E00AC,0,386
36131,24.1875,-88.625,-10.75,#004F48,0,387
36132,24.1875,-85.0,-3.625,#004E3E,0,387
36133,24.1875,-84.375,9.75,#004D29,0,387
36136,24.1875,-69.875,-23.125,#004D5B,0,387
36140,24.1875,-58.125,-22.5,#004B5B,0,387
36143,24.1875,-45.625,-29.75,#004A66,0,387
36145,24.1875,-44.375,25.0,#00470F,0,387
36147,24.1875,-43.625,8.875,#00472B,0,387
36151,24.1875,-41.5,-2.875,#00473D,0,387
36152,24.1875,-34.5,26.125,#00450E,0,387
36157,24.1875,-27.0,-46.625,#004780,0,387
36163,24.1875,-21.375,22.125,#214116,1,387
36165,24.1875,-20.5,-3.125,#00423E,0,387
36175,24.1875,-13.0,-12.625,#00404C,1,387
36177,24.1875,-11.625,-47.875,#004382,0,387
36195,24.1875,0.625,7.875,#3F392E,1,387
36199,24.1875,2.0,16.875,#453820,1,387
36203,24.1875,7.625,-5.125,#423641,1,387
36208,24.1875,9.75,-0.75,#47343B,1,387
36211,24.1875,10.5,4.375,#4B3433,1,387
36218,24.1875,13.5,-39.125,#1A3675,1,387
36219,24.1875,14.625,35.375,#583000,0,387
36223,24.1875,16.375,-63.75,#00399C,0,387
36226,24.1875,17.875,34.875,#5B2D00,0,387
36232,24.1875,22.75,-0.75,#582B3B,1,387
36254,24.1875,41.75,22.125,#74101B,1,387
36256,24.1875,43.125,35.625,#770C01,1,387
36277,24.1875,67.25,-101.125,#000CDB,0,387
36285,24.1875,98.25,-88.625,#7000C6,0,387
36303,24.25,-40.125,20.25,#004619,0,388
36313,24.25,-29.5,41.375,#184300,0,388
36315,24.25,-28.5,-20.0,#004557,0,388
36342,24.25,-8.875,-31.75,#004069,0,388
36352,24.25,-3.125,-60.25,#004296,0,388
36364,24.25,1.25,1.0,#3C3938,1,388
36390,24.25,19.375,-42.875,#23337B,1,388
36415,24.25,51.125,8.5,#7B002F,0,388
36419,24.25,58.25,-86.375,#0016C2,0,388
36435,24.25,88.0,-20.5,#9B005B,0,388
36448,24.3125,-87.5,25.875,#004D0C,0,389
36449,24.3125,-82.0,18.75,#004D1A,0,389
36463,24.3125,-45.75,-16.5,#004952,0,389
36498,24.3125,-5.375,34.5,#403B00,0,389
36499,24.3125,-4.75,-0.75,#313C3B,1,389
36511,24.3125,-0.125,22.875,#443916,1,389
36527,24.3125,7.125,18.75,#4C351E,1,389
36558,24.3125,30.5,28.875,#69220F,1,389
36563,24.3125,31.875,-34.75,#4C286F,1,389
36566,24.3125,34.125,40.375,#6E1D00,0,389
36568,24.3125,35.875,22.875,#6E1C19,1,389
36570,24.3125,37.0,-21.0,#601F5A,1,389
36588,24.3125,69.5,22.125,#91001E,0,389
36591,24.3125,78.25,14.375,#990029,0,389
36600,24.3125,115.125,-98.0,#7F00D7,0,389
36603,24.3125,127.0,-118.625,#6D00FB,0,389
36604,24.375,-103.0,8.75,#00502B,0,390
36613,24.375,-55.5,2.125,#004A36,0,390
36615,24.375,-53.375,15.625,#004920,0,390
36616,24.375,-50.5,11.375,#004927,0,390
36619,24.375,-40.125,-8.25,#004845,0,390
36621,24.375,-34.625,-2.375,#00463D,0,390
36627,24.375,-25.25,-8.25,#004446,0,390
36632,24.375,-18.25,7.5,#1D412E,1,390
36654,24.375,-6.875,-21.0,#003E59,0,390
36661,24.375,-3.75,-40.875,#003F78,0,390
36667,24.375,-1.75,1.875,#383B37,1,390
36673,24.375,0.5,-49.0,#003F85,0,390
36686,24.375,4.375,2.5,#423836,1,390
36688,24.375,5.0,-29.375,#1B3A66,1,390
36704,24.375,14.875,-33.125,#2E356C,1,390
36707,24.375,16.125,-51.625,#003789,0,390
36714,24.375,22.5,-20.5,#4C2E59,1,390
36726,24.375,37.5,-41.875,#4D237A,1,390
36733,24.375,45.5,-20.0,#6B1059,1,390
36745,24.375,63.375,-41.625,#73007A,0,390
36756,24.375,78.125,-101.25,#0000DC,0,390
36762,24.375,92.125,-47.75,#930084,0,390
36763,24.375,92.5,-31.0,#9C006B,0,390
36775,24.4375,-64.0,-5.125,#004C41,0,391
36795,24.4375,-34.5,20.875,#004518,0,391
36800,24.4375,-26.625,31.5,#1A4302,1,391
36801,24.4375,-25.5,7.75,#00432E,0,391
36810,24.4375,-17.5,-26.25,#004361,0,391
36815,24.4375,-15.25,-53.75,#00468C,0,391
36817,24.4375,-12.5,-6.125,#194043,1,391
36818,24.4375,-11.375,19.625,#333E1B,1,391
36820,24.4375,-10.25,28.25,#373D0B,1,391
36822,24.4375,-7.625,-44.125,#00427D,0,391
36842,24.4375,1.375,-5.75,#383A43,1,391
36848,24.4375,4.0,-58.125,#003F94,0,391
36858,24.4375,8.25,-25.25,#2D3860,1,391
36861,24.4375,10.125,-14.875,#3E3650,1,391
36878,24.4375,24.5,-62.0,#00349A,0,391
36887,24.4375,34.0,34.875,#6E1E02,1,391
36891,24.4375,36.375,28.75,#701B10,1,391
36896,24.4375,41.5,4.875,#711434,1,391
36899,24.4375,46.125,-89.25,#002AC7,0,391
36904,24.4375,54.0,-74.375,#2C17AF,1,391
36915,24.4375,66.5,-86.875,#2500C4,0,391
36920,24.4375,79.625,8.375,#9A0032,0,391
36938,24.5,-71.25,1.875,#004D36,0,392
36947,24.5,-50.125,27.25,#00490B,0,392
36954,24.5,-28.5,-15.375,#004551,0,392
36970,24.5,-16.0,2.5,#1D4136,1,392
36971,24.5,-15.875,-47.25,#004582,0,392
36985,24.5,-7.25,-0.25,#2D3D3A,1,392
36986,24.5,-5.5,-29.25,#003F66,0,392
36988,24.5,-4.75,22.625,#3E3B17,1,392
36993,24.5,-1.25,34.375,#453A00,0,392
37017,24.5,8.375,-43.625,#003A7D,0,392
37018,24.5,8.875,6.125,#4A3531,1,392
37036,24.5,17.875,-45.75,#113580,1,392
37040,24.5,23.25,16.5,#5F2A23,1,392
37041,24.5,23.5,-34.0,#3F2F6E,1,392
37063,24.5,37.75,-69.75,#002CA7,0,392
37066,24.5,41.25,14.75,#731326,1,392
37074,24.5,55.75,-95.0,#0021D1,0,392
37075,24.5,57.75,-54.875,#5E008F,0,392
37085,24.5,73.25,-4.375,#910043,0,392
37088,24.5,76.5,-77.0,#5D00B3,0,392
37095,24.5,85.5,-13.625,#9B0051,0,392
37100,24.5,102.5,-99.875,#6400DA,0,392
37109,24.5625,-77.875,-2.0,#004E3C,0,393
37111,24.5625,-73.5,25.625,#004C0E,0,393
37119,24.5625,-53.875,32.25,#004900,0,393
37136,24.5625,-27.375,13.625,#044425,1,393
37149,24.5625,-14.625,7.5,#26402F,1,393
37150,24.5625,-13.25,-16.75,#004153,0,393
37151,24.5625,-12.875,0.625,#224039,1,393
37155,24.5625,-9.25,11.0,#323E29,1,393
37157,24.5625,-7.75,-12.125,#1C3F4C,1,393
37193,24.5625,14.625,30.0,#58310B,1,393
37195,24.5625,16.125,27.0,#593011,1,393
37206,24.5625,25.75,-30.25,#482D68,1,393
37211,24.5625,29.375,-54.875,#1D2F8F,1,393
37215,24.5625,32.625,7.375,#682231,1,393
37222,24.5625,37.125,-7.875,#671E47,1,393
37223,24.5625,37.625,-25.5,#5E2061,1,393
37236,24.5625,52.125,29.375,#810011,0,393
37239,24.5625,56.625,19.75,#840020,0,393
37241,24.5625,57.875,-10.25,#7E004B,0,393
37256,24.5625,69.5,42.25,#930000,0,393
37260,24.5625,77.75,-44.625,#840080,0,393
37261,24.5625,81.375,-110.0,#0000EC,0,393
37263,24.5625,83.0,-52.0,#85008B,0,393
37271,24.5625,113.125,-64.125,#A2009F,0,393
37293,24.625,-31.375,-38.0,#004974,0,394
37304,24.625,-17.5,-8.625,#004247,0,394
37305,24.625,-16.125,-40.5,#004478,0,394
37307,24.625,-15.125,-9.875,#014149,1,394
37312,24.625,-9.5,0.75,#2A3F39,1,394
37318,24.625,-6.375,-6.75,#283E44,1,394
37326,24.625,-2.5,-4.25,#333C41,1,394
37330,24.625,0.0,-0.375,#3A3A3B,1,394
37342,24.625,6.5,15.125,#4B3624,1,394
37346,24.625,8.625,-30.875,#233969,1,394
37347,24.625,9.625,-21.625,#36375B,1,394
37350,24.625,11.375,11.75,#503429,1,394
37357,24.625,13.875,4.25,#503235,1,394
37359,24.625,15.25,17.375,#563121,1,394
37375,24.625,23.5,-70.0,#0037A8,0,394
37384,24.625,31.5,0.0,#64243B,1,394
37413,24.625,76.5,-64.125,#70009F,0,394
37422,24.625,99.5,-118.25,#0000FB,0,394
37424,24.625,109.5,-57.625,#A20095,0,394
37426,24.625,122.625,-113.25,#7100F2,0,394
37427,24.6875,-98.375,30.375,#005001,0,395
37437,24.6875,-60.5,14.375,#004B23,0,395
37441,24.6875,-48.375,19.5,#00491B,0,395
37445,24.6875,-39.125,-21.0,#00495A,0,395
37450,24.6875,-34.375,-7.125,#004745,0,395
37454,24.6875,-31.875,-44.625,#004A7E,0,395
37456,24.6875,-29.75,-32.0,#00486B,0,395
37461,24.6875,-26.5,-27.375,#004663,0,395
37463,24.6875,-25.5,-22.25,#00465C,0,395
37466,24.6875,-20.875,-19.5,#004457,0,395
37469,24.6875,-18.125,-21.25,#00435A,0,395
37482,24.6875,-8.625,42.25,#3E3D00,0,395
37485,24.6875,-6.625,20.375,#3B3D1B,1,395
37494,24.6875,-1.25,-13.125,#2B3C4E,1,395
37514,24.6875,10.125,18.125,#513420,1,395
37521,24.6875,14.5,8.625,#53322E,1,395
37542,24.6875,34.125,-49.875,#3A2A87,1,395
37552,24.6875,42.25,-0.875,#70143D,1,395
37555,24.6875,45.125,-26.125,#681463,1,395
37563,24.6875,54.375,-48.5,#610386,1,395
37569,24.6875,59.75,29.875,#890012,0,395
37580,24.6875,72.625,-84.5,#4400C0,0,395
37583,24.6875,90.25,-108.0,#1C00E9,0,395
37590,24.6875,125.75,-101.625,#8C00DE,0,395
37592,24.75,-92.0,21.625,#004F16,0,396
37604,24.75,-64.25,-12.75,#004D4D,0,396
37605,24.75,-62.5,0.75,#004C38,0,396
37610,24.75,-50.125,-14.25,#004B4F,0,396
37616,24.75,-40.0,34.125,#004700,0,396
37617,24.75,-39.625,-33.375,#004A6D,0,396
37620,24.75,-35.625,-35.375,#004A70,0,396
37624,24.75,-31.5,5.625,#004631,0,396
37625,24.75,-30.25,36.75,#144500,0,396
37635,24.75,-20.5,-11.25,#00434B,0,396
37658,24.75,-6.0,-15.125,#1C3E51,1,396
37659,24.75,-6.0,-2.625,#2E3E3E,1,396
37666,24.75,-1.375,-2.125,#373C3E,1,396
37675,24.75,1.75,30.625,#493908,1,396
37676,24.75,2.125,-9.25,#373A49,1,396
37684,24.75,6.0,21.125,#4C371B,1,396
37693,24.75,9.25,-3.625,#463640,1,396
37704,24.75,20.75,18.75,#5E2D1F,1,396
37714,24.75,31.25,41.5,#6C2200,0,396
37717,24.75,35.0,-3.875,#672042,1,396
37726,24.75,42.875,26.25,#770F16,1,396
37729,24.75,43.625,-71.125,#0526AA,1,396
37731,24.75,44.25,-57.125,#422093,1,396
37734,24.75,48.125,-42.375,#5E147C,1,396
37740,24.75,50.625,-31.375,#6B066B,1,396
37749,24.75,63.125,41.875,#8E0000,0,396
37763,24.75,104.375,-79.5,#8800B9,0,396
37765,24.75,109.375,-126.5,#0000FF,0,396
37768,24.75,123.75,-76.125,#A600B4,0,396
37770,24.8125,-99.5,-1.75,#00513C,0,397
37779,24.8125,-70.75,7.75,#004D2E,0,397
37781,24.8125,-57.875,-9.875,#004C49,0,397
37791,24.8125,-33.25,9.625,#00462B,0,397
37824,24.8125,-4.875,6.0,#373D32,1,397
37828,24.8125,-3.875,18.25,#3E3C1F,1,397
37833,24.8125,-2.625,10.875,#3D3C2A,1,397
37841,24.8125,0.125,4.125,#3E3B35,1,397
37851,24.8125,5.625,36.125,#4F3700,0,397
37854,24.8125,6.5,8.25,#49372F,1,397
37856,24.8125,7.125,-49.625,#003D87,0,397
37864,24.8125,11.5,36.25,#563300,0,397
37871,24.8125,16.0,0.75,#52323A,1,397
37890,24.8125,31.125,-9.25,#602649,1,397
37902,24.8125,38.625,-16.625,#661E55,1,397
37927,24.8125,54.75,-39.625,#6A0078,0,397
37929,24.8125,57.875,35.875,#880005,0,397
37931,24.8125,62.875,13.0,#8A002B,0,397
37932,24.8125,63.0,-21.25,#80005C,0,397
37934,24.8125,64.375,-75.375,#4800B1,0,397
37941,24.8125,81.75,-22.75,#95005F,0,397
37972,24.875,-39.25,4.375,#004833,0,398
37979,24.875,-34.25,-29.75,#004968,0,398
37983,24.875,-27.5,-11.875,#00464C,0,398
37992,24.875,-18.25,10.75,#21422A,1,398
38000,24.875,-11.875,-8.625,#174148,1,398
38007,24.875,-5.625,-10.25,#263E4A,1,398
38011,24.875,-3.625,-8.375,#2D3D47,1,398
38021,24.875,0.375,-23.25,#1D3D5E,1,398
38022,24.875,0.5,-2.625,#3A3B3F,1,398
38028,24.875,3.0,-6.25,#3B3A44,1,398
38030,24.875,3.625,26.5,#4B3811,1,398
38031,24.875,3.75,-11.625,#373A4C,1,398
38072,24.875,20.25,-74.625,#003BB0,0,398
38073,24.875,20.25,33.0,#602D05,1,398
38074,24.875,20.875,-6.875,#552F46,1,398
38084,24.875,25.0,30.0,#65290D,1,398
38085,24.875,26.125,-13.875,#572B50,1,398
38088,24.875,29.0,-25.625,#522A62,1,398
38089,24.875,29.125,-67.375,#0033A4,0,398
38090,24.875,31.75,-81.375,#0035BB,0,398
38098,24.875,41.125,-11.0,#6C194C,1,398
38108,24.875,58.625,-2.125,#830040,0,398
38112,24.875,67.125,36.875,#920005,0,398
38128,24.875,89.0,-42.625,#94007E,0,398
38158,24.9375,-45.625,33.625,#004900,0,399
38162,24.9375,-40.625,28.875,#004808,0,399
38164,24.9375,-40.125,14.75,#004823,0,399
38193,24.9375,-10.375,-19.5,#004158,0,399
38203,24.9375,-5.375,10.0,#393D2C,1,399
38233,24.9375,10.625,-11.375,#43364C,1,399
38236,24.9375,12.375,15.25,#533425,1,399
38240,24.9375,17.375,-20.875,#45335B,1,399
38241,24.9375,17.5,-32.125,#37346C,1,399
38242,24.9375,18.625,-1.5,#55303E,1,399
38246,24.9375,23.125,7.375,#5E2C31,1,399
38255,24.9375,27.875,42.625,#692600,0,399
38274,24.9375,51.875,-80.0,#001FB9,0,399
38280,24.9375,69.75,-70.25,#5D00A9,0,399
38289,24.9375,113.25,-120.875,#4300FF,0,399
38292,25.0,-105.125,20.5,#005118,0,400
38294,25.0,-102.75,25.875,#00510D,0,400
38296,25.0,-93.625,34.875,#005000,0,400
38297,25.0,-89.0,14.375,#005023,0,400
38298,25.0,-83.25,3.25,#004F35,0,400
38305,25.0,-76.25,16.25,#004E20,0,400
38313,25.0,-64.125,9.75,#004D2B,0,400
38342,25.0,-24.25,-13.375,#00454F,0,400
38345,25.0,-23.0,42.625,#284300,0,400
38348,25.0,-20.5,-44.25,#00477F,0,400
38353,25.0,-16.375,-1.25,#17423D,1,400
38361,25.0,-9.375,-2.5,#28403F,1,400
38362,25.0,-8.875,-26.125,#004163,0,400
38368,25.0,-5.5,14.75,#3B3D25,1,400
38377,25.0,-1.75,18.0,#423B20,1,400
38381,25.0,0.125,16.5,#443A22,1,400
38388,25.0,5.25,-3.875,#413941,1,400
38392,25.0,6.25,-21.125,#313A5B,1,400
38405,25.0,11.5,-49.125,#003B87,0,400
38406,25.0,11.625,42.875,#583300,0,400
38426,25.0,26.75,-17.875,#562C57,1,400
38428,25.0,27.375,3.875,#622936,1,400
38451,25.0,39.5,39.0,#761700,0,400
38477,25.0,71.5,-90.375,#2C00CB,0,400
38478,25.0,74.0,-57.875,#750096,0,400
38492,25.0625,-96.75,11.375,#005128,0,401
38498,25.0625,-71.25,33.625,#004D00,0,401
38512,25.0625,-37.125,-16.875,#004954,0,401
38520,25.0625,-25.75,25.375,#1B4412,1,401
38533,25.0625,-14.625,-21.0,#00435B,0,401
38554,25.0625,-4.125,29.75,#423C0A,1,401
38558,25.0625,-3.125,6.875,#3B3D31,1,401
38562,25.0625,-2.375,42.875,#473B00,0,401
38569,25.0625,0.5,10.875,#423B2B,1,401
38574,25.0625,2.5,2.75,#413A37,1,401
38577,25.0625,3.0,-39.5,#003E78,0,401
38590,25.0625,7.75,-0.25,#47373C,1,401
38591,25.0625,7.75,25.0,#503615,1,401
38603,25.0625,13.125,-26.5,#373764,1,401
38620,25.0625,29.0,24.625,#692617,1,401
38622,25.0625,32.875,24.5,#6D2218,1,401
38623,25.0625,33.125,-42.625,#462A7D,1,401
38624,25.0625,33.25,18.5,#6C2121,1,401
38639,25.0625,48.375,-81.375,#0025BC,0,401
38649,25.0625,61.875,23.625,#8C001C,0,401
38657,25.0625,71.0,-52.0,#76008C,0,401
38673,25.125,-97.0,-6.375,#005244,0,402
38677,25.125,-79.75,23.5,#004F13,0,402
38683,25.125,-59.0,41.625,#004C00,0,402
38709,25.125,-20.75,0.0,#06443B,1,402
38710,25.125,-20.25,25.5,#274312,1,402
38725,25.125,-10.375,-13.25,#11414F,1,402
38744,25.125,2.0,8.75,#443A2F,1,402
38746,25.125,3.125,12.875,#473928,1,402
38763,25.125,13.875,-18.875,#423558,1,402
38779,25.125,25.375,12.625,#622A2A,1,402
38782,25.125,30.25,-73.5,#0034AF,0,402
38786,25.125,32.875,-53.375,#302D8E,1,402
38792,25.125,40.625,-4.5,#6E1944,1,402
38813,25.125,69.25,-37.5,#800076,0,402
38814,25.125,69.875,5.375,#910037,0,402
38818,25.125,73.25,10.0,#960030,0,402
38820,25.125,75.875,29.0,#9B0017,0,402
38821,25.125,76.375,-93.875,#3000D2,0,402
38829,25.125,95.75,-111.5,#2800F0,0,402
38832,25.125,105.0,-92.375,#7900CF,0,402
38836,25.125,110.125,-111.875,#5A00F1,0,402
38844,25.1875,-58.0,-4.375,#004D41,0,403
38858,25.1875,-34.0,32.5,#014701,1,403
38891,25.1875,-10.125,-5.625,#224044,1,403
38905,25.1875,-2.625,-36.75,#004074,0,403
38914,25.1875,3.125,-16.0,#323B54,1,403
38931,25.1875,9.0,29.5,#53360D,1,403
38952,25.1875,21.25,-24.125,#493160,1,403
38953,25.1875,21.625,-16.375,#503055,1,403
38967,25.1875,40.75,-86.625,#0030C5,0,403
38973,25.1875,47.625,-69.625,#2B21A9,1,403
38982,25.1875,62.125,-81.875,#2F09BD,1,403
38990,25.1875,74.75,18.375,#990025,0,403
38994,25.1875,78.5,-32.75,#8E006F,0,403
38997,25.1875,87.125,-114.375,#0000F5,0,403
39026,25.25,-41.875,42.875,#004900,0,404
39027,25.25,-41.5,-40.25,#004D79,0,404
39031,25.25,-37.25,-42.5,#004C7C,0,404
39045,25.25,-21.625,7.875,#15442F,1,404
39050,25.25,-13.75,23.0,#324117,1,404
39071,25.25,-0.25,-9.5,#333D4A,1,404
39075,25.25,0.875,43.375,#4C3A00,0,404
39084,25.25,4.875,9.625,#48392E,1,404
39085,25.25,5.0,-23.5,#2B3B5F,1,404
39091,25.25,9.0,12.375,#4F362A,1,404
39103,25.25,14.125,-71.875,#003EAC,0,404
39131,25.25,39.5,-80.0,#002FBA,0,404
39137,25.25,44.0,-31.25,#64196C,1,404
39146,25.25,48.625,-7.625,#770549,1,404
39154,25.25,61.625,4.0,#890038,0,404
39159,25.25,69.25,26.25,#94001A,0,404
39169,25.25,90.75,-53.625,#8F0090,0,404
39170,25.25,92.375,-92.5,#6100D0,0,404
39174,25.25,126.125,-107.625,#8500EA,0,404
39180,25.3125,-93.0,1.375,#005138,0,405
39196,25.3125,-51.75,-2.75,#004C3F,0,405
39201,25.3125,-47.25,-10.625,#004C4B,0,405
39209,25.3125,-37.0,7.25,#004830,0,405
39212,25.3125,-33.25,-18.5,#004957,0,405
39224,25.3125,-21.25,-51.625,#00498B,0,405
39236,25.3125,-11.875,43.375,#3B4000,0,405
39238,25.3125,-11.0,-41.75,#00447C,0,405
39239,25.3125,-10.625,8.25,#30402F,1,405
39247,25.3125,-7.0,31.375,#3F3E06,1,405
39267,25.3125,4.25,4.625,#453A35,1,405
39272,25.3125,6.125,-17.75,#363A57,1,405
39278,25.3125,9.125,-8.375,#443849,1,405
39281,25.3125,12.25,9.375,#52352E,1,405
39285,25.3125,16.125,6.5,#563233,1,405
39287,25.3125,17.125,-7.75,#503348,1,405
39290,25.3125,19.5,7.125,#5A3032,1,405
39292,25.3125,21.0,22.375,#602E1B,1,405
39296,25.3125,22.375,3.625,#5C2E37,1,405
39297,25.3125,23.875,-9.75,#582E4B,1,405
39301,25.3125,26.375,-79.0,#0039B9,0,405
39302,25.3125,26.625,-3.75,#5F2B42,1,405
39308,25.3125,32.5,12.75,#6B232A,1,405
39322,25.3125,45.375,43.5,#7D0800,0,405
39338,25.3125,69.75,-97.5,#0000D8,0,405
39351,25.3125,87.0,-36.625,#960075,0,405
39352,25.3125,88.5,-98.625,#4800DA,0,405
39354,25.3125,92.75,-117.875,#0000FC,0,405
39361,25.375,-108.25,15.375,#005322,0,406
39363,25.375,-87.75,37.875,#005000,0,406
39370,25.375,-58.625,27.375,#004C0C,0,406
39383,25.375,-25.875,17.0,#134521,1,406
39387,25.375,-19.875,-32.0,#00466C,0,406
39395,25.375,-11.5,16.375,#334023,1,406
39397,25.375,-10.125,36.5,#3C3F00,0,406
39401,25.375,-8.375,-57.625,#004695,0,406
39407,25.375,-7.0,4.25,#333F36,1,406
39411,25.375,-5.25,-52.25,#00448D,0,406
39423,25.375,2.0,-64.875,#0043A1,0,406
39424,25.375,2.0,-21.75,#273D5D,1,406
39425,25.375,2.625,-31.0,#0C3E6B,1,406
39441,25.375,9.5,2.25,#4B3739,1,406
39447,25.375,10.875,24.125,#553517,1,406
39449,25.375,11.5,-3.125,#4B3641,1,406
39450,25.375,11.875,-43.875,#003B7F,0,406
39461,25.375,22.0,-38.0,#383376,1,406
39474,25.375,29.25,32.625,#6B2609,1,406
39478,25.375,38.125,-30.625,#5D226B,1,406
39479,25.375,40.625,-60.125,#34279A,1,406
39481,25.375,41.5,30.875,#78140F,1,406
39485,25.375,47.875,18.875,#7D0223,1,406
39486,25.375,48.0,2.25,#7A053B,1,406
39487,25.375,51.125,-25.125,#720463,1,406
39499,25.375,65.0,-56.5,#6A0094,0,406
39504,25.375,83.375,-1.75,#9F0042,0,406
39505,25.375,86.625,-86.25,#6200C6,0,406
39506,25.375,88.625,-59.875,#88009A,0,406
39516,25.375,116.625,-107.375,#7400EA,0,406
39518,25.4375,-105.375,3.5,#005335,0,407
39521,25.4375,-70.0,-10.375,#004F4B,0,407
39522,25.4375,-68.375,22.125,#004E17,0,407
39538,25.4375,-30.625,17.25,#004721,0,407
39554,25.4375,-16.875,19.625,#2C421D,1,407
39569,25.4375,-1.375,-18.375,#243E58,1,407
39570,25.4375,-1.0,12.5,#423C29,1,407
39578,25.4375,1.875,-3.5,#3D3C42,1,407
39593,25.4375,12.0,-63.5,#003E9F,0,407
39600,25.4375,16.875,43.0,#5F3100,0,407
39605,25.4375,18.875,-57.125,#003995,0,407
39606,25.4375,19.5,25.75,#5F2F15,1,407
39612,25.4375,27.75,18.5,#672822,1,407
39616,25.4375,31.5,-12.875,#602750,1,407
39623,25.4375,37.0,-74.125,#0030B1,0,407
39637,25.4375,74.875,37.125,#9B0008,0,407
39643,25.4375,84.125,-105.75,#0000E7,0,407
39660,25.5,-59.75,18.375,#004D1E,0,408
39668,25.5,-46.75,4.75,#004B34,0,408
39685,25.5,-37.0,43.375,#004800,0,408
39690,25.5,-32.0,-14.125,#004951,0,408
39698,25.5,-24.75,21.0,#1B451B,1,408
39707,25.5,-15.625,-4.5,#144343,1,408
39719,25.5,-7.25,7.25,#353F31,1,408
39728,25.5,-3.875,-2.375,#343E40,1,408
39786,25.5,42.375,-42.375,#57207E,1,408
39800,25.5,59.25,15.875,#890028,0,408
39805,25.5,67.25,17.375,#920027,0,408
39808,25.5,69.5,-22.625,#890060,0,408
39811,25.5,75.75,-12.875,#940052,0,408
39823,25.5,94.625,-81.625,#7900BE,0,408
39825,25.5,111.375,-70.375,#9D00AC,0,408
39833,25.5625,-81.25,39.75,#005000,0,409
39837,25.5625,-74.75,-6.75,#005046,0,409
39839,25.5625,-68.375,14.125,#004F25,0,409
