id,L,a,b,hex_srgb,in_srgb
28771,77.4375,-6.75,-40.125,#74C7FF,0
28772,77.4375,-6.75,67.5,#D6C037,1
28773,77.4375,-2.875,103.25,#E2BD00,0
28774,77.4375,2.0,-18.5,#B1C0E1,1
28775,77.4375,3.5,-7.875,#BFBECE,1
28776,77.4375,9.125,72.375,#F0B62A,1
28777,77.4375,12.75,5.75,#DBB7B5,1
28778,77.4375,16.375,62.25,#F9B247,1
28779,77.4375,21.0,56.0,#FEAF56,1
28780,77.4375,57.625,37.25,#FF8E7E,0
28781,77.5,-114.5,95.125,#00E800,0
28782,77.5,-107.625,99.875,#00E600,0
28783,77.5,-106.375,29.375,#00E785,0
28784,77.5,-83.875,118.375,#00E000,0
28785,77.5,-77.125,121.0,#3BDE00,0
28786,77.5,-61.75,25.5,#0FDA8E,1
28787,77.5,-58.375,84.125,#73D800,0
28788,77.5,-46.0,-32.75,#00D8FB,0
28789,77.5,-37.375,38.75,#8FD075,1
28790,77.5,-36.25,-27.875,#00D4F2,0
28791,77.5,-34.625,-15.25,#42D2DB,1
28792,77.5,-31.375,-27.875,#04D2F2,1
28793,77.5,-21.75,-5.5,#88CBC9,1
28794,77.5,-18.25,-19.375,#7BCBE3,1
28795,77.5,-14.875,120.125,#D0C400,0
28796,77.5,-12.375,75.625,#CFC317,1
28797,77.5,-11.375,-3.125,#A5C6C5,1
28798,77.5,-11.125,26.875,#BEC48D,1
28799,77.5,-10.5,16.75,#B8C4A0,1
28800,77.5,-9.625,-8.125,#A3C5CE,1
28801,77.5,-8.75,-10.625,#A2C5D3,1
28802,77.5,-7.75,18.75,#BFC39D,1
28803,77.5,-2.0,-1.25,#BAC1C2,1
28804,77.5,2.5,-2.375,#C2BEC4,1
28805,77.5,4.875,9.5,#D0BCAE,1
28806,77.5,7.625,55.375,#EAB856,1
28807,77.5,9.625,35.5,#E6B77E,1
28808,77.5,12.375,116.875,#FAB400,0
28809,77.5,14.75,25.375,#EAB491,1
28810,77.5,15.375,-21.5,#C9B8E7,1
28811,77.5,21.5,77.25,#FFAE1B,0
28812,77.5,21.875,119.875,#FFAD00,0
28813,77.5,22.0,13.375,#F0B0A8,1
28814,77.5,26.375,106.125,#FFAA00,0
28815,77.5,26.5,15.375,#F8ADA4,1
28816,77.5,29.125,-34.875,#D6AFFF,0
28817,77.5,32.875,-10.25,#F3AAD3,1
28818,77.5,33.375,20.125,#FFA79C,0
28819,77.5,34.25,118.375,#FFA300,0
28820,77.5,36.25,97.875,#FFA200,0
28821,77.5,41.875,114.75,#FF9C00,0
28822,77.5,44.875,57.0,#FF9B56,0
28823,77.5,45.375,112.25,#FF9900,0
28824,77.5,46.25,-32.875,#F7A1FD,1
28825,77.5,49.75,-1.125,#FF9AC3,0
28826,77.5625,-91.0,115.75,#00E200,0
28827,77.5625,-63.875,77.5,#60DA00,0
28828,77.5625,-35.25,-32.625,#00D4FB,0
28829,77.5625,-15.5,-37.75,#57CBFF,0
28830,77.5625,-14.875,-27.75,#75CAF2,1
28831,77.5625,-14.875,-19.5,#85C9E3,1
28832,77.5625,-4.125,34.5,#CFC07F,1
28833,77.5625,2.5,116.5,#EBBA00,0
28834,77.5625,13.0,10.5,#DFB7AD,1
28835,77.5625,18.0,12.125,#E8B3AA,1
28836,77.5625,34.0,-29.125,#E5ABF6,1
28837,77.5625,34.125,0.75,#FCA8BF,1
28838,77.5625,65.625,-24.375,#FF8CEE,0
28839,77.625,-125.0,92.75,#00EB00,0
28840,77.625,-89.25,51.125,#00E359,0
28841,77.625,-83.375,57.875,#00E149,0
28842,77.625,-58.25,-32.75,#00DDFB,0
28843,77.625,-57.5,125.5,#7ED700,0
28844,77.625,-46.625,71.375,#8CD423,1
28845,77.625,-42.0,73.125,#97D21C,1
28846,77.625,-32.25,109.75,#B2CD00,0
28847,77.625,-24.0,27.625,#A5CB8C,1
28848,77.625,-7.875,-15.375,#9EC5DC,1
28849,77.625,-0.625,-2.625,#BCC0C5,1
28850,77.625,16.5,-30.25,#C2B8F8,1
28851,77.625,31.5,-23.375,#E6ACEC,1
28852,77.625,35.5,124.25,#FFA200,0
28853,77.6875,-59.5,-7.125,#00DCCB,0
28854,77.6875,-41.5,-27.875,#00D7F2,0
28855,77.6875,-24.125,-23.375,#5DCFEA,1
28856,77.6875,-9.875,127.0,#D9C200,0
28857,77.6875,0.75,13.75,#CCBFA7,1
28858,77.6875,52.25,2.75,#FF98BD,0
28859,77.75,-101.5,23.0,#00E792,0
28860,77.75,-95.375,42.5,#00E56B,0
28861,77.75,-70.125,61.875,#38DD40,1
28862,77.75,-49.875,7.375,#34D8B1,1
28863,77.75,-48.375,109.375,#92D400,0
28864,77.75,-41.0,26.25,#7BD38E,1
28865,77.75,-39.875,-18.875,#00D5E2,0
28866,77.75,-37.5,110.25,#A8D000,0
28867,77.75,-11.0,8.0,#B1C6B1,1
28868,77.75,-4.875,10.75,#BFC2AC,1
28869,77.75,1.375,40.25,#DBBD75,1
28870,77.75,4.0,-21.75,#B2C0E8,1
28871,77.75,8.625,27.875,#E2B98D,1
28872,77.75,13.75,54.375,#F4B559,1
28873,77.8125,-82.5,36.625,#00E278,0
28874,77.8125,-51.875,-32.75,#00DBFC,0
28875,77.8125,-51.375,114.625,#8CD500,0
28876,77.8125,-19.25,83.75,#C6C700,0
28877,77.8125,-13.5,-2.0,#A2C8C4,1
28878,77.8125,-6.5,13.125,#BEC3A8,1
28879,77.8125,-0.25,-0.5,#BFC0C1,1
28880,77.8125,5.5,110.375,#F0B900,0
28881,77.8125,13.25,88.125,#FAB400,0
28882,77.8125,16.25,52.25,#F7B35E,1
28883,77.8125,18.5,-13.625,#D8B6DA,1
28884,77.8125,29.875,20.875,#FFAB9B,0
28885,77.875,-122.625,47.0,#00EC61,0
28886,77.875,-66.75,22.875,#00DD94,0
28887,77.875,-40.375,-32.625,#00D7FC,0
28888,77.875,-36.875,5.125,#6CD3B6,1
28889,77.875,-35.875,1.0,#68D3BE,1
28890,77.875,-25.375,93.75,#BDCB00,0
28891,77.875,-22.5,-28.0,#57CFF3,1
28892,77.875,-19.75,4.625,#9BCBB7,1
28893,77.875,-19.125,126.875,#CBC700,0
28894,77.875,-15.375,84.375,#CCC600,0
28895,77.875,-10.625,63.5,#D0C342,1
28896,77.875,-5.625,43.875,#D1C16E,1
28897,77.875,-0.25,19.5,#CEBF9D,1
28898,77.875,2.125,34.625,#DABD80,1
28899,77.875,2.625,-36.375,#9AC2FF,0
28900,77.875,4.25,38.375,#E0BC79,1
28901,77.875,7.375,37.375,#E4BA7B,1
28902,77.875,10.75,-5.25,#D1BACA,1
28903,77.875,14.625,33.125,#EEB584,1
28904,77.875,36.5,-13.625,#F7A8DB,1
28905,77.875,45.625,76.0,#FF9A28,0
28906,77.9375,-87.0,111.25,#00E200,0
28907,77.9375,-80.0,113.75,#28E000,0
28908,77.9375,-79.875,-17.375,#00E4DF,0
28909,77.9375,-75.25,24.375,#00E091,0
28910,77.9375,-73.375,116.125,#4DDE00,0
28911,77.9375,-68.75,40.125,#00DD72,0
28912,77.9375,-54.25,120.125,#87D700,0
28913,77.9375,-34.875,-19.0,#30D4E3,1
28914,77.9375,-15.125,66.875,#C9C639,1
28915,77.9375,-12.875,59.375,#CBC54C,1
28916,77.9375,-12.75,94.125,#D3C400,0
28917,77.9375,-12.375,20.75,#B9C69A,1
28918,77.9375,-6.125,31.875,#CBC285,1
28919,77.9375,-1.5,16.875,#CBC0A2,1
28920,77.9375,0.625,46.75,#DDBE69,1
28921,77.9375,11.625,48.0,#EFB767,1
28922,77.9375,25.75,-30.125,#D6B2F9,1
28923,77.9375,44.375,51.625,#FF9D62,0
28924,77.9375,53.5,69.125,#FF933E,0
28925,78.0,-112.25,103.875,#00E900,0
28926,78.0,-61.875,89.0,#6DDA00,0
28927,78.0,-47.375,28.75,#6CD689,1
28928,78.0,-24.875,39.875,#ACCC75,1
28929,78.0,-17.125,-32.5,#62CDFC,1
28930,78.0,-10.25,22.25,#BEC597,1
28931,78.0,-10.25,40.375,#C8C475,1
28932,78.0,-8.75,94.0,#D9C200,0
28933,78.0,-3.5,-4.0,#B6C3C8,1
28934,78.0,5.5,-13.125,#BFBFD9,1
28935,78.0,9.875,90.5,#F6B700,0
28936,78.0,14.875,-32.875,#BCBAFE,1
28937,78.0,19.875,10.25,#ECB3AF,1
28938,78.0,25.625,51.75,#FFAD61,0
28939,78.0,28.25,28.375,#FFAC8E,0
28940,78.0,32.125,-2.5,#F8ABC7,1
28941,78.0,34.0,88.375,#FFA500,0
28942,78.0,43.625,-36.75,#F1A5FF,0
28943,78.0,60.625,-34.0,#FF94FF,0
28944,78.0625,-119.25,99.0,#00EB00,0
28945,78.0625,-76.625,64.375,#00E039,0
28946,78.0625,-51.875,70.125,#80D729,1
28947,78.0625,-45.375,50.25,#85D55E,1
28948,78.0625,-33.75,42.25,#9BD070,1
28949,78.0625,-27.375,104.0,#BBCC00,0
28950,78.0625,-27.25,26.125,#9ECE8F,1
28951,78.0625,-13.375,25.125,#BAC792,1
28952,78.0625,-8.875,46.25,#CDC469,1
28953,78.0625,-5.625,-9.25,#ACC5D2,1
28954,78.0625,-5.125,126.75,#E2C000,0
28955,78.0625,-2.25,11.0,#C5C2AD,1
28956,78.0625,1.5,-0.25,#C4C0C1,1
28957,78.0625,3.625,10.875,#D0BEAD,1
28958,78.0625,22.25,30.875,#FAB089,1
28959,78.0625,40.5,68.625,#FFA03D,0
28960,78.0625,40.75,36.375,#FFA180,0
28961,78.0625,44.75,-22.125,#FFA2EB,0
28962,78.0625,50.625,28.75,#FF988F,0
28963,78.0625,50.625,46.75,#FF976D,0
28964,78.125,-105.5,108.75,#00E800,0
28965,78.125,-98.125,112.375,#00E600,0
28966,78.125,-70.25,122.625,#5BDD00,0
28967,78.125,-63.75,124.25,#6FDB00,0
28968,78.125,-48.5,13.625,#4FD8A6,1
28969,78.125,-44.125,23.375,#70D694,1
28970,78.125,-29.0,127.0,#BACD00,0
28971,78.125,-27.125,114.875,#BDCC00,0
28972,78.125,-14.375,126.25,#D3C500,0
28973,78.125,-5.5,2.375,#B8C4BD,1
28974,78.125,-2.625,41.25,#D6C074,1
28975,78.125,-2.375,49.375,#DAC063,1
28976,78.125,0.0,81.625,#E6BE00,0
28977,78.125,2.75,13.625,#D1BFA8,1
28978,78.125,4.5,82.25,#EDBB00,0
28979,78.125,4.75,0.25,#CBBEC1,1
28980,78.125,10.25,-8.75,#CDBCD2,1
28981,78.125,16.75,-1.0,#DFB7C4,1
28982,78.125,16.75,72.25,#FEB32F,1
28983,78.125,27.625,48.5,#FFAC68,0
28984,78.125,30.0,82.0,#FFA902,0
28985,78.125,30.25,-31.5,#DDB0FC,1
28986,78.125,35.875,109.75,#FFA300,0
28987,78.125,51.125,-22.625,#FF9DEC,0
28988,78.125,56.875,-25.75,#FF97F2,0
28989,78.1875,-128.0,50.0,#00EE5B,0
28990,78.1875,-120.125,89.0,#00EB00,0
28991,78.1875,-77.125,41.25,#00E170,0
28992,78.1875,-68.625,51.25,#30DE5B,1
28993,78.1875,-57.625,74.0,#73D916,1
28994,78.1875,-57.5,8.875,#00DCAF,0
28995,78.1875,-53.125,-5.75,#00DBCA,0
28996,78.1875,-52.875,42.25,#6AD86F,1
28997,78.1875,-52.75,11.25,#2FDAAB,1
28998,78.1875,-42.0,12.125,#67D5AA,1
28999,78.1875,-33.125,-38.125,#00D5FF,0
29000,78.1875,-32.5,88.625,#B0CF00,0
29001,78.1875,-31.75,36.5,#9CD07C,1
29002,78.1875,-25.125,8.25,#93CEB1,1
29003,78.1875,-20.25,-23.5,#6ECEEC,1
29004,78.1875,-17.75,6.75,#A2CBB4,1
29005,78.1875,-16.5,46.875,#C0C868,1
29006,78.1875,-11.5,-37.75,#6BCBFF,0
29007,78.1875,-10.5,-5.625,#A6C8CB,1
29008,78.1875,-9.0,34.625,#C8C480,1
29009,78.1875,17.75,47.625,#F9B369,1
29010,78.1875,34.75,-7.0,#FAAACF,1
29011,78.1875,35.0,26.25,#FFA793,0
29012,78.1875,37.25,60.75,#FFA34F,0
29013,78.1875,38.625,24.875,#FFA495,0
29014,78.1875,44.875,35.875,#FF9E81,0
29015,78.1875,50.375,42.25,#FF9876,0
29016,78.25,-110.625,20.75,#00EB97,0
29017,78.25,-93.875,108.0,#00E500,0
29018,78.25,-90.5,35.375,#00E57B,0
29019,78.25,-86.0,78.5,#00E300,0
29020,78.25,-68.0,87.25,#59DD00,0
29021,78.25,-66.75,117.75,#66DC00,0
29022,78.25,-43.75,-38.25,#00DAFF,0
29023,78.25,-30.375,94.5,#B5CE00,0
29024,78.25,-28.125,38.125,#A5CE79,1
29025,78.25,-25.875,-19.25,#63D1E4,1
29026,78.25,-13.875,-10.875,#97CAD5,1
29027,78.25,-13.0,-5.375,#A0C9CB,1
29028,78.25,-8.625,-0.75,#AFC6C3,1
29029,78.25,-3.25,9.0,#C3C3B1,1
29030,78.25,-1.875,-4.25,#BAC3C9,1
29031,78.25,-0.75,-19.75,#ABC4E6,1
29032,78.25,6.875,-10.0,#C6BED4,1
29033,78.25,7.75,-7.875,#CABDD0,1
29034,78.25,9.25,106.875,#F7B800,0
29035,78.25,15.5,98.25,#FFB400,0
29036,78.25,16.0,39.625,#F4B578,1
29037,78.25,20.375,-0.625,#E6B4C3,1
29038,78.25,21.75,-12.75,#E0B4DA,1
29039,78.25,24.25,74.625,#FFAE29,0
29040,78.25,30.375,47.0,#FFAA6B,0
29041,78.25,30.625,33.125,#FFAA86,0
29042,78.25,34.25,47.375,#FFA76B,0
29043,78.25,44.25,23.125,#FF9F99,0
29044,78.25,56.75,17.875,#FF93A3,0
29045,78.25,71.125,-30.125,#FF88FB,0
29046,78.3125,-101.125,104.625,#00E700,0
29047,78.3125,-86.875,43.5,#00E46B,0
29048,78.3125,-83.0,-13.5,#00E6D9,0
29049,78.3125,-74.5,53.5,#00E056,0
29050,78.3125,-72.5,47.125,#00E064,0
29051,78.3125,-70.125,80.25,#4DDE00,0
29052,78.3125,-70.0,111.125,#5BDE00,0
29053,78.3125,-63.5,112.5,#6FDB00,0
29054,78.3125,-55.625,49.875,#69DA5F,1
29055,78.3125,-45.75,9.75,#54D7AE,1
29056,78.3125,-37.625,-8.375,#4CD5D0,1
29057,78.3125,-35.0,65.0,#A5D13C,1
29058,78.3125,-34.25,127.0,#B1D000,0
29059,78.3125,-26.75,120.875,#BFCC00,0
29060,78.3125,-18.375,104.25,#CCC800,0
29061,78.3125,-15.375,-4.25,#9CCAC9,1
29062,78.3125,-12.25,-8.0,#9FC9D0,1
29063,78.3125,-9.125,2.375,#B1C7BD,1
29064,78.3125,-2.375,115.625,#E6BF00,0
29065,78.3125,0.0,91.0,#E8BE00,0
29066,78.3125,12.75,-18.125,#CABBE3,1
29067,78.3125,18.875,-3.375,#E2B6C9,1
29068,78.3125,30.5,113.0,#FFA800,0
29069,78.3125,31.0,16.375,#FFABA5,0
29070,78.3125,32.0,66.25,#FFA842,0
29071,78.3125,37.625,54.0,#FFA45E,0
29072,78.3125,37.75,115.5,#FFA200,0
29073,78.3125,49.75,81.25,#FF9716,0
29074,78.375,-60.125,107.375,#78DA00,0
29075,78.375,-56.875,-10.375,#00DDD3,0
29076,78.375,-23.625,22.375,#A4CD97,1
29077,78.375,-17.625,-2.75,#99CCC6,1
29078,78.375,-17.625,10.875,#A7CBAD,1
29079,78.375,-9.5,-21.0,#94C9E8,1
29080,78.375,-8.25,12.125,#BCC6AB,1
29081,78.375,-7.75,84.375,#DBC300,0
29082,78.375,-6.625,115.25,#E0C200,0
29083,78.375,-2.75,0.75,#BDC3C0,1
29084,78.375,-1.875,-16.125,#ADC4DF,1
29085,78.375,0.75,3.75,#C6C1BB,1
29086,78.375,16.25,-26.0,#C9BAF2,1
29087,78.375,26.125,2.75,#F3B0BE,1
29088,78.375,33.625,53.625,#FFA75E,0
29089,78.375,40.375,-6.875,#FFA6D0,0
29090,78.375,42.25,78.0,#FF9F22,0
29091,78.375,53.375,-18.75,#FF9BE6,0
29092,78.375,63.125,-29.0,#FF92F9,0
29093,78.4375,-107.625,53.125,#00EA55,0
29094,78.4375,-102.625,49.75,#00E95D,0
29095,78.4375,-97.0,30.75,#00E885,0
29096,78.4375,-83.125,106.375,#00E200,0
29097,78.4375,-76.375,108.75,#40E000,0
29098,78.4375,-71.5,92.125,#4FDF00,0
29099,78.4375,-65.25,94.0,#66DD00,0
29100,78.4375,-61.625,-18.25,#00E0E2,0
29101,78.4375,-60.375,119.125,#79DB00,0
29102,78.4375,-55.875,-2.375,#00DCC5,0
29103,78.4375,-54.25,108.75,#87D800,0
29104,78.4375,-49.75,48.0,#79D864,1
29105,78.4375,-41.375,18.75,#73D59E,1
29106,78.4375,-41.125,54.875,#93D455,1
29107,78.4375,-39.875,64.75,#9BD33D,1
29108,78.4375,-31.875,121.25,#B6CF00,0
29109,78.4375,-30.875,66.375,#AECF39,1
29110,78.4375,-30.125,-5.625,#71D2CB,1
29111,78.4375,-24.0,127.0,#C4CB00,0
29112,78.4375,-22.75,103.875,#C5CB00,0
29113,78.4375,-18.5,-28.125,#6ACEF5,1
29114,78.4375,-15.0,-7.75,#99CBD0,1
29115,78.4375,-10.375,120.5,#DAC400,0
29116,78.4375,-7.5,-23.375,#96C8ED,1
29117,78.4375,-0.25,126.75,#EABE00,0
29118,78.4375,3.5,99.875,#EEBC00,0
29119,78.4375,7.5,7.0,#D6BDB5,1
29120,78.4375,10.875,3.5,#D9BBBC,1
29121,78.4375,13.75,122.75,#FFB500,0
29122,78.4375,23.375,-31.625,#D1B6FD,1
29123,78.4375,26.5,-37.125,#D1B4FF,0
29124,78.4375,27.25,73.0,#FFAC2F,0
29125,78.4375,29.5,-7.25,#F2AFD0,1
29126,78.4375,37.625,-2.125,#FFA8C7,0
29127,78.4375,58.125,1.5,#FF94C2,0
29128,78.5,-110.625,81.375,#00EA00,0
29129,78.5,-103.25,95.625,#00E800,0
29130,78.5,-97.0,100.25,#00E700,0
29131,78.5,-89.875,103.375,#00E500,0
29132,78.5,-89.625,-5.25,#00E8CA,0
29133,78.5,-83.25,66.5,#00E333,0
29134,78.5,-66.5,106.25,#66DD00,0
29135,78.5,-60.0,46.875,#57DC66,1
29136,78.5,-57.375,113.875,#80DA00,0
29137,78.5,-47.125,-27.875,#00DBF5,0
29138,78.5,-47.125,3.75,#3DD9BA,1
29139,78.5,-39.625,8.5,#6AD5B1,1
29140,78.5,-38.75,14.625,#76D5A6,1
29141,78.5,-36.25,10.75,#78D4AD,1
29142,78.5,-33.75,30.375,#94D288,1
29143,78.5,-23.625,-38.0,#1AD2FF,0
29144,78.5,-21.875,-19.25,#72CFE5,1
29145,78.5,-16.75,3.0,#A2CBBC,1
29146,78.5,-11.5,84.375,#D5C500,0
29147,78.5,-9.25,29.25,#C5C68B,1
29148,78.5,-0.25,-9.625,#B9C3D4,1
29149,78.5,3.0,0.625,#C9C0C1,1
29150,78.5,4.25,26.375,#DCBE92,1
29151,78.5,7.0,10.0,#D7BDB0,1
29152,78.5,7.75,1.625,#D2BDBF,1
29153,78.5,11.375,-12.625,#CDBCDA,1
29154,78.5,15.75,13.25,#E8B7AA,1
29155,78.5,16.0,-18.625,#D0BAE5,1
29156,78.5,21.875,2.25,#ECB4BF,1
29157,78.5,23.5,10.375,#F3B2B0,1
29158,78.5,23.75,-17.25,#E0B4E3,1
29159,78.5,40.0,103.75,#FFA100,0
29160,78.5,40.5,-17.875,#FDA7E4,1
29161,78.5,45.5,28.75,#FF9E8F,0
29162,78.5,52.5,-34.5,#FF9EFF,0
29163,78.5,59.25,13.0,#FF91AD,0
29164,78.5,68.5,-19.875,#FF8AE9,0
29165,78.5625,-128.0,60.75,#00EF41,0
29166,78.5625,-123.0,75.0,#00ED00,0
29167,78.5625,-122.875,66.0,#00EE31,0
29168,78.5625,-117.25,39.125,#00ED74,0
29169,78.5625,-117.125,32.125,#00ED82,0
29170,78.5625,-113.75,11.125,#00EDAB,0
29171,78.5625,-107.0,6.0,#00ECB4,0
29172,78.5625,-101.0,1.375,#00EBBD,0
29173,78.5625,-86.25,-0.75,#00E7C1,0
29174,78.5625,-81.125,50.75,#00E35C,0
29175,78.5625,-79.75,11.5,#00E4AB,0
29176,78.5625,-70.25,3.125,#00E1BB,0
29177,78.5625,-58.75,15.5,#00DDA4,0
29178,78.5625,-46.5,79.0,#92D600,0
29179,78.5625,-36.875,81.375,#A7D200,0
29180,78.5625,-35.375,54.375,#A0D257,1
29181,78.5625,-28.875,19.375,#96D09D,1
29182,78.5625,-27.375,5.75,#8BD0B7,1
29183,78.5625,-27.0,-11.375,#71D1D7,1
29184,78.5625,-24.75,3.125,#8ECFBC,1
29185,78.5625,-23.125,-11.75,#7DD0D7,1
29186,78.5625,-20.75,51.625,#BBCB5E,1
29187,78.5625,-18.0,-7.875,#92CDD0,1
29188,78.5625,-17.0,60.75,#C6C94A,1
29189,78.5625,-12.0,33.375,#C3C784,1
29190,78.5625,-11.875,-17.625,#94CAE2,1
29191,78.5625,-10.25,11.0,#B7C7AE,1
29192,78.5625,-7.625,-3.875,#AFC7C9,1
29193,78.5625,-4.5,54.75,#D9C259,1
29194,78.5625,-3.75,-9.125,#B2C5D3,1
29195,78.5625,-3.625,-14.375,#ACC6DD,1
29196,78.5625,-3.5,61.375,#DDC14A,1
29197,78.5625,-2.5,30.625,#D2C289,1
29198,78.5625,-1.375,-25.75,#A2C5F2,1
29199,78.5625,-0.625,11.75,#CAC2AD,1
29200,78.5625,0.5,1.375,#C5C2C0,1
29201,78.5625,0.625,-6.75,#BDC3CF,1
29202,78.5625,0.625,9.625,#CBC1B1,1
29203,78.5625,2.0,-15.25,#B7C2DE,1
29204,78.5625,2.75,4.0,#CBC0BB,1
29205,78.5625,3.375,-10.25,#C0C1D5,1
29206,78.5625,4.125,48.25,#E5BD67,1
29207,78.5625,5.25,17.0,#D8BEA3,1
29208,78.5625,6.0,-16.625,#BEC0E1,1
29209,78.5625,8.5,-5.0,#CEBECC,1
29210,78.5625,10.25,10.375,#DDBBB0,1
29211,78.5625,11.375,-27.125,#BEBEF5,1
29212,78.5625,13.125,72.625,#FAB72E,1
29213,78.5625,15.875,30.0,#F1B68C,1
29214,78.5625,16.25,16.375,#EBB7A5,1
29215,78.5625,19.625,17.625,#F1B4A3,1
29216,78.5625,20.75,63.5,#FFB248,0
29217,78.5625,27.125,-20.875,#E3B2EA,1
29218,78.5625,30.5,25.625,#FFAC95,0
29219,78.5625,31.5,100.875,#FFA800,0
29220,78.5625,36.25,7.375,#FFA8B6,0
29221,78.5625,37.375,71.0,#FFA438,0
29222,78.5625,38.625,17.125,#FFA6A5,0
29223,78.5625,41.5,-13.0,#FFA6DC,0
29224,78.5625,52.375,22.125,#FF989C,0
29225,78.625,-97.0,17.625,#00E99F,0
29226,78.625,-85.125,29.0,#00E589,0
29227,78.625,-25.0,-7.0,#80D0CF,1
29228,78.625,-7.125,-18.625,#9EC8E5,1
29229,78.625,-4.875,96.0,#E2C200,0
29230,78.625,-3.375,-21.375,#A4C6EA,1
29231,78.625,2.125,20.5,#D5C09D,1
29232,78.625,12.625,-8.5,#D3BBD3,1
29233,78.625,18.125,89.75,#FFB300,0
29234,78.625,21.625,-8.25,#E4B5D2,1
29235,78.625,23.125,-20.5,#DCB5E9,1
29236,78.625,31.0,6.875,#FEADB7,1
29237,78.6875,-113.375,87.25,#00EB00,0
29238,78.6875,-112.625,59.125,#00EC47,0
29239,78.6875,-74.875,99.5,#44E000,0
29240,78.6875,-37.375,49.75,#99D362,1
29241,78.6875,-15.5,14.375,#B0CAA8,1
29242,78.6875,45.75,20.125,#FF9FA0,0
29243,78.6875,49.625,17.875,#FF9CA4,0
29244,78.75,-128.0,37.5,#00F077,0
29245,78.75,-102.625,88.25,#00E900,0
29246,78.75,-96.875,93.25,#00E700,0
29247,78.75,-88.875,95.125,#00E500,0
29248,78.75,-77.75,92.625,#30E200,0
29249,78.75,-58.875,98.0,#7ADB00,0
29250,78.75,-40.625,-14.5,#13D8DD,1
29251,78.75,-32.375,82.5,#B0D000,0
29252,78.75,-32.0,-9.375,#64D4D3,1
29253,78.75,-17.625,27.875,#B5CB8E,1
29254,78.75,-14.625,5.125,#A9CBB9,1
29255,78.75,-12.0,-12.625,#9BCBDA,1
29256,78.75,-2.0,3.75,#C2C4BC,1
29257,78.75,15.75,-8.0,#DABAD2,1
29258,78.75,38.0,-34.75,#EAACFF,0
29259,78.75,44.125,-1.0,#FFA3C6,0
29260,78.75,56.75,26.625,#FF9495,0
29261,78.8125,-98.125,84.125,#00E800,0
29262,78.8125,-90.5,67.375,#00E630,0
29263,78.8125,-88.375,84.75,#00E500,0
29264,78.8125,-84.75,90.5,#00E400,0
29265,78.8125,-81.625,97.25,#0AE300,0
29266,78.8125,-71.375,-4.375,#00E3C9,0
29267,78.8125,-55.5,93.0,#82DA00,0
29268,78.8125,-52.5,53.75,#77DA58,1
29269,78.8125,-49.625,-1.0,#00DBC3,0
29270,78.8125,-46.125,-17.0,#00DBE1,0
29271,78.8125,-30.5,8.5,#87D2B2,1
29272,78.8125,-27.75,-14.75,#68D3DD,1
29273,78.8125,-18.625,55.75,#C2CB56,1
29274,78.8125,-13.375,11.375,#B2CAAE,1
29275,78.8125,-1.75,-8.625,#B7C5D3,1
29276,78.8125,2.5,-12.25,#BCC3DA,1
29277,78.8125,8.5,23.125,#E2BC99,1
29278,78.8125,17.375,24.625,#F2B696,1
29279,78.8125,25.75,94.125,#FFAE00,0
29280,78.8125,50.0,54.875,#FF995F,0
29281,78.8125,57.875,-10.375,#FF96D8,0
29282,78.8125,67.25,-33.75,#FF8FFF,0
29283,78.875,-123.75,23.375,#00F094,0
29284,78.875,-93.625,80.0,#00E700,0
29285,78.875,-92.625,89.0,#00E700,0
29286,78.875,-80.625,86.125,#00E300,0
29287,78.875,-80.0,75.875,#00E302,0
29288,78.875,-75.75,-0.625,#00E4C2,0
29289,78.875,-67.5,-7.75,#00E2D0,0
29290,78.875,-48.0,21.25,#62D99A,1
29291,78.875,-36.875,-3.625,#5ED6C9,1
29292,78.875,-30.5,-20.5,#4BD5E8,1
29293,78.875,-22.25,45.625,#B7CD6C,1
29294,78.875,-13.875,38.75,#C3C97A,1
29295,78.875,-13.125,-21.625,#8ACCEB,1
29296,78.875,0.125,-14.625,#B5C4DE,1
29297,78.875,8.25,100.625,#F7BA00,0
29298,78.875,9.875,1.125,#D7BDC1,1
29299,78.875,32.625,-14.875,#F3AEE0,1
29300,78.875,35.25,77.875,#FFA722,0
29301,78.875,49.375,9.375,#FF9DB4,0
29302,78.875,60.5,-6.25,#FF93D1,0
29303,78.875,65.5,-10.625,#FF8ED9,0
29304,78.9375,-128.0,30.5,#00F186,0
29305,78.9375,-122.5,34.875,#00EF7D,0
29306,78.9375,-95.25,-3.0,#00EAC6,0
29307,78.9375,-95.125,71.375,#00E820,0
29308,78.9375,-76.75,81.5,#2CE200,0
29309,78.9375,-72.125,-20.75,#00E5E8,0
29310,78.9375,-72.0,12.75,#00E3A9,0
29311,78.9375,-53.375,-26.5,#00DFF3,0
29312,78.9375,-30.25,48.25,#A8D166,1
29313,78.9375,-22.125,62.625,#BECC46,1
29314,78.9375,-17.25,-16.0,#88CEE0,1
29315,78.9375,-12.375,6.25,#B0CAB7,1
29316,78.9375,-6.875,-11.75,#A9C8D9,1
29317,78.9375,-5.25,-0.875,#B8C6C5,1
29318,78.9375,-2.625,-11.375,#B3C6D8,1
29319,78.9375,10.125,66.75,#F5BA3F,1
29320,78.9375,18.5,4.0,#E8B7BD,1
29321,78.9375,22.375,46.0,#FFB26E,0
29322,78.9375,30.375,10.875,#FFAEB1,0
