id,L,a,b,hex_srgb,slice_id
165520,54.5625,-77.625,-4.5,#009F88,873
165524,54.5625,-76.75,87.875,#009D00,873
165573,54.5625,-69.75,89.125,#009B00,873
165590,54.5625,-67.375,-15.625,#009D9C,873
165601,54.5625,-65.25,-2.375,#009C85,873
165611,54.5625,-63.25,90.375,#009900,873
165619,54.5625,-62.25,7.125,#009B74,873
165638,54.5625,-59.0,75.375,#1A9800,873
165644,54.5625,-57.0,91.25,#2C9700,873
165674,54.5625,-52.0,54.75,#2F960D,873
165699,54.5625,-48.375,92.5,#499500,873
165705,54.5625,-47.875,-24.0,#0098AB,873
165715,54.5625,-46.0,26.75,#279552,873
165796,54.5625,-34.5,-43.375,#0096CD,873
165947,54.5625,-17.125,43.875,#7D8932,873
165996,54.5625,-5.0,44.625,#918331,873
166000,54.5625,-4.75,21.875,#88845D,873
166031,54.5625,2.125,17.5,#918065,873
166040,54.5625,9.5,10.625,#9A7C71,873
166041,54.5625,10.75,27.25,#A37B54,873
166042,54.5625,13.875,72.75,#B17700,873
166045,54.5625,18.5,40.125,#B2753D,873
166047,54.5625,20.75,-16.75,#9977A0,873
166049,54.5625,25.0,37.875,#BA7042,873
166054,54.5625,32.0,51.5,#C66A27,873
166057,54.5625,34.875,63.5,#CC6700,873
166058,54.5625,36.375,-37.875,#A06DC4,873
166059,54.5625,36.75,-76.125,#5B74FF,873
166063,54.5625,41.0,-32.75,#AD69BC,873
166066,54.5625,43.0,20.75,#CE6161,873
166069,54.5625,45.5,-3.5,#C7618A,873
166072,54.5625,48.0,13.875,#D25C6D,873
166073,54.5625,48.0,51.5,#DB5A29,873
166076,54.5625,60.375,73.0,#EC4900,873
166077,54.5625,61.5,53.875,#EC4726,873
166079,54.5625,65.75,25.75,#EC425A,873
166081,54.5625,68.875,6.875,#EB3E7A,873
166082,54.5625,69.375,-3.5,#E83F8B,873
166083,54.5625,70.625,19.125,#F13965,873
166085,54.5625,76.75,-51.25,#D53BDD,873
166088,54.5625,81.875,-44.75,#E22BD2,873
166095,54.5625,89.625,-31.875,#F500BC,873
166099,54.5625,92.5,36.25,#FF004B,873
166101,54.5625,93.125,-10.0,#FF0097,873
166104,54.5625,98.0,-66.25,#E800F8,873
166293,54.625,-52.875,71.625,#369600,874
166314,54.625,-40.25,92.875,#5C9200,874
166337,54.625,-30.375,93.25,#6F8E00,874
166349,54.625,-26.125,27.875,#648E51,874
166359,54.625,-24.0,79.5,#798C00,874
166442,54.625,4.125,93.375,#A57E00,874
166450,54.625,25.625,65.375,#C06F00,874
166454,54.625,43.625,33.5,#D2604B,874
166458,54.625,56.5,30.25,#E25052,874
166460,54.625,66.375,-20.875,#DC48A8,874
166461,54.625,69.125,-46.375,#CE49D4,874
166462,54.625,69.875,43.625,#F5383C,874
166468,54.625,83.375,-54.25,#DD2BE2,874
166471,54.625,87.125,-24.75,#F600B0,874
166473,54.625,102.875,-56.625,#F700E7,874
166474,54.625,103.875,-11.625,#FF009A,874
166710,54.6875,38.5,73.25,#D16400,875
166711,54.6875,44.875,-62.5,#906AF0,875
166713,54.6875,52.25,-37.25,#BB5EC4,875
166715,54.6875,55.0,4.125,#D8557E,875
166716,54.6875,62.125,84.25,#EF4600,875
166718,54.6875,70.75,30.5,#F43753,875
166720,54.6875,75.5,13.375,#F62D70,875
166722,54.6875,83.75,-38.5,#E922C7,875
166724,54.6875,87.75,-60.125,#DE1EED,875
166726,54.6875,92.875,-76.125,#D610FF,875
166729,54.6875,105.625,-40.125,#FF00CB,875
166730,54.6875,111.125,-50.25,#FF00DC,875
166731,54.75,-128.0,21.25,#00A85A,876
166732,54.75,-128.0,27.875,#00A84E,876
166733,54.75,-122.5,32.125,#00A746,876
166734,54.75,-122.375,25.5,#00A753,876
166977,54.75,20.0,48.75,#B6742C,876
166979,54.75,20.375,75.625,#BA7300,876
167002,54.75,40.75,59.875,#D36211,876
167018,54.75,59.375,-35.375,#C855C1,876
167022,54.75,62.875,-28.75,#D24FB6,876
167025,54.75,64.75,-41.625,#CB4FCC,876
167029,54.75,74.25,-60.5,#C944EE,876
167031,54.75,78.0,-5.5,#F32A8F,876
167046,54.8125,-70.875,52.0,#009C17,877
167127,54.8125,-19.875,75.0,#808A00,877
167221,54.8125,4.375,-39.0,#5884C6,877
167306,54.8125,44.625,-40.25,#AC67C9,877
167336,54.8125,75.5,-44.75,#D93DD2,877
167341,54.8125,93.375,-47.5,#F100D7,877
167342,54.8125,97.875,20.75,#FF0065,877
167346,54.8125,105.125,-67.875,#F200FC,877
167552,54.875,7.625,59.875,#A87C04,878
167686,54.875,55.125,61.375,#E65211,878
167687,54.875,55.75,-30.5,#C759B9,878
167688,54.875,56.5,-8.5,#D55594,878
167698,54.875,63.0,40.625,#ED4741,878
167829,54.9375,-11.25,40.25,#87873B,879
167837,54.9375,-9.875,62.25,#8E8600,879
167942,54.9375,6.25,48.625,#A47E2B,879
168174,54.9375,76.0,-30.125,#E438B9,879
168204,55.0,-116.75,23.0,#00A758,880
168211,55.0,-93.25,-30.375,#00A6B6,880
168243,55.0,-35.25,0.875,#219481,880
168457,55.0,17.75,-75.875,#0082FF,880
168550,55.0,35.5,-51.875,#8E71DE,880
168578,55.0,46.0,-55.75,#9D69E5,880
168604,55.0,53.75,40.625,#E25540,880
168711,55.0625,-98.625,-27.0,#00A7B1,881
168712,55.0625,-96.75,61.75,#00A300,881
168753,55.0625,-27.0,20.5,#5E8F5F,881
168779,55.0625,-16.75,-28.125,#1E8EB4,881
168825,55.0625,-4.375,0.625,#7C8683,881
168966,55.0625,17.25,54.375,#B5771E,881
169132,55.0625,75.375,85.75,#FF2900,881
169135,55.0625,76.75,70.375,#FF2400,881
169150,55.0625,101.5,-31.875,#FF00BD,881
169159,55.125,-93.125,42.75,#00A231,882
169188,55.125,-23.5,14.625,#618E6A,882
169206,55.125,-13.625,-13.25,#578C9A,882
169347,55.125,16.125,-52.125,#5E80DF,882
169503,55.125,75.375,0.875,#F33285,882
169513,55.125,82.25,-69.375,#CD38FF,882
169515,55.125,82.625,29.375,#FF0857,882
169520,55.125,85.875,-3.0,#FF008C,882
169542,55.1875,-106.25,21.25,#00A65C,883
169546,55.1875,-66.875,11.0,#009E6F,883
169556,55.1875,-46.625,18.625,#089762,883
169560,55.1875,-42.875,11.375,#0E966F,883
169784,55.25,-111.125,73.125,#00A600,884
169893,55.25,11.875,-40.25,#6C81CA,884
169921,55.25,25.375,-43.375,#8679D0,884
169928,55.25,31.5,-59.0,#7976EB,884
170012,55.25,81.25,-23.125,#F127AE,884
170047,55.3125,-24.0,42.375,#728E36,885
170130,55.3125,22.0,-48.625,#767CD9,885
170170,55.3125,50.625,31.75,#DD5A50,885
170212,55.375,-122.625,46.625,#00A826,886
170220,55.375,-48.5,7.75,#009976,886
170221,55.375,-47.125,68.125,#499700,886
170256,55.375,2.25,-7.0,#838491,886
170336,55.375,65.25,64.5,#F4430B,886
170380,55.4375,-14.875,23.125,#7A8B5C,887
170388,55.4375,-7.125,-68.0,#0090FC,887
170410,55.4375,4.125,-46.0,#4687D4,887
170422,55.4375,8.75,39.75,#A77E3F,887
170428,55.4375,11.875,-73.875,#0087FF,887
170502,55.5,-128.0,5.25,#00AB79,888
170504,55.5,-128.0,74.125,#00A900,888
170507,55.5,-121.5,0.0,#00AA82,888
170509,55.5,-120.5,78.625,#00A800,888
170513,55.5,-113.5,5.0,#00A97A,888
170560,55.5,-93.125,8.5,#00A574,888
170582,55.5,-84.625,43.125,#00A231,888
170599,55.5,-78.0,65.5,#00A000,888
170622,55.5,-67.375,-23.625,#00A1AC,888
170623,55.5,-67.0,58.5,#009D00,888
170634,55.5,-59.875,47.625,#009B28,888
170640,55.5,-57.25,29.875,#009B4E,888
170688,55.5,-43.875,-60.0,#009DED,888
170725,55.5,-32.5,-57.25,#0099E8,888
170740,55.5,-29.625,-68.25,#0099FC,888
170799,55.5,-19.625,-66.5,#0095F9,888
170813,55.5,-16.0,-75.0,#0095FF,888
170823,55.5,-12.625,-43.125,#008FCF,888
170870,55.5,7.625,74.75,#AB7E00,888
170910,55.5,33.125,94.875,#CE6B00,888
170912,55.5,33.75,39.25,#C96B42,888
170916,55.5,38.625,1.375,#C36984,888
170927,55.5,48.375,95.125,#E25B00,888
170931,55.5,55.25,-19.0,#D05AA7,888
170937,55.5,59.875,16.0,#E54F6C,888
171080,55.5625,-48.375,-14.625,#009B9D,889
171182,55.5625,-14.25,95.0,#8D8A00,889
171197,55.5625,-7.875,14.375,#81886C,889
171215,55.5625,-3.625,68.75,#9B8400,889
171227,55.5625,-1.625,95.0,#A08300,889
171237,55.5625,4.125,-13.125,#81849C,889
171270,55.5625,34.625,-28.875,#A970B8,889
171277,55.5625,46.75,81.375,#DF5D00,889
171282,55.5625,52.625,-75.25,#8D68FF,889
171290,55.5625,66.0,94.75,#F74100,889
171292,55.5625,69.375,-31.25,#DC47BD,889
171294,55.5625,73.625,-72.5,#BC4CFF,889
171363,55.625,-84.25,36.25,#00A241,890
171452,55.625,-52.5,22.0,#009A5D,890
171468,55.625,-46.25,-49.75,#009DDB,890
171647,55.625,8.375,-57.875,#2687EA,890
171698,55.625,90.875,28.875,#FF0059,890
171798,55.6875,-76.125,11.0,#00A170,891
171803,55.6875,-75.125,-37.125,#00A4C4,891
171833,55.6875,-60.125,21.875,#009D5D,891
171837,55.6875,-58.125,-50.75,#00A1DD,891
171845,55.6875,-55.0,-4.875,#009C8C,891
171855,55.6875,-50.75,-32.875,#009DBD,891
171866,55.6875,-43.125,44.625,#499631,891
171875,55.6875,-38.625,48.625,#579528,891
171881,55.6875,-36.75,-64.125,#009CF5,891
171907,55.6875,-29.5,-35.75,#0096C3,891
171929,55.6875,-23.75,-38.5,#0094C8,891
171998,55.6875,-1.5,5.5,#87867C,891
172047,55.6875,40.625,-66.625,#8272FB,891
172065,55.6875,62.75,-13.0,#DE4F9E,891
172080,55.75,-128.0,65.25,#00AA00,892
172117,55.75,-52.875,-45.375,#009FD3,892
172134,55.75,-43.25,-43.0,#009CCF,892
172153,55.75,-34.25,80.0,#6A9300,892
172323,55.75,30.25,78.625,#CB6E00,892
172374,55.75,99.75,-46.625,#FE00D9,892
172414,55.8125,-52.375,34.875,#139A45,893
172440,55.8125,-40.375,-29.0,#009AB7,893
172768,55.875,-94.625,76.5,#00A400,894
172769,55.875,-83.25,-0.25,#00A484,894
173095,55.875,39.0,44.75,#D26739,894
173242,55.9375,-17.875,-58.25,#0094EB,895
173534,55.9375,47.625,-33.625,#BB66C1,895
173583,55.9375,88.5,-43.875,#F015D4,895
174054,56.0,70.375,-53.125,#CE4DE4,896
174076,56.0,86.625,-14.25,#FE08A2,896
174142,56.0625,-19.0,33.625,#798E4A,897
174569,56.125,-50.125,84.125,#479900,898
174969,56.1875,-123.0,70.75,#00AA00,899
174970,56.1875,-110.5,17.125,#00AA66,899
175358,56.25,-98.125,53.0,#00A615,900
175362,56.25,-72.625,-28.875,#00A4B7,900
175368,56.25,-58.0,-31.125,#00A1BC,900
175372,56.25,-56.125,41.25,#009C39,900
175398,56.25,-24.75,-4.625,#47938E,900
175625,56.25,68.375,83.875,#FC3F00,900
175663,56.3125,-111.375,26.5,#00AA55,901
175664,56.3125,-103.0,56.75,#00A800,901
175677,56.3125,-44.875,34.125,#3C9948,901
175679,56.3125,-40.5,38.75,#4E973F,901
175707,56.3125,-12.375,33.875,#868C4B,901
175791,56.3125,14.125,65.0,#B67C00,901
175799,56.3125,18.875,-24.375,#937EB1,901
175933,56.3125,98.875,1.5,#FF0089,901
175956,56.375,-34.25,25.125,#53965A,902
175974,56.375,-8.125,75.0,#978900,902
176130,56.4375,-128.0,56.875,#00AC00,903
176131,56.4375,-117.5,50.75,#00AB1D,903
176136,56.4375,-66.625,-43.875,#00A5D3,903
176139,56.4375,-56.625,-37.25,#00A1C7,903
176150,56.4375,-23.625,-52.875,#0097E3,903
176281,56.4375,77.375,19.375,#FF2E6A,903
176296,56.5,-92.375,32.0,#00A74B,904
176301,56.5,-60.25,-20.75,#00A1AA,904
176320,56.5,1.25,-66.25,#008EFC,904
176344,56.5,20.25,-32.75,#8D7EC1,904
176347,56.5,22.125,16.375,#B5786C,904
176348,56.5,22.25,-5.875,#A97A92,904
176421,56.5625,-109.5,-1.5,#00AB88,905
176425,56.5625,-107.375,-12.5,#00AC9B,905
176446,56.5625,-99.75,17.0,#00A967,905
176452,56.5625,-97.75,37.375,#00A840,905
176470,56.5625,-92.0,21.375,#00A75F,905
176476,56.5625,-90.25,3.25,#00A780,905
176503,56.5625,-80.25,-11.75,#00A69A,905
176553,56.5625,-61.125,69.5,#0F9E00,905
176593,56.5625,-46.125,55.75,#4A9A12,905
176617,56.5625,-38.125,-4.875,#00998F,905
176654,56.5625,-30.0,39.125,#689440,905
176665,56.5625,-28.625,50.75,#709325,905
176752,56.5625,-13.875,85.75,#908C00,905
176764,56.5625,-6.75,-58.5,#0091EE,905
176765,56.5625,-6.625,-17.625,#668CA6,905
176785,56.5625,-2.75,54.5,#9C871E,905
176805,56.5625,9.25,-11.875,#8E839C,905
176806,56.5625,10.375,96.75,#B47F00,905
176807,56.5625,12.375,-25.75,#8683B4,905
176816,56.5625,16.5,96.75,#BC7A00,905
176817,56.5625,18.25,28.625,#B47B57,905
176823,56.5625,26.0,86.375,#C87300,905
176826,56.5625,29.5,5.625,#BB747F,905
176831,56.5625,40.625,12.5,#CE6974,905
176834,56.5625,50.625,21.0,#DE5E66,905
176837,56.5625,61.25,-53.25,#C05BE6,905
176840,56.5625,69.5,75.375,#FE3E00,905
176944,56.625,-58.875,54.875,#0C9E14,906
177016,56.625,-29.625,6.0,#4A957D,906
177081,56.625,-8.25,-74.25,#0094FF,906
177085,56.625,-7.25,96.875,#9B8900,906
177109,56.625,-1.25,-55.0,#008EE8,906
177134,56.625,48.0,38.375,#DF6048,906
177137,56.625,53.625,-3.5,#D95D90,906
177138,56.625,54.75,51.75,#EA572F,906
177153,56.6875,-128.0,35.625,#00AD43,907
177169,56.6875,-117.0,30.375,#00AC4E,907
177221,56.6875,-80.125,55.375,#00A40E,907
177376,56.6875,-21.0,24.375,#72915D,907
177435,56.6875,-3.125,-33.0,#548CC1,907
177449,56.6875,1.625,85.25,#A78400,907
177471,56.6875,34.125,-16.375,#B572A5,907
177479,56.6875,60.5,-2.625,#E3548F,907
177480,56.6875,60.875,-59.875,#B85EF2,907
177486,56.6875,76.125,33.875,#FF3152,907
177488,56.6875,77.75,45.75,#FF2B3E,907
177520,56.75,-83.75,6.25,#00A67B,908
177534,56.75,-73.0,69.75,#00A200,908
177727,56.75,20.75,89.375,#C27800,908
177735,56.75,25.0,0.5,#B27888,908
177745,56.75,39.375,-56.125,#9473EB,908
177748,56.75,40.375,85.25,#DB6700,908
177757,56.75,60.0,94.0,#F44F00,908
177916,56.8125,-6.875,83.125,#9B8900,909
178002,56.8125,12.5,15.5,#A7806E,909
178049,56.8125,36.875,34.25,#D06C4F,909
178058,56.8125,47.25,66.5,#E36000,909
178262,56.875,-2.5,-23.875,#688CB2,910
178330,56.875,12.875,79.375,#B77E00,910
178366,56.875,23.375,8.625,#B4797A,910
178381,56.875,29.75,-22.125,#AA77AF,910
178415,56.875,51.875,-26.375,#CA63B7,910
178457,56.875,85.375,37.375,#FF004E,910
178531,56.9375,-22.0,57.625,#7F9110,911
178805,56.9375,50.375,-67.75,#9A6CFF,911
178849,56.9375,73.625,53.125,#FF3730,911
178995,57.0,-5.75,-39.25,#378FCD,912
179011,57.0,-2.75,-12.625,#778B9E,912
179037,57.0,1.625,-19.125,#7989AA,912
179255,57.0,49.875,-47.75,#B469DD,912
179322,57.0,82.875,57.5,#FF1329,912
179340,57.0625,-122.625,40.125,#00AD3B,913
179372,57.0625,-36.125,65.0,#679700,913
179374,57.0625,-32.75,44.75,#669635,913
179421,57.0625,-10.875,-22.875,#5290B0,913
179449,57.0625,-6.625,31.5,#908B51,913
179471,57.0625,-2.25,76.75,#A28700,913
179584,57.0625,14.125,-66.0,#1F88FD,913
179647,57.0625,24.0,97.75,#C87600,913
179664,57.0625,27.75,47.625,#C87435,913
179705,57.0625,38.375,97.75,#DA6A00,913
179719,57.0625,41.75,52.5,#DB672C,913
179755,57.0625,55.125,97.75,#EF5700,913
179833,57.125,-59.375,11.75,#00A173,914
179844,57.125,-44.375,82.5,#589A00,914
179878,57.125,-21.625,-15.75,#3C95A4,914
180121,57.125,27.75,-14.375,#AE78A3,914
180198,57.125,50.875,7.75,#DB607E,914
180221,57.125,60.75,59.875,#F4501E,914
180435,57.1875,5.5,-24.5,#7B88B4,915
180538,57.1875,28.125,56.125,#CA7421,915
180672,57.1875,81.75,14.25,#FF2375,915
180694,57.25,-74.125,58.25,#00A400,916
180764,57.25,-1.5,-2.25,#858A8D,916
180777,57.25,0.375,-74.25,#0091FF,916
180955,57.25,45.0,74.0,#E26400,916
181019,57.25,82.25,-60.0,#DE3BF4,916
181025,57.25,88.0,45.25,#FF0041,916
181031,57.25,95.125,13.625,#FF0077,916
181033,57.25,96.5,-58.25,#F500F1,916
181184,57.3125,14.0,-16.25,#9583A6,917
181187,57.3125,16.25,10.25,#AB7F78,917
181247,57.3125,36.625,18.75,#CD6F6B,917
181252,57.3125,37.875,25.25,#D06D60,917
181357,57.375,-75.25,47.375,#00A52C,918
181359,57.375,-60.125,-7.5,#00A395,918
181369,57.375,-20.75,3.75,#629483,918
181577,57.4375,-55.0,66.75,#359F00,919
181591,57.4375,-14.375,2.125,#6F9186,919
181611,57.4375,-1.75,-47.625,#268FDD,919
181613,57.4375,-0.5,11.75,#918976,919
181731,57.4375,86.125,23.625,#FF0366,919
181781,57.5,-116.625,83.25,#00AD00,920
181802,57.5,-107.5,50.375,#00AC22,920
181805,57.5,-106.75,32.125,#00AC4D,920
181821,57.5,-101.125,6.875,#00AC7C,920
181865,57.5,-87.75,28.0,#00A855,920
181875,57.5,-83.75,72.125,#00A700,920
181886,57.5,-77.875,23.5,#00A65E,920
181899,57.5,-72.0,-4.625,#00A690,920
181908,57.5,-67.875,2.75,#00A583,920
181910,57.5,-67.25,-36.625,#00A7C9,920
181919,57.5,-61.875,82.875,#1CA100,920
181924,57.5,-58.5,2.625,#00A284,920
181952,57.5,-36.375,71.0,#699800,920
181977,57.5,-19.625,69.0,#879100,920
181978,57.5,-16.5,51.0,#889029,920
181981,57.5,-14.25,65.75,#8F8F00,920
181984,57.5,-11.125,46.375,#908E34,920
181987,57.5,-5.5,6.625,#858D7E,920
181992,57.5,-0.5,37.75,#9E8847,920
181994,57.5,1.875,44.875,#A48739,920
181998,57.5,4.0,32.875,#A38650,920
181999,57.5,4.5,0.25,#92878A,920
182001,57.5,6.375,-5.875,#918794,920
182003,57.5,7.375,16.375,#A1856E,920
182010,57.5,15.5,-45.875,#7185DA,920
182022,57.5,30.875,69.375,#D07200,920
182028,57.5,39.625,-6.0,#C66E96,920
182030,57.5,44.75,-27.875,#BF6CBB,920
182032,57.5,46.0,-9.75,#CD689C,920
182040,57.5,55.0,74.625,#EF5900,920
182046,57.5,61.75,78.875,#F84F00,920
182048,57.5,68.125,-70.5,#BA59FF,920
182050,57.5,70.25,-25.0,#E74BB7,920
182052,57.5,73.0,25.25,#FF3D63,920
182053,57.5,74.625,96.75,#FF3500,920
182056,57.5,78.125,7.0,#FF3381,920
182061,57.5,83.625,2.75,#FF2089,920
182072,57.5,99.25,-17.375,#FF00AB,920
182079,57.5625,-105.125,65.25,#00AB00,921
182122,57.5625,-64.75,43.375,#00A237,921
182130,57.5625,-54.875,50.25,#289F27,921
182151,57.5625,-38.875,-12.375,#009D9F,921
182222,57.625,-128.0,13.125,#00B170,922
182227,57.625,-117.75,65.375,#00AE00,922
182421,57.625,-9.625,20.0,#878E67,922
182445,57.625,11.375,53.375,#B48127,922
182464,57.625,105.375,-48.0,#FF00E1,922
182469,57.6875,-117.75,57.125,#00AE01,923
182498,57.6875,-90.625,-24.375,#00ACB3,923
182590,57.6875,-45.875,-0.5,#009F8A,923
182731,57.6875,27.75,-55.0,#7F7FEB,923
182742,57.6875,66.375,11.75,#F34C79,923
182745,57.6875,87.625,7.75,#FF0081,923
182783,57.75,-96.5,-21.375,#00AEAE,924
182801,57.75,-79.75,29.25,#00A754,924
183016,57.75,51.5,87.875,#EC5E00,924
183017,57.75,74.375,-9.25,#F6409D,924
183052,57.8125,-107.25,42.75,#00AD37,925
183126,57.8125,-44.25,-9.0,#009F99,925
183143,57.8125,-36.125,-38.25,#009ECD,925
183180,57.8125,-23.875,-44.125,#009AD7,925
183282,57.8125,6.5,65.0,#AF8400,925
183298,57.8125,17.25,22.5,#B47F65,925
183348,57.8125,111.75,-58.5,#FF00F4,925
183351,57.875,-122.875,60.375,#00AF00,926
183374,57.875,-62.5,-27.5,#00A6BA,926
183413,57.875,-42.25,21.75,#3A9D63,926
183573,57.875,1.75,4.625,#928A83,926
183652,57.875,28.25,-66.625,#6681FF,926
183665,57.875,35.375,-44.5,#A078D9,926
184059,57.9375,56.75,83.25,#F35700,927
184082,57.9375,69.25,-39.25,#DD51D1,927
184119,58.0,-112.75,61.875,#00AE00,928
184345,58.0,11.25,21.25,#AB8367,928
184476,58.0,41.25,66.5,#DF6A00,928
184483,58.0,45.375,88.75,#E66500,928
184790,58.0625,11.75,44.25,#B4823C,929
184792,58.0625,12.0,-32.0,#8187C3,929
184888,58.0625,31.75,-36.25,#A37ACB,929
184993,58.0625,69.5,38.5,#FF454D,929
185024,58.125,-122.25,17.25,#00B16A,930
185026,58.125,-97.625,68.125,#00AC00,930
185027,58.125,-88.125,67.875,#00AA00,930
185032,58.125,-58.0,35.25,#00A24A,930
185059,58.125,-36.375,55.75,#669A1A,930
185098,58.125,-15.25,17.625,#7C926C,930
185542,58.125,79.625,25.125,#FF2E65,930
185753,58.1875,7.625,90.0,#B48400,931
186007,58.1875,62.125,-23.875,#DE59B7,931
186022,58.1875,68.875,-15.75,#ED4DA9,931
186049,58.1875,81.625,-11.75,#FF30A3,931
186076,58.1875,109.125,-36.125,#FF00CE,931
186078,58.25,-72.25,30.375,#00A753,932
186113,58.25,-25.375,72.125,#809600,932
186136,58.25,-13.75,-35.0,#1B96C9,932
186367,58.25,27.125,74.125,#CE7700,932
186537,58.25,85.125,65.5,#FF0A19,932
186558,58.3125,-83.875,81.375,#00A900,933
186574,58.3125,-55.5,78.75,#3CA100,933
186580,58.3125,-52.0,61.625,#40A000,933
186721,58.3125,9.5,0.5,#9D878C,933
186951,58.375,-73.25,6.375,#00A87F,934
186952,58.375,-59.25,-15.0,#00A6A5,934
186958,58.375,-53.25,-25.375,#00A5B7,934
186959,58.375,-52.0,3.875,#00A284,934
186966,58.375,-43.625,5.875,#009F81,934
186968,58.375,-41.625,75.375,#619D00,934
186976,58.375,-32.75,-24.25,#009DB6,934
186978,58.375,-29.875,-41.125,#009ED4,934
187002,58.375,-11.875,-3.625,#719392,934
187053,58.375,6.125,6.75,#9C8881,934
187197,58.375,61.625,34.5,#F55454,934
187239,58.375,87.625,-52.25,#F02DEA,934
187248,58.4375,-67.125,25.375,#00A65D,935
187276,58.4375,-12.875,58.375,#939115,935
187298,58.4375,0.5,27.0,#9E8B5D,935
187345,58.4375,20.5,-41.875,#8684D6,935
187440,58.4375,93.125,21.5,#FF006D,935
187445,58.5,-128.0,-4.75,#00B492,936
187449,58.5,-98.875,-3.5,#00AF91,936
187451,58.5,-75.75,-16.5,#00ABA8,936
187456,58.5,-53.125,-18.75,#00A4AC,936
187463,58.5,-32.125,-30.625,#009EC1,936
187492,58.5,4.25,70.625,#AF8700,936
187527,58.5,26.25,21.5,#C27A68,936
187549,58.5,44.875,46.25,#E2683D,936
187589,58.5,104.25,-26.125,#FF00BD,936
187597,58.5625,-120.25,-12.0,#00B49F,937
187600,58.5625,-116.375,15.875,#00B26E,937
187606,58.5625,-111.25,11.125,#00B176,937
187609,58.5625,-109.125,88.75,#00AF00,937
187615,58.5625,-107.375,77.25,#00AF00,937
187626,58.5625,-100.5,90.875,#00AD00,937
187648,58.5625,-92.0,92.25,#00AB00,937
187652,58.5625,-91.125,-11.625,#00AE9F,937
187666,58.5625,-86.875,51.5,#00AB23,937
187671,58.5625,-84.875,-7.0,#00AC97,937
187674,58.5625,-83.875,93.375,#00AA00,937
187698,58.5625,-76.375,94.625,#00A800,937
187703,58.5625,-75.5,16.375,#00A96E,937
187718,58.5625,-69.375,95.75,#00A600,937
187727,58.5625,-68.0,66.375,#00A600,937
187738,58.5625,-64.875,75.625,#00A500,937
187742,58.5625,-62.75,96.75,#23A400,937
187756,58.5625,-56.625,97.875,#3EA200,937
187763,58.5625,-53.25,15.0,#00A371,937
187770,58.5625,-49.125,-40.75,#00A5D3,937
187775,58.5625,-48.0,99.125,#579F00,937
187795,58.5625,-39.75,99.5,#699C00,937
187802,58.5625,-36.625,14.125,#459D73,937
187805,58.5625,-35.5,-18.875,#009EAD,937
187814,58.5625,-32.375,32.875,#649A51,937
187818,58.5625,-32.0,18.375,#589B6C,937
187824,58.5625,-29.75,99.625,#7C9800,937
187834,58.5625,-26.5,-11.375,#379AA0,937
187845,58.5625,-22.875,99.75,#889500,937
187848,58.5625,-21.75,9.75,#69977B,937
187850,58.5625,-21.625,-30.375,#009AC1,937
187864,58.5625,-17.5,-22.125,#4097B3,937
187872,58.5625,-16.375,99.75,#939200,937
187874,58.5625,-13.875,77.125,#959100,937
187875,58.5625,-13.0,-48.625,#0098E2,937
187876,58.5625,-12.375,-63.875,#009AFD,937
187878,58.5625,-10.0,26.125,#8C915F,937
187881,58.5625,-8.125,-11.875,#7092A1,937
187901,58.5625,3.75,55.625,#AC8822,937
187904,58.5625,4.0,100.0,#B18800,937
187907,58.5625,7.5,-51.75,#4B8EE8,937
187916,58.5625,12.625,85.375,#BC8200,937
187920,58.5625,28.75,30.875,#C97858,937
187924,58.5625,36.625,77.5,#DC7000,937
187927,58.5625,41.375,-16.625,#C571AB,937
187931,58.5625,56.75,-39.625,#CC64D3,937
187933,58.5625,65.5,19.125,#F74F6F,937
187934,58.5625,69.75,1.0,#F64A8E,937
187936,58.5625,76.0,-67.25,#D04FFF,937
187937,58.5625,77.0,60.5,#FF3424,937
187938,58.5625,81.875,-28.25,#F936C0,937
187940,58.5625,92.75,-24.75,#FF00BB,937
188018,58.625,-85.875,-33.5,#00AFC6,938
188022,58.625,-83.25,-26.375,#00AEB9,938
188071,58.625,-34.75,94.25,#739B00,938
188100,58.625,-23.375,84.5,#869600,938
188140,58.625,6.625,26.625,#A8885F,938
188146,58.625,17.125,34.875,#BA8050,938
188152,58.625,32.0,24.375,#CC7664,938
188153,58.625,33.625,-7.0,#C0779A,938
188158,58.625,41.0,39.125,#DC6D4A,938
188160,58.625,43.75,100.375,#E66900,938
188164,58.625,49.25,-17.625,#D169AD,938
188165,58.625,53.0,67.625,#F05E02,938
188166,58.625,54.625,-13.5,#DB62A6,938
188169,58.625,57.875,-45.625,#C864DE,938
188171,58.625,71.625,64.125,#FF411A,938
188173,58.625,94.0,-41.125,#FF00D7,938
188189,58.6875,-96.25,86.625,#00AD00,939
188190,58.6875,-95.875,27.625,#00AE59,939
188315,58.6875,-28.375,-49.625,#009FE4,939
188368,58.6875,3.25,79.625,#AF8800,939
188371,58.6875,13.375,-5.75,#A08698,939
188376,58.6875,20.5,70.875,#C67D00,939
188381,58.6875,30.625,16.625,#C77772,939
188383,58.6875,44.625,2.0,#D56C8B,939
188384,58.6875,52.5,13.375,#E46278,939
188390,58.6875,57.375,44.75,#F35A42,939
188392,58.6875,61.0,24.25,#F35666,939
188393,58.6875,63.25,100.375,#FF5000,939
188395,58.6875,69.125,57.0,#FF462B,939
188401,58.6875,78.0,-18.25,#F93DAF,939
