id,L,a,b,hex_srgb,slice_id
288545,84.5,-103.75,58.25,#00FB5A,1352
288553,84.5,-75.625,85.625,#50F200,1352
288561,84.5,-65.125,45.75,#54EF78,1352
288595,84.5,-37.625,-11.5,#58E7E7,1352
288597,84.5,-35.625,40.125,#A7E385,1352
288612,84.5,-27.75,6.625,#9BE1C5,1352
288616,84.5,-23.0,66.625,#CEDC4B,1352
288619,84.5,-21.375,4.0,#A8DECB,1352
288625,84.5,-19.25,26.375,#C1DCA0,1352
288631,84.5,-15.75,6.375,#B8DBC6,1352
288633,84.5,-14.0,-19.875,#9BDCF8,1352
288637,84.5,-13.0,-0.5,#B7DAD3,1352
288685,84.5,-0.25,-13.875,#C4D4ED,1352
288727,84.5,10.875,-24.875,#D0CEFF,1352
288739,84.5,14.875,71.625,#FFC643,1352
288754,84.5,19.5,22.125,#FFC5AA,1352
288790,84.5,35.625,40.125,#FFB789,1352
288797,84.5,42.625,14.375,#FFB3BA,1352
288805,84.5625,-110.5,51.125,#00FD6A,1353
288808,84.5625,-96.75,38.0,#00FA86,1353
288809,84.5625,-90.75,0.125,#00FAD0,1353
288813,84.5625,-85.75,30.0,#00F797,1353
288817,84.5625,-83.25,-8.25,#00F8E0,1353
288821,84.5625,-76.125,-15.625,#00F6EE,1353
288823,84.5625,-73.25,15.0,#00F3B4,1353
288827,84.5625,-70.5,28.125,#00F29B,1353
288841,84.5625,-55.375,20.75,#54EDAA,1353
288844,84.5625,-51.875,27.5,#6EEB9D,1353
288850,84.5625,-41.0,14.875,#81E7B6,1353
288858,84.5625,-35.25,98.75,#C0E200,1353
288872,84.5625,-28.125,1.375,#94E2D0,1353
288873,84.5625,-27.875,16.375,#A6E1B3,1353
288876,84.5625,-25.5,114.875,#D4DD00,1353
288881,84.5625,-22.875,21.0,#B5DEAB,1353
288887,84.5625,-19.875,103.375,#DCDA00,1353
288893,84.5625,-16.75,-16.25,#99DEF1,1353
288894,84.5625,-16.625,108.375,#E3D800,1353
288900,84.5625,-12.0,45.25,#DAD77C,1353
288901,84.5625,-11.75,-5.125,#B5DADC,1353
288905,84.5625,-9.0,7.5,#C7D8C5,1353
288906,84.5625,-7.75,-17.625,#AFD9F4,1353
288912,84.5625,-0.875,11.375,#DAD3BE,1353
288913,84.5625,0.625,10.25,#DCD2C0,1353
288915,84.5625,2.5,110.75,#FFCD00,1353
288916,84.5625,3.5,-14.0,#CDD2ED,1353
288917,84.5625,3.625,26.875,#ECCFA1,1353
288918,84.5625,4.0,-5.0,#D7D1DC,1353
288919,84.5625,6.125,127.0,#FFCB00,1353
288922,84.5625,7.75,8.75,#E9CEC3,1353
288925,84.5625,8.375,20.875,#F1CCAC,1353
288926,84.5625,9.375,-18.625,#D4CFF6,1353
288927,84.5625,9.5,120.875,#FFC900,1353
288928,84.5625,10.0,24.75,#F6CBA5,1353
288929,84.5625,10.125,-16.125,#D8CEF1,1353
288930,84.5625,11.375,32.875,#FDCA96,1353
288931,84.5625,12.625,45.125,#FFC87E,1353
288936,84.5625,14.875,122.5,#FFC500,1353
288939,84.5625,16.625,83.75,#FFC418,1353
288942,84.5625,17.25,99.625,#FFC400,1353
288948,84.5625,19.875,3.25,#FAC6CE,1353
288949,84.5625,20.125,13.0,#FFC5BC,1353
288951,84.5625,21.875,11.0,#FFC4BF,1353
288961,84.5625,24.125,-3.125,#FDC3DA,1353
288968,84.5625,26.125,12.0,#FFC1BE,1353
288972,84.5625,27.125,91.5,#FFBC00,1353
288975,84.5625,27.25,104.75,#FFBC00,1353
288979,84.5625,28.375,-3.125,#FFC0DA,1353
288984,84.5625,29.5,85.375,#FFBB14,1353
288987,84.5625,30.625,98.75,#FFB900,1353
288989,84.5625,31.0,13.125,#FFBDBC,1353
289010,84.5625,44.875,30.25,#FFB09D,1353
289012,84.5625,46.25,-9.25,#FFB2E6,1353
289017,84.625,-111.375,80.25,#00FD00,1354
289018,84.625,-105.0,79.75,#00FB01,1354
289023,84.625,-80.125,12.75,#00F6B9,1354
289027,84.625,-59.875,37.625,#5FEE89,1354
289030,84.625,-45.375,63.625,#A0E751,1354
289033,84.625,-41.0,115.5,#B7E400,1354
289035,84.625,-32.5,-15.75,#64E5F0,1354
289036,84.625,-32.0,67.625,#BEE148,1354
289050,84.625,-14.75,-12.875,#A4DCEB,1354
289090,84.625,29.875,-23.625,#F7C1FF,1354
289091,84.625,31.125,79.0,#FFBA31,1354
289098,84.6875,-107.5,71.5,#00FC34,1355
289101,84.6875,-101.0,75.25,#00FA26,1355
289104,84.6875,-93.875,74.5,#00F82A,1355
289105,84.6875,-92.5,65.25,#00F849,1355
289128,84.6875,-27.875,-15.875,#77E3F0,1355
289136,84.6875,-17.5,51.25,#D3DA70,1355
289144,84.6875,-9.625,52.375,#E2D66E,1355
289162,84.6875,15.75,-6.5,#ECCAE0,1355
289163,84.6875,16.625,8.875,#F9C8C3,1355
289198,84.75,-64.375,2.0,#00F2CE,1356
289209,84.75,-41.75,1.375,#67E9D0,1356
289220,84.75,-25.375,92.375,#D1DE00,1356
289232,84.75,-9.875,0.125,#BFD9D3,1356
289234,84.75,-8.5,-14.5,#B1DAEE,1356
289236,84.75,-8.25,44.25,#E1D67F,1356
289238,84.75,-4.75,-3.375,#C7D7DA,1356
289261,84.75,9.75,18.75,#F3CCB1,1356
289264,84.75,14.75,-1.5,#EECAD7,1356
289278,84.75,32.75,31.5,#FFBB9A,1356
289282,84.75,48.75,-5.625,#FFAFE0,1356
289284,84.8125,-116.125,84.125,#00FF00,1357
289286,84.8125,-97.625,68.5,#00FA3F,1357
289290,84.8125,-85.125,53.5,#00F767,1357
289296,84.8125,-69.0,-22.5,#00F5FC,1357
289309,84.8125,-52.25,-2.5,#00EDD7,1357
289317,84.8125,-35.125,-26.0,#26E8FF,1357
289337,84.8125,-9.75,4.375,#C4D9CB,1357
289339,84.8125,-7.625,24.75,#D8D7A5,1357
289352,84.8125,2.625,-3.375,#D6D2DA,1357
289354,84.8125,5.25,-1.875,#DCD1D7,1357
289374,84.8125,19.75,8.125,#FEC6C5,1357
289376,84.8125,20.125,110.625,#FFC200,1357
289401,84.875,-116.25,69.0,#00FF3C,1358
289404,84.875,-107.625,43.125,#00FE7C,1358
289405,84.875,-105.0,35.75,#00FD8C,1358
289409,84.875,-95.125,59.5,#00FA58,1358
289415,84.875,-60.875,-1.625,#00F1D5,1358
289435,84.875,-28.125,-2.875,#8EE3D8,1358
289442,84.875,-21.75,95.25,#D9DC00,1358
289450,84.875,-9.375,58.375,#E5D661,1358
289452,84.875,-8.5,17.375,#D1D8B3,1358
289453,84.875,-7.625,4.75,#C9D8CB,1358
289463,84.875,3.5,35.25,#F1D091,1358
289467,84.875,7.5,24.75,#F3CEA6,1358
289475,84.875,12.125,-20.75,#D8CEFB,1358
289486,84.875,20.625,78.75,#FFC230,1358
289492,84.875,27.0,-18.0,#F8C3F6,1358
289501,84.875,38.625,-2.5,#FFB9DA,1358
289504,84.9375,-113.625,60.0,#00FF56,1359
289505,84.9375,-111.0,66.0,#00FE46,1359
289511,84.9375,-87.0,-4.25,#00FADA,1359
289530,84.9375,-56.125,53.125,#7EED6A,1359
289532,84.9375,-55.25,0.75,#00EFD1,1359
289533,84.9375,-53.0,33.125,#73EC93,1359
289534,84.9375,-52.5,121.25,#A1EA00,1359
289542,84.9375,-44.25,84.375,#ABE700,1359
289549,84.9375,-37.375,-15.75,#4DE9F1,1359
289557,84.9375,-25.5,12.75,#A9E1BB,1359
289560,84.9375,-21.0,10.875,#B1DFBF,1359
289581,84.9375,-3.125,0.75,#CED6D3,1359
289594,84.9375,6.375,58.25,#FFCD63,1359
289600,84.9375,10.125,5.75,#ECCDCA,1359
289627,84.9375,39.375,21.375,#FFB6AE,1359
289631,85.0,-116.625,75.25,#00FF25,1360
289633,85.0,-96.0,10.375,#00FCBE,1360
289646,85.0,-71.5,10.125,#00F4BF,1360
289659,85.0,-52.875,64.5,#8FEB4F,1360
289669,85.0,-35.0,29.75,#A2E59B,1360
289672,85.0,-33.5,-12.5,#6AE7EB,1360
289691,85.0,-21.25,109.75,#DCDC00,1360
289711,85.0,-3.75,14.625,#D9D5B9,1360
289720,85.0,-0.125,121.0,#FFD000,1360
289723,85.0,1.625,28.875,#EBD19E,1360
289733,85.0,7.125,-3.25,#DFD0DB,1360
289735,85.0,9.75,8.5,#EDCEC5,1360
289738,85.0,13.625,8.0,#F4CBC6,1360
289744,85.0,16.875,-3.75,#F1CADC,1360
289769,85.0625,-94.0,4.75,#00FCC9,1361
289795,85.0625,-46.75,28.875,#82EA9C,1361
289796,85.0625,-46.375,121.0,#AFE800,1361
289806,85.0625,-36.125,109.625,#C1E400,1361
289808,85.0625,-30.875,104.25,#CAE100,1361
289810,85.0625,-27.125,61.375,#C6E059,1361
289812,85.0625,-24.75,-12.625,#89E3EB,1361
289835,85.0625,-8.5,2.0,#C5D9D0,1361
289853,85.0625,2.0,-11.625,#CDD4EA,1361
289868,85.0625,9.875,58.75,#FFCB63,1361
289874,85.0625,12.625,29.5,#FFCB9E,1361
289878,85.0625,16.125,20.875,#FFC9AE,1361
289879,85.0625,16.375,2.625,#F5CAD0,1361
289883,85.0625,18.125,-1.0,#F6C9D7,1361
289889,85.0625,24.875,114.75,#FFBF00,1361
289902,85.0625,39.25,35.75,#FFB693,1361
289905,85.0625,45.0,-2.25,#FFB3DA,1361
289906,85.0625,47.75,1.25,#FFB1D4,1361
289922,85.125,-80.875,38.875,#00F787,1362
289927,85.125,-74.0,40.625,#00F484,1362
289929,85.125,-72.25,34.25,#00F490,1362
289932,85.125,-65.875,36.0,#3FF28D,1362
289969,85.125,-20.75,-9.5,#9AE1E6,1362
289982,85.125,-14.875,21.5,#C8DCAC,1362
289994,85.125,-7.25,19.875,#D6D8AF,1362
290008,85.125,-2.75,11.5,#D9D5BF,1362
290011,85.125,-2.125,2.375,#D2D6D0,1362
290016,85.125,-0.375,18.625,#E2D4B2,1362
290033,85.125,5.0,2.875,#E1D1CF,1362
290039,85.125,9.25,43.375,#FFCC83,1362
290048,85.125,16.0,46.625,#FFC87D,1362
290056,85.125,21.875,46.25,#FFC37E,1362
290078,85.1875,-92.75,51.5,#00FA6C,1363
290090,85.1875,-69.625,49.75,#46F371,1363
290123,85.1875,-42.25,-5.125,#56EBDD,1363
290125,85.1875,-40.25,-26.0,#00EBFF,1363
290126,85.1875,-39.75,48.25,#A5E776,1363
290134,85.1875,-34.75,-21.625,#46E9FC,1363
290173,85.1875,-11.625,19.25,#CDDAB0,1363
290174,85.1875,-11.375,-25.875,#9ADDFF,1363
290183,85.1875,-10.0,-6.5,#B9DBE1,1363
290193,85.1875,-6.375,-8.625,#BFD9E5,1363
290205,85.1875,-2.5,6.375,#D5D6C9,1363
290230,85.1875,6.125,-5.25,#DCD1DF,1363
290291,85.1875,50.875,-12.875,#FFAFEF,1363
290298,85.25,-99.5,45.625,#00FC78,1364
290306,85.25,-90.375,18.75,#00FBAF,1364
290335,85.25,-49.75,115.875,#A7EA00,1364
290336,85.25,-48.25,93.375,#A6EA00,1364
290349,85.25,-33.0,33.25,#AAE494,1364
290361,85.25,-23.75,-7.875,#94E2E3,1364
290374,85.25,-15.375,63.875,#DDDB55,1364
290383,85.25,-9.625,39.875,#DED889,1364
290387,85.25,-8.125,-7.75,#BCDAE3,1364
290422,85.25,4.875,23.625,#EFD0A9,1364
290425,85.25,5.25,40.0,#F8CF89,1364
290426,85.25,5.875,5.25,#E5D1CB,1364
290446,85.25,12.75,99.875,#FFC900,1364
290452,85.25,13.75,-4.125,#ECCDDD,1364
290466,85.25,21.25,36.625,#FFC591,1364
290478,85.25,28.5,4.375,#FFC1CE,1364
290512,85.3125,-69.0,-12.25,#00F6EA,1365
290518,85.3125,-60.5,64.0,#7AEF51,1365
290539,85.3125,-42.625,9.375,#75EAC2,1365
290543,85.3125,-36.75,2.625,#7DE8CF,1365
290545,85.3125,-35.5,7.625,#89E7C6,1365
290573,85.3125,-17.625,-25.875,#87E1FF,1365
290592,85.3125,-7.75,-11.25,#B9DAEA,1365
290643,85.3125,4.75,-18.5,#CCD4F8,1365
290667,85.3125,11.5,67.5,#FFCA50,1365
290676,85.3125,14.125,40.75,#FFCA89,1365
290692,85.3125,21.5,29.125,#FFC59F,1365
290718,85.3125,38.75,11.25,#FFB9C2,1365
290726,85.3125,46.25,24.25,#FFB1AA,1365
290737,85.375,-83.0,45.875,#00F879,1366
290741,85.375,-78.0,7.75,#00F8C4,1366
290786,85.375,-30.625,14.125,#9FE5BA,1366
290787,85.375,-30.375,-26.0,#50E7FF,1366
290788,85.375,-30.375,94.5,#CBE200,1366
290790,85.375,-27.625,30.75,#B5E29A,1366
290811,85.375,-20.25,120.625,#E0DD00,1366
290813,85.375,-19.875,7.0,#B1E0C7,1366
290828,85.375,-12.75,57.25,#E0DA65,1366
290831,85.375,-11.5,8.375,#C5DBC5,1366
290860,85.375,-1.125,98.125,#FDD200,1366
290862,85.375,-0.75,1.0,#D5D6D3,1366
290864,85.375,0.125,-0.875,#D5D5D7,1366
290874,85.375,2.875,55.125,#FAD16B,1366
290898,85.375,11.5,22.375,#FACDAC,1366
290942,85.375,51.875,-2.125,#FFAEDB,1366
290951,85.4375,-94.5,31.0,#00FC97,1367
290964,85.4375,-65.5,-25.75,#00F6FF,1367
290979,85.4375,-48.5,-13.75,#00EFEE,1367
290980,85.4375,-48.125,34.875,#86EC91,1367
291000,85.4375,-35.375,22.5,#9CE7AA,1367
291006,85.4375,-31.25,-0.875,#8AE6D6,1367
291022,85.4375,-23.625,47.5,#C8E079,1367
291039,85.4375,-13.875,51.5,#DCDB71,1367
291045,85.4375,-9.875,-21.625,#A6DDFE,1367
291051,85.4375,-5.875,15.75,#D7D8B8,1367
291070,85.4375,-1.875,109.75,#FDD200,1367
291075,85.4375,-0.25,-3.25,#D2D6DC,1367
291078,85.4375,0.625,-21.75,#C0D7FE,1367
291093,85.4375,6.375,0.0,#E2D2D6,1367
291102,85.4375,8.0,5.875,#EAD0CB,1367
291106,85.4375,8.25,51.875,#FFCD72,1367
291132,85.4375,15.625,-10.5,#EBCCEA,1367
291145,85.4375,25.5,-0.125,#FFC4D7,1367
291173,85.5,-86.625,9.375,#00FBC1,1368
291176,85.5,-70.0,20.25,#00F5AD,1368
291180,85.5,-64.625,23.5,#1CF3A7,1368
291182,85.5,-59.375,-20.75,#00F4FB,1368
291184,85.5,-58.75,82.0,#8AEF07,1368
291189,85.5,-56.375,-24.0,#00F3FF,1368
291192,85.5,-55.375,71.875,#8EEE3C,1368
291193,85.5,-55.125,98.0,#99ED00,1368
291200,85.5,-51.25,-10.625,#00F0E8,1368
291201,85.5,-51.125,12.75,#5AEEBC,1368
291203,85.5,-50.75,74.625,#9BEC33,1368
291204,85.5,-49.75,3.25,#47EECE,1368
291205,85.5,-49.625,99.375,#A5EB00,1368
291208,85.5,-46.5,104.875,#ADE900,1368
291211,85.5,-45.375,20.0,#7CEBAE,1368
291216,85.5,-38.75,54.75,#ACE769,1368
291219,85.5,-35.5,13.5,#91E7BB,1368
291220,85.5,-35.25,57.375,#B5E563,1368
291221,85.5,-32.375,121.25,#CBE300,1368
291232,85.5,-25.625,103.75,#D5E000,1368
291234,85.5,-22.75,-4.75,#9CE2DE,1368
291240,85.5,-20.5,23.0,#BFE0A9,1368
291242,85.5,-18.75,18.75,#BFDFB2,1368
291244,85.5,-17.5,-7.75,#A6E0E4,1368
291247,85.5,-14.875,127.0,#EADA00,1368
291266,85.5,-8.875,-2.0,#C1DBD9,1368
291268,85.5,-7.125,98.5,#F4D600,1368
291272,85.5,-5.875,7.25,#D0D9C8,1368
291273,85.5,-5.625,126.75,#F9D500,1368
291276,85.5,-2.75,-2.875,#CDD7DB,1368
291277,85.5,-1.75,-24.625,#B6D9FF,1368
291278,85.5,-1.25,50.625,#F2D474,1368
291280,85.5,-0.75,65.75,#F8D353,1368
291283,85.5,1.875,15.25,#E5D3B9,1368
291286,85.5,4.625,77.0,#FFCF35,1368
291289,85.5,6.125,-7.875,#DBD2E5,1368
291296,85.5,10.625,12.0,#F3CEC0,1368
291299,85.5,11.125,73.625,#FFCB40,1368
291310,85.5,15.25,63.375,#FFC85A,1368
291312,85.5,15.5,53.5,#FFC970,1368
291315,85.5,17.0,-15.125,#E9CCF2,1368
291316,85.5,17.375,39.125,#FFC88C,1368
291320,85.5,17.75,60.5,#FFC761,1368
291327,85.5,19.25,55.125,#FFC66D,1368
291329,85.5,19.5,31.625,#FFC79B,1368
291330,85.5,19.625,-18.875,#EBCBFA,1368
291332,85.5,21.5,62.375,#FFC45D,1368
291335,85.5,22.125,96.125,#FFC300,1368
291339,85.5,23.875,58.625,#FFC266,1368
291340,85.5,24.25,125.0,#FFC100,1368
291341,85.5,25.0,-11.625,#FBC6EC,1368
291346,85.5,27.75,22.375,#FFC1AD,1368
291348,85.5,30.125,38.375,#FFBE8F,1368
291350,85.5,32.375,24.0,#FFBDAA,1368
291358,85.5,46.875,5.5,#FFB2CD,1368
291362,85.5625,-65.75,54.0,#60F269,1369
291365,85.5625,-59.875,6.875,#00F2C7,1369
291376,85.5625,-20.125,15.125,#B9E0B9,1369
291381,85.5625,-8.5,69.5,#ECD749,1369
291394,85.5625,9.625,-12.625,#DDD1EE,1369
291395,85.5625,10.25,106.0,#FFCB00,1369
291400,85.5625,19.875,120.375,#FFC400,1369
291402,85.5625,20.125,68.25,#FFC550,1369
291403,85.5625,21.0,51.75,#FFC574,1369
291404,85.5625,22.5,-24.625,#EBC9FF,1369
291407,85.5625,24.5,23.125,#FFC4AC,1369
291410,85.5625,31.375,-6.125,#FFC1E2,1369
291434,85.625,-35.0,115.75,#C6E500,1370
291439,85.625,-29.375,36.375,#B6E490,1370
291452,85.625,-13.625,14.125,#C6DDBB,1370
291455,85.625,-13.25,6.375,#C0DDCA,1370
291476,85.625,8.0,75.5,#FFCD3B,1370
291484,85.625,20.625,-16.0,#F0CAF5,1370
291485,85.625,20.75,-11.625,#F4C9EC,1370
291488,85.625,23.625,18.625,#FFC5B4,1370
291491,85.625,25.25,41.75,#FFC288,1370
291501,85.625,33.75,-3.25,#FFBFDD,1370
291554,85.6875,3.125,43.25,#F7D284,1371
291565,85.6875,9.875,84.375,#FFCC18,1371
291575,85.6875,16.625,17.875,#FFCAB5,1371
291580,85.6875,23.875,3.75,#FFC6D0,1371
291617,85.75,-32.625,9.875,#96E7C3,1372
291632,85.75,-14.375,-7.75,#AFDFE4,1372
291670,85.75,6.0,33.375,#F7D198,1372
291710,85.8125,-101.375,26.0,#00FFA2,1373
291727,85.8125,-63.875,79.125,#7BF21E,1373
291731,85.8125,-54.5,-7.625,#00F2E3,1373
291744,85.8125,-33.125,-7.5,#79E8E4,1373
291759,85.8125,-25.0,-24.75,#70E6FF,1373
291802,85.8125,-0.375,-9.5,#CDD7E8,1373
291830,85.8125,13.25,82.5,#FFCA23,1373
291850,85.8125,24.875,67.5,#FFC253,1373
291853,85.8125,30.25,-0.5,#FFC2D9,1373
291858,85.8125,40.125,3.875,#FFB9D1,1373
291859,85.8125,40.875,-10.625,#FFBAEC,1373
291868,85.875,-75.0,-3.5,#00F9DB,1374
291883,85.875,-50.75,-24.75,#00F2FF,1374
291888,85.875,-46.625,50.0,#98EC73,1374
291889,85.875,-44.875,-24.75,#00EFFF,1374
291913,85.875,-21.875,-20.875,#85E4FD,1374
291936,85.875,-8.375,13.75,#D1DBBD,1374
291948,85.875,-3.25,46.25,#EED67E,1374
291950,85.875,-2.625,22.0,#E2D7AD,1374
291955,85.875,-1.25,41.125,#EFD588,1374
291957,85.875,-0.625,72.125,#FBD444,1374
291977,85.875,5.5,-10.75,#D8D4EB,1374
291981,85.875,8.0,-9.75,#DED3E9,1374
291988,85.875,10.625,-10.375,#E2D1EA,1374
291989,85.875,10.625,-4.125,#E8D0DF,1374
292020,85.875,35.375,22.5,#FFBCAE,1374
292035,85.9375,-78.125,31.5,#00F898,1375
292055,85.9375,-47.75,16.25,#70EEB7,1375
292056,85.9375,-45.5,-20.75,#00EFFD,1375
292058,85.9375,-43.875,99.375,#B3EA00,1375
292059,85.9375,-43.5,41.875,#9AEB85,1375
292086,85.9375,-20.875,-24.75,#80E4FF,1375
292099,85.9375,-13.0,121.125,#EEDA00,1375
292117,85.9375,-1.25,-1.125,#D3D8D9,1375
292133,85.9375,4.375,16.25,#EBD3B9,1375
292154,85.9375,14.375,-17.625,#E3CFF8,1375
292165,85.9375,20.125,127.0,#FFC500,1375
292227,86.0,-46.25,127.0,#B2EB00,1376
292236,86.0,-31.5,83.375,#C8E40D,1376
292237,86.0,-31.375,42.25,#B6E585,1376
292258,86.0,-11.0,14.125,#CDDCBC,1376
292271,86.0,-5.875,-20.5,#B3DCFD,1376
292275,86.0,-3.875,78.5,#F7D630,1376
292289,86.0,1.375,38.5,#F3D48E,1376
292302,86.0,4.0,9.75,#E7D4C5,1376
292337,86.0,23.75,-14.625,#F8C9F3,1376
292351,86.0,32.5,8.0,#FFC0C9,1376
292354,86.0,37.75,26.75,#FFBAA7,1376
292359,86.0,45.375,-23.0,#FFB8FF,1376
292362,86.0625,-96.25,19.875,#00FFAE,1377
292370,86.0625,-62.25,58.375,#73F260,1377
292402,86.0625,-27.75,69.875,#CBE347,1377
292411,86.0625,-23.25,-1.5,#A1E4D9,1377
292433,86.0625,-12.875,27.75,#D3DDA2,1377
292451,86.0625,-2.0,17.875,#E1D7B6,1377
292464,86.0625,3.125,18.125,#EBD4B5,1377
292467,86.0625,3.875,93.0,#FFD100,1377
292468,86.0625,5.375,14.0,#ECD3BD,1377
292473,86.0625,7.25,2.125,#E7D3D3,1377
292474,86.0625,7.5,-12.875,#DAD4F0,1377
292475,86.0625,7.625,38.25,#FDD08F,1377
292478,86.0625,9.25,-1.5,#E8D2DA,1377
292479,86.0625,9.375,35.125,#FFCF95,1377
292485,86.0625,12.0,9.75,#F5CFC5,1377
292491,86.0625,13.125,56.125,#FFCC6B,1377
292496,86.0625,15.375,33.875,#FFCB98,1377
292509,86.0625,23.5,73.5,#FFC444,1377
292511,86.0625,23.875,-19.25,#F4C9FC,1377
292517,86.0625,27.625,7.375,#FFC4CA,1377
292537,86.125,-98.0,80.25,#00FE0E,1378
292546,86.125,-73.875,55.25,#3AF767,1378
292559,86.125,-53.5,-17.0,#00F3F6,1378
292566,86.125,-33.25,49.625,#B7E676,1378
292567,86.125,-29.875,115.625,#D1E400,1378
292572,86.125,-25.375,25.5,#B8E4A6,1378
292584,86.125,-18.125,-1.375,#AEE2D9,1378
292596,86.125,-12.625,-16.75,#A8E0F6,1378
292605,86.125,-7.0,-0.5,#C8DCD8,1378
292609,86.125,-4.875,41.75,#EAD888,1378
292610,86.125,-4.75,-0.75,#CDDAD9,1378
292616,86.125,-1.625,30.125,#E9D79E,1378
292618,86.125,-0.625,15.0,#E2D7BB,1378
292620,86.125,0.625,12.875,#E3D6BF,1378
292628,86.125,4.375,-12.25,#D5D6EF,1378
292636,86.125,9.125,1.125,#EAD2D6,1378
292644,86.125,15.375,110.375,#FFC900,1378
292663,86.125,24.75,-7.375,#FFC7E6,1378
292677,86.125,37.0,17.75,#FFBCB8,1378
292679,86.1875,-103.375,50.75,#00FF70,1379
292695,86.1875,-62.875,72.75,#7CF23A,1379
292699,86.1875,-54.125,85.25,#99EF00,1379
292722,86.1875,-18.25,11.625,#BCE1C1,1379
292727,86.1875,-16.5,-19.5,#99E2FC,1379
292738,86.1875,-7.0,10.125,#D2DBC4,1379
292770,86.1875,6.875,18.0,#F2D2B6,1379
292772,86.1875,8.25,95.375,#FFCE00,1379
292792,86.1875,23.375,108.875,#FFC300,1379
292794,86.1875,28.875,-8.875,#FFC5E9,1379
292804,86.1875,35.5,0.125,#FFBFD9,1379
292805,86.1875,36.5,6.5,#FFBDCD,1379
292806,86.1875,40.0,31.25,#FFB99F,1379
292820,86.25,-73.625,77.125,#59F628,1380
292836,86.25,-48.125,8.875,#61EFC5,1380
292841,86.25,-45.125,56.25,#A1EC67,1380
292847,86.25,-41.5,89.0,#B6EA00,1380
292849,86.25,-41.0,21.75,#8EECAD,1380
292851,86.25,-40.375,126.75,#BFE900,1380
292858,86.25,-39.25,74.5,#B6E938,1380
292861,86.25,-38.125,17.5,#91EAB5,1380
292873,86.25,-22.5,27.375,#C0E3A3,1380
292874,86.25,-21.25,1.625,#AAE3D4,1380
292875,86.25,-20.125,87.625,#DEDF00,1380
292879,86.25,-17.875,46.125,#D4DF7E,1380
292890,86.25,-10.5,104.25,#F2DA00,1380
292895,86.25,-7.875,33.875,#E1DA97,1380
292897,86.25,-7.5,78.75,#F2D92F,1380
292909,86.25,-1.125,6.75,#DBD8CB,1380
292930,86.25,12.0,94.0,#FFCC00,1380
292931,86.25,12.875,5.5,#F5CFCE,1380
292935,86.25,14.875,22.875,#FFCDAD,1380
292952,86.25,26.125,48.125,#FFC37D,1380
292965,86.25,36.125,-22.75,#FFC1FF,1380
292978,86.3125,-83.375,116.375,#44F900,1381
292981,86.3125,-77.625,120.5,#60F800,1381
292987,86.3125,-66.75,68.375,#6CF447,1381
293002,86.3125,-46.625,0.125,#52EFD6,1381
293036,86.3125,-19.125,-11.75,#9EE3ED,1381
293038,86.3125,-15.375,-2.375,#B4E1DC,1381
293039,86.3125,-15.375,39.25,#D6DE8C,1381
293043,86.3125,-14.125,87.625,#E9DC00,1381
293048,86.3125,-11.625,23.125,#D3DDAC,1381
293063,86.3125,-6.25,120.75,#FAD700,1381
293066,86.3125,-3.25,27.0,#E5D8A5,1381
293082,86.3125,1.25,0.375,#DBD7D7,1381
293090,86.3125,3.25,-0.5,#DED6D9,1381
293098,86.3125,5.875,-15.375,#D5D6F5,1381
293140,86.3125,26.625,-24.125,#F6C8FF,1381
293145,86.3125,30.125,62.375,#FFC060,1381
293151,86.3125,32.25,36.0,#FFBF96,1381
293154,86.3125,34.625,28.375,#FFBEA4,1381
293162,86.3125,48.375,-19.875,#FFB6FF,1381
293183,86.375,-72.375,70.5,#59F741,1382
293186,86.375,-68.875,-0.5,#00F8D7,1382
293188,86.375,-66.375,41.375,#4DF586,1382
293190,86.375,-65.375,-4.25,#00F7DE,1382
293195,86.375,-62.125,-7.625,#00F6E5,1382
293196,86.375,-61.25,29.125,#4FF49E,1382
293202,86.375,-57.375,-4.375,#00F4DF,1382
293204,86.375,-52.875,6.75,#42F2CA,1382
293220,86.375,-37.0,65.625,#B8E852,1382
293228,86.375,-29.125,-8.5,#86E8E7,1382
293230,86.375,-25.875,55.125,#CAE36B,1382
293238,86.375,-22.375,38.875,#C8E28D,1382
293262,86.375,-10.125,126.75,#F5DA00,1382
293273,86.375,-7.0,-5.0,#C5DDE1,1382
293277,86.375,-5.0,9.5,#D6DAC6,1382
293278,86.375,-4.375,66.125,#F4D754,1382
293280,86.375,-3.625,-20.375,#BADCFE,1382
293283,86.375,-2.75,36.625,#ECD892,1382
293285,86.375,-2.25,-15.375,#C4DBF5,1382
293294,86.375,1.5,48.0,#F8D47C,1382
293312,86.375,5.75,113.625,#FFD000,1382
293330,86.375,13.375,14.75,#FCCFBD,1382
293335,86.375,15.5,92.125,#FFCA00,1382
293340,86.375,17.5,71.375,#FFC94A,1382
293355,86.375,25.875,82.5,#FFC329,1382
293359,86.375,27.5,33.25,#FFC39B,1382
293369,86.375,37.125,-6.375,#FFBEE5,1382
293373,86.375,43.0,20.375,#FFB7B4,1382
293393,86.4375,-69.375,81.75,#6DF50D,1383
293399,86.4375,-63.25,11.0,#00F6C1,1383
293407,86.4375,-58.75,126.875,#98F100,1383
293411,86.4375,-54.375,17.125,#57F2B6,1383
293423,86.4375,-41.0,63.5,#AFEA57,1383
293440,86.4375,-28.125,23.25,#B1E6AB,1383
