id,L,a,b,hex_srgb,in_srgb,slice_id
42654,28.0,90.0,-58.0,#93009E,1,28
42657,28.0,90.0,-42.0,#9E0085,1,28
42659,28.0,90.0,-8.0,#AC0051,1,28
42666,28.0,92.0,-68.0,#8D00AF,1,28
42675,28.0,92.0,-18.0,#AC0060,1,28
42679,28.0,94.0,-118.0,#0000FF,1,28
42681,28.0,94.0,-108.0,#4300F3,1,28
42684,28.0,94.0,-100.0,#5D00E5,1,28
42698,28.0,96.0,-88.0,#7900D0,1,28
42700,28.0,96.0,-74.0,#8C00B9,1,28
42702,28.0,96.0,-62.0,#9800A5,1,28
42706,28.0,96.0,-28.0,#AC006F,1,28
42716,28.0,98.0,-50.0,#A30092,1,28
42718,28.0,98.0,-38.0,#AA007F,1,28
42722,28.0,100.0,-112.0,#4800FA,1,28
42725,28.0,100.0,-94.0,#7600DA,1,28
42728,28.0,100.0,-80.0,#8B00C3,1,28
42732,28.0,100.0,-56.0,#A2009B,1,28
42736,28.0,102.0,-104.0,#6600EC,1,28
42741,28.0,102.0,-68.0,#9A00AF,1,28
42746,28.0,104.0,-118.0,#3C00FF,1,28
42750,28.0,104.0,-86.0,#8A00CD,1,28
42756,28.0,106.0,-110.0,#6000F6,1,28
42759,28.0,106.0,-96.0,#7E00DE,1,28
42764,28.0,106.0,-74.0,#9A00B9,1,28
42768,28.0,106.0,-62.0,#A500A5,1,28
42770,28.0,106.0,-46.0,#AF008B,1,28
42775,28.0,110.0,-116.0,#5900FF,1,28
42778,28.0,110.0,-102.0,#7B00E8,1,28
42781,28.0,110.0,-88.0,#9000D0,1,28
42783,28.0,110.0,-80.0,#9A00C3,1,28
42788,28.0,110.0,-56.0,#AE009C,1,28
42795,28.0,112.0,-68.0,#A800AF,1,28
42798,28.0,114.0,-108.0,#7700F3,1,28
42801,28.0,114.0,-94.0,#8F00DB,1,28
42807,28.0,116.0,-74.0,#A800B9,1,28
42811,28.0,118.0,-114.0,#7200FD,1,28
42814,28.0,118.0,-100.0,#8D00E5,1,28
42818,28.0,118.0,-84.0,#A100CA,1,28
42823,28.0,122.0,-106.0,#8A00EF,1,28
42827,28.0,122.0,-90.0,#A000D4,1,28
42830,28.0,126.0,-112.0,#8700FA,1,28
42834,28.0,126.0,-96.0,#9F00DE,1,28
42837,29.0,-78.0,-22.0,#005B65,1,29
42842,29.0,-72.0,-26.0,#005A6C,1,29
42846,29.0,-70.0,-18.0,#00595F,1,29
42853,29.0,-64.0,-30.0,#005972,1,29
42857,29.0,-64.0,-22.0,#005965,1,29
42862,29.0,-62.0,-14.0,#005859,1,29
42869,29.0,-58.0,-34.0,#005978,1,29
42875,29.0,-56.0,-26.0,#00586C,1,29
42879,29.0,-56.0,-18.0,#00575F,1,29
42887,29.0,-54.0,-12.0,#005656,1,29
42895,29.0,-50.0,-38.0,#00577F,1,29
42899,29.0,-50.0,-30.0,#005772,1,29
42908,29.0,-48.0,-22.0,#005666,1,29
42920,29.0,-46.0,-14.0,#005559,1,29
42925,29.0,-46.0,-6.0,#00544D,1,29
42931,29.0,-42.0,-42.0,#005685,1,29
42935,29.0,-42.0,-34.0,#005578,1,29
42939,29.0,-42.0,-26.0,#00556C,1,29
42952,29.0,-40.0,-20.0,#005462,1,29
42963,29.0,-38.0,-14.0,#005359,1,29
42969,29.0,-38.0,-6.0,#00524D,1,29
42975,29.0,-36.0,-46.0,#00558C,1,29
42982,29.0,-34.0,-38.0,#00547F,1,29
42986,29.0,-34.0,-30.0,#005372,1,29
42990,29.0,-34.0,-22.0,#005266,1,29
43002,29.0,-34.0,0.0,#005144,1,29
43010,29.0,-32.0,-16.0,#00515C,1,29
43020,29.0,-30.0,-10.0,#005053,1,29
43031,29.0,-28.0,-50.0,#005492,1,29
43035,29.0,-28.0,-42.0,#005385,1,29
43039,29.0,-28.0,-26.0,#00516C,1,29
43047,29.0,-26.0,-34.0,#005179,1,29
43058,29.0,-26.0,-4.0,#004F4A,1,29
43065,29.0,-26.0,4.0,#004E3E,1,29
43078,29.0,-24.0,-20.0,#004F63,1,29
43084,29.0,-24.0,-12.0,#004F56,1,29
43095,29.0,-22.0,-54.0,#005299,1,29
43124,29.0,-20.0,-48.0,#00518F,1,29
43127,29.0,-20.0,-40.0,#005082,1,29
43131,29.0,-20.0,-32.0,#004F76,1,29
43145,29.0,-20.0,-6.0,#014D4D,1,29
43150,29.0,-20.0,2.0,#1B4C41,1,29
43162,29.0,-18.0,-26.0,#004E6C,1,29
43166,29.0,-18.0,-18.0,#004D60,1,29
43186,29.0,-18.0,8.0,#284B38,1,29
43205,29.0,-16.0,-12.0,#014C56,1,29
43217,29.0,-14.0,-58.0,#0050A0,1,29
43221,29.0,-14.0,-46.0,#004F8C,1,29
43224,29.0,-14.0,-38.0,#004E7F,1,29
43241,29.0,-14.0,-4.0,#234B4A,1,29
43255,29.0,-12.0,-52.0,#004F96,1,29
43263,29.0,-12.0,-30.0,#004C72,1,29
43267,29.0,-12.0,-22.0,#004B66,1,29
43284,29.0,-12.0,2.0,#304A41,1,29
43290,29.0,-12.0,10.0,#374935,1,29
43303,29.0,-10.0,-16.0,#164A5D,1,29
43329,29.0,-8.0,-42.0,#004C86,1,29
43345,29.0,-8.0,-10.0,#2A4953,1,29
43362,29.0,-6.0,-58.0,#004DA0,1,29
43366,29.0,-6.0,-48.0,#004C8F,1,29
43370,29.0,-6.0,-36.0,#004A7C,1,29
43373,29.0,-6.0,-28.0,#00496F,1,29
43387,29.0,-6.0,-4.0,#36474A,1,29
43392,29.0,-6.0,2.0,#3C4741,1,29
43399,29.0,-6.0,10.0,#414735,1,29
43405,29.0,-4.0,-64.0,#004DAA,1,29
43418,29.0,-4.0,-22.0,#1D4866,1,29
43423,29.0,-4.0,-14.0,#2E475A,1,29
43466,29.0,-2.0,-8.0,#3A4651,1,29
43476,29.0,-2.0,4.0,#44453E,1,29
43483,29.0,-2.0,12.0,#484532,1,29
43491,29.0,0.0,-54.0,#004A99,1,29
43495,29.0,0.0,-46.0,#00498C,1,29
43499,29.0,0.0,-32.0,#034776,1,29
43518,29.0,0.0,-2.0,#434447,1,29
43536,29.0,2.0,-60.0,#004AA3,1,29
43544,29.0,2.0,-24.0,#2B4569,1,29
43551,29.0,2.0,-16.0,#38455D,1,29
43558,29.0,2.0,-8.0,#414451,1,29
43568,29.0,2.0,4.0,#4A433E,1,29
43575,29.0,2.0,12.0,#4E4332,1,29
43587,29.0,4.0,-38.0,#00467F,1,29
43611,29.0,4.0,-2.0,#494248,1,29
43627,29.0,4.0,18.0,#534129,1,29
43630,29.0,6.0,-68.0,#004AB0,1,29
43633,29.0,6.0,-52.0,#004796,1,29
43646,29.0,6.0,-14.0,#42425A,1,29
43664,29.0,6.0,8.0,#524138,1,29
43681,29.0,8.0,-44.0,#004589,1,29
43688,29.0,8.0,-32.0,#2B4376,1,29
43694,29.0,8.0,-24.0,#3A4269,1,29
43706,29.0,8.0,-8.0,#4B4151,1,29
43714,29.0,8.0,2.0,#524042,1,29
43724,29.0,8.0,14.0,#573F2F,1,29
43731,29.0,10.0,-60.0,#0046A3,1,29
43769,29.0,10.0,20.0,#5C3E26,1,29
43773,29.0,12.0,-72.0,#0048B7,1,29
43783,29.0,12.0,-38.0,#28427F,1,29
43793,29.0,12.0,-20.0,#473F63,1,29
43813,29.0,12.0,8.0,#5A3D39,1,29
43828,29.0,14.0,-52.0,#004396,1,29
43833,29.0,14.0,-30.0,#3D3F73,1,29
43844,29.0,14.0,-14.0,#503E5A,1,29
43850,29.0,14.0,-6.0,#563D4E,1,29
43857,29.0,14.0,2.0,#5A3C42,1,29
43865,29.0,14.0,14.0,#5F3C2F,1,29
43875,29.0,16.0,-64.0,#0044AA,1,29
43881,29.0,16.0,-46.0,#1A408C,1,29
43921,29.0,16.0,22.0,#643A23,1,29
43925,29.0,18.0,-74.0,#0045BA,1,29
43931,29.0,18.0,-40.0,#343E83,1,29
43941,29.0,18.0,-24.0,#4D3C6A,1,29
43985,29.0,20.0,-32.0,#473C76,1,29
43996,29.0,20.0,-18.0,#563A60,1,29
44002,29.0,20.0,-10.0,#5C3954,1,29
44008,29.0,20.0,-2.0,#603848,1,29
44013,29.0,20.0,6.0,#64383C,1,29
44021,29.0,20.0,16.0,#67372D,1,29
44032,29.0,22.0,-66.0,#0040AD,1,29
44036,29.0,22.0,-56.0,#003E9D,1,29
44077,29.0,22.0,24.0,#6B3520,1,29
44083,29.0,24.0,-78.0,#0042C1,1,29
44091,29.0,24.0,-50.0,#2B3C93,1,29
44103,29.0,24.0,-26.0,#55386D,1,29
44145,29.0,26.0,-44.0,#403989,1,29
44150,29.0,26.0,-36.0,#4C387D,1,29
44158,29.0,26.0,-20.0,#5D3664,1,29
44164,29.0,26.0,-12.0,#633557,1,29
44170,29.0,26.0,-4.0,#67344B,1,29
44177,29.0,26.0,4.0,#6A333F,1,29
44182,29.0,26.0,12.0,#6D3333,1,29
44194,29.0,26.0,30.0,#713216,1,29
44199,29.0,28.0,-60.0,#0A3BA3,1,29
44219,29.0,28.0,18.0,#71302A,1,29
44230,29.0,30.0,-80.0,#003EC5,1,29
44235,29.0,30.0,-66.0,#003BAD,1,29
44240,29.0,30.0,-52.0,#383896,1,29
44247,29.0,30.0,-28.0,#5C3370,1,29
44277,29.0,30.0,24.0,#752E21,1,29
44282,29.0,32.0,-74.0,#003BBB,1,29
44290,29.0,32.0,-40.0,#523383,1,29
44298,29.0,32.0,-22.0,#643067,1,29
44307,29.0,32.0,32.0,#782C13,1,29
44329,29.0,34.0,-16.0,#6B2E5E,1,29
44335,29.0,34.0,-8.0,#6F2D51,1,29
44341,29.0,34.0,0.0,#732C45,1,29
44346,29.0,34.0,8.0,#752B39,1,29
44358,29.0,36.0,-60.0,#3334A3,1,29
44362,29.0,36.0,-48.0,#4E3190,1,29
44372,29.0,36.0,14.0,#792831,1,29
44376,29.0,36.0,22.0,#7B2824,1,29
44382,29.0,38.0,-86.0,#003ACF,1,29
44386,29.0,38.0,-70.0,#0035B4,1,29
44396,29.0,38.0,-42.0,#5A2E86,1,29
44398,29.0,38.0,-34.0,#632C7A,1,29
44426,29.0,38.0,28.0,#7E251B,1,29
44429,29.0,38.0,36.0,#7F240C,1,29
44432,29.0,40.0,-80.0,#0036C5,1,29
44445,29.0,40.0,-28.0,#6B2970,1,29
44464,29.0,42.0,-54.0,#502C9A,1,29
44470,29.0,42.0,-22.0,#722567,1,29
44474,29.0,42.0,-14.0,#76235B,1,29
44478,29.0,42.0,-6.0,#7A224F,1,29
44484,29.0,42.0,2.0,#7D2143,1,29
44489,29.0,42.0,10.0,#7F2037,1,29
44493,29.0,42.0,18.0,#811F2B,1,29
44504,29.0,44.0,-64.0,#3F2DAA,1,29
44507,29.0,44.0,-48.0,#5C2890,1,29
44510,29.0,44.0,-36.0,#6A257D,1,29
44521,29.0,44.0,24.0,#841B22,1,29
44527,29.0,44.0,34.0,#861B11,1,29
44530,29.0,46.0,-82.0,#0031C8,1,29
44565,29.0,46.0,40.0,#881604,1,29
44568,29.0,48.0,-92.0,#0033D9,1,29
44574,29.0,48.0,-74.0,#2A2CBB,1,29
44584,29.0,48.0,-30.0,#741D74,1,29
44587,29.0,48.0,-20.0,#7A1A64,1,29
44590,29.0,48.0,-12.0,#7F1858,1,29
44594,29.0,48.0,14.0,#871331,1,29
44606,29.0,50.0,-58.0,#5923A0,1,29
44611,29.0,50.0,-42.0,#6D1D86,1,29
44619,29.0,50.0,-6.0,#83114F,1,29
44622,29.0,50.0,2.0,#860F43,1,29
44631,29.0,50.0,20.0,#8A0C29,1,29
44641,29.0,52.0,-86.0,#002BCF,1,29
44647,29.0,52.0,-52.0,#651D97,1,29
44653,29.0,52.0,-36.0,#75167D,1,29
44665,29.0,52.0,26.0,#8D0220,1,29
44671,29.0,52.0,38.0,#8F010B,1,29
44676,29.0,54.0,-76.0,#3824BE,1,29
44679,29.0,54.0,-68.0,#4E20B1,1,29
44687,29.0,54.0,-26.0,#7F0B6E,1,29
44689,29.0,54.0,-16.0,#84065E,1,29
44698,29.0,54.0,8.0,#8C003B,1,29
44711,29.0,56.0,-96.0,#002BE0,1,29
44727,29.0,56.0,-8.0,#8A0052,1,29
44731,29.0,56.0,0.0,#8C0046,1,29
44734,29.0,56.0,14.0,#900032,1,29
44740,29.0,56.0,32.0,#920017,1,29
44746,29.0,58.0,-90.0,#0025D6,1,29
44752,29.0,58.0,-60.0,#6413A4,1,29
44756,29.0,58.0,-46.0,#75088D,1,29
44758,29.0,58.0,-32.0,#800077,1,29
44770,29.0,58.0,20.0,#930029,1,29
44778,29.0,58.0,44.0,#950000,1,29
44783,29.0,60.0,-78.0,#441AC2,1,29
44786,29.0,60.0,-70.0,#5714B4,1,29
44792,29.0,60.0,-40.0,#7D0084,1,29
44796,29.0,60.0,-22.0,#880068,1,29
44826,29.0,62.0,-14.0,#8E005B,1,29
44831,29.0,62.0,-2.0,#92004A,1,29
44834,29.0,62.0,6.0,#95003E,1,29
44839,29.0,62.0,28.0,#98001E,1,29
44842,29.0,62.0,38.0,#99000D,1,29
44845,29.0,64.0,-94.0,#001CDD,1,29
44847,29.0,64.0,-84.0,#3D14CC,1,29
44851,29.0,64.0,-62.0,#6C00A7,1,29
44853,29.0,64.0,-54.0,#75009A,1,29
44859,29.0,64.0,-28.0,#8A0071,1,29
44870,29.0,64.0,14.0,#980032,1,29
44878,29.0,66.0,-102.0,#001EEB,1,29
44886,29.0,66.0,-72.0,#6000B8,1,29
44892,29.0,66.0,-36.0,#87007D,1,29
44903,29.0,66.0,22.0,#9C0027,1,29
44909,29.0,66.0,46.0,#9E0000,1,29
44919,29.0,68.0,-46.0,#83008D,1,29
44924,29.0,68.0,-20.0,#930065,1,29
44927,29.0,68.0,-8.0,#970053,1,29
44935,29.0,68.0,34.0,#9F0015,1,29
44942,29.0,70.0,-88.0,#4300D3,1,29
44947,29.0,70.0,-64.0,#7300AA,1,29
44949,29.0,70.0,-56.0,#7C009D,1,29
44959,29.0,70.0,4.0,#9D0041,1,29
44964,29.0,70.0,28.0,#A1001F,1,29
44967,29.0,72.0,-96.0,#2501E0,1,29
44970,29.0,72.0,-82.0,#5800C9,1,29
44975,29.0,72.0,-70.0,#6E00B4,1,29
44983,29.0,72.0,-34.0,#90007A,1,29
44992,29.0,72.0,12.0,#A10036,1,29
44999,29.0,72.0,42.0,#A40006,1,29
45004,29.0,74.0,-106.0,#0009F2,1,29
45011,29.0,74.0,-44.0,#8C008A,1,29
45015,29.0,74.0,-28.0,#960071,1,29
45017,29.0,74.0,-16.0,#9B005F,1,29
45025,29.0,74.0,36.0,#A60013,1,29
45033,29.0,76.0,-76.0,#6C00BE,1,29
45037,29.0,76.0,-58.0,#8300A1,1,29
45041,29.0,76.0,-50.0,#8A0094,1,29
45047,29.0,76.0,-4.0,#A1004D,1,29
45053,29.0,76.0,20.0,#A6002B,1,29
45064,29.0,78.0,-64.0,#7F00AB,1,29
45074,29.0,78.0,8.0,#A6003C,1,29
45078,29.0,78.0,30.0,#A9001D,1,29
45082,29.0,80.0,-100.0,#3600E7,1,29
45084,29.0,80.0,-88.0,#5D00D3,1,29
45094,29.0,80.0,-30.0,#9C0074,1,29
45096,29.0,80.0,-18.0,#A10062,1,29
45108,29.0,82.0,-110.0,#0000F9,1,29
45112,29.0,82.0,-94.0,#5200DD,1,29
45114,29.0,82.0,-80.0,#7000C5,1,29
45117,29.0,82.0,-70.0,#7E00B5,1,29
45120,29.0,82.0,-52.0,#900097,1,29
45122,29.0,82.0,-42.0,#980087,1,29
45129,29.0,82.0,-12.0,#A60059,1,29
45142,29.0,84.0,-62.0,#8A00A7,1,29
45150,29.0,84.0,0.0,#AB0048,1,29
45154,29.0,84.0,10.0,#AD0039,1,29
45157,29.0,84.0,18.0,#AE002E,1,29
45163,29.0,86.0,-86.0,#6D00CF,1,29
45169,29.0,86.0,-20.0,#A70065,1,29
45176,29.0,88.0,-114.0,#0000FF,1,29
45178,29.0,88.0,-104.0,#4300EF,1,29
45185,29.0,88.0,-74.0,#8300BB,1,29
45188,29.0,88.0,-56.0,#95009E,1,29
45192,29.0,88.0,-46.0,#9C008E,1,29
45195,29.0,88.0,-38.0,#A10081,1,29
45198,29.0,88.0,-26.0,#A7006F,1,29
45200,29.0,88.0,-14.0,#AC005C,1,29
45207,29.0,90.0,-94.0,#6600DD,1,29
45215,29.0,90.0,-8.0,#B00054,1,29
45224,29.0,92.0,-80.0,#8100C5,1,29
45227,29.0,92.0,-68.0,#9000B1,1,29
45236,29.0,94.0,-108.0,#4800F6,1,29
45243,29.0,94.0,-42.0,#A60088,1,29
45246,29.0,94.0,-16.0,#B20060,1,29
45249,29.0,96.0,-118.0,#0B00FF,1,29
45253,29.0,96.0,-100.0,#6500E8,1,29
45256,29.0,96.0,-88.0,#7C00D3,1,29
45259,29.0,96.0,-74.0,#8F00BB,1,29
45262,29.0,96.0,-34.0,#AD007B,1,29
45266,29.0,96.0,-22.0,#B20069,1,29
45273,29.0,98.0,-62.0,#9D00A8,1,29
45276,29.0,98.0,-54.0,#A4009B,1,29
45281,29.0,100.0,-106.0,#6000F2,1,29
45285,29.0,100.0,-80.0,#8E00C6,1,29
45289,29.0,100.0,-46.0,#AB008E,1,29
45295,29.0,102.0,-112.0,#5300FD,1,29
45300,29.0,102.0,-92.0,#8100DA,1,29
45303,29.0,102.0,-68.0,#9E00B2,1,29
45309,29.0,104.0,-56.0,#AA009E,1,29
45312,29.0,104.0,-36.0,#B5007E,1,29
45316,29.0,106.0,-104.0,#7200EF,1,29
45320,29.0,106.0,-84.0,#9200CC,1,29
45323,29.0,106.0,-74.0,#9D00BC,1,29
45327,29.0,106.0,-48.0,#B10091,1,29
45333,29.0,108.0,-96.0,#8500E1,1,29
45336,29.0,108.0,-62.0,#AA00A8,1,29
45338,29.0,110.0,-112.0,#6900FD,1,29
45345,29.0,110.0,-54.0,#B2009B,1,29
45351,29.0,112.0,-88.0,#9700D3,1,29
45354,29.0,112.0,-78.0,#A200C2,1,29
45357,29.0,112.0,-68.0,#AB00B2,1,29
45360,29.0,114.0,-100.0,#8900E8,1,29
45367,29.0,118.0,-112.0,#7A00FD,1,29
45371,29.0,118.0,-92.0,#9B00DA,1,29
45374,29.0,118.0,-82.0,#A600C9,1,29
45377,29.0,118.0,-72.0,#AF00B9,1,29
45380,29.0,120.0,-102.0,#9000EB,1,29
45386,29.0,124.0,-108.0,#8E00F6,1,29
45389,29.0,124.0,-86.0,#AB00D0,1,29
45393,29.0,126.0,-96.0,#A200E1,1,29
45396,30.0,-126.0,16.0,#00602B,1,30
45399,30.0,-122.0,10.0,#006035,1,30
45405,30.0,-118.0,2.0,#006042,1,30
45408,30.0,-116.0,8.0,#006038,1,30
45411,30.0,-116.0,16.0,#005F2B,1,30
45416,30.0,-112.0,-2.0,#006048,1,30
45420,30.0,-110.0,14.0,#005F2E,1,30
45425,30.0,-108.0,6.0,#005F3B,1,30
45430,30.0,-104.0,-8.0,#005F52,1,30
45436,30.0,-104.0,12.0,#005E32,1,30
45439,30.0,-104.0,20.0,#005E24,1,30
45445,30.0,-100.0,0.0,#005E45,1,30
45450,30.0,-98.0,8.0,#005E38,1,30
45454,30.0,-98.0,18.0,#005E28,1,30
45457,30.0,-96.0,-12.0,#005F58,1,30
45468,30.0,-94.0,24.0,#005D1D,1,30
45471,30.0,-92.0,-6.0,#005E4E,1,30
45474,30.0,-92.0,10.0,#005D35,1,30
45477,30.0,-90.0,-16.0,#005E5E,1,30
45482,30.0,-90.0,2.0,#005D42,1,30
45485,30.0,-90.0,16.0,#005D2B,1,30
45495,30.0,-86.0,-10.0,#005D55,1,30
45500,30.0,-84.0,-20.0,#005E65,1,30
45504,30.0,-84.0,4.0,#005D3F,1,30
45508,30.0,-84.0,14.0,#005C2F,1,30
45511,30.0,-84.0,26.0,#005C19,1,30
45518,30.0,-82.0,-2.0,#005D48,1,30
45523,30.0,-82.0,20.0,#005C24,1,30
45532,30.0,-78.0,-14.0,#005D5B,1,30
45540,30.0,-78.0,8.0,#005C38,1,30
45547,30.0,-76.0,-24.0,#005D6B,1,30
45556,30.0,-76.0,26.0,#005B19,1,30
45560,30.0,-74.0,-8.0,#005C52,1,30
45563,30.0,-74.0,0.0,#005B45,1,30
45568,30.0,-74.0,16.0,#005B2B,1,30
45574,30.0,-72.0,-18.0,#005C61,1,30
45584,30.0,-70.0,-28.0,#005D71,1,30
45593,30.0,-70.0,10.0,#005A35,1,30
45601,30.0,-68.0,-12.0,#005B58,1,30
45604,30.0,-68.0,-4.0,#005B4C,1,30
45610,30.0,-68.0,22.0,#005A21,1,30
45615,30.0,-66.0,-22.0,#005B68,1,30
45620,30.0,-66.0,2.0,#005A42,1,30
45628,30.0,-66.0,30.0,#005911,1,30
45631,30.0,-64.0,-32.0,#005C78,1,30
45645,30.0,-64.0,14.0,#00592F,1,30
45653,30.0,-62.0,-10.0,#005A55,1,30
45657,30.0,-62.0,8.0,#005939,1,30
45664,30.0,-60.0,-16.0,#005A5E,1,30
45671,30.0,-60.0,-4.0,#00594C,1,30
45682,30.0,-60.0,24.0,#00581E,1,30
45685,30.0,-58.0,-26.0,#005A6E,1,30
45692,30.0,-58.0,2.0,#005942,1,30
45701,30.0,-58.0,32.0,#00580C,1,30
45704,30.0,-56.0,-36.0,#005B7E,1,30
45719,30.0,-56.0,10.0,#005836,1,30
45725,30.0,-54.0,-20.0,#005965,1,30
45729,30.0,-54.0,-10.0,#005955,1,30
45737,30.0,-54.0,16.0,#00572C,1,30
45743,30.0,-52.0,-30.0,#005A75,1,30
45749,30.0,-52.0,-4.0,#00584C,1,30
45754,30.0,-52.0,4.0,#00573F,1,30
45761,30.0,-52.0,26.0,#00571A,1,30
45765,30.0,-50.0,-40.0,#005A85,1,30
45787,30.0,-48.0,-24.0,#00586B,1,30
45790,30.0,-48.0,-14.0,#00585B,1,30
45801,30.0,-48.0,10.0,#005636,1,30
45807,30.0,-48.0,34.0,#005607,1,30
45815,30.0,-46.0,-6.0,#00574F,1,30
45817,30.0,-46.0,2.0,#005642,1,30
45824,30.0,-46.0,18.0,#005629,1,30
45828,30.0,-44.0,-34.0,#00587B,1,30
45848,30.0,-44.0,26.0,#00551A,1,30
45854,30.0,-42.0,-44.0,#00598B,1,30
45860,30.0,-42.0,-18.0,#005662,1,30
45866,30.0,-42.0,8.0,#005539,1,30
45873,30.0,-40.0,-28.0,#005772,1,30
45879,30.0,-40.0,-12.0,#005658,1,30
45883,30.0,-40.0,-4.0,#00554C,1,30
45892,30.0,-40.0,16.0,#00542C,1,30
45899,30.0,-40.0,32.0,#00540D,1,30
45904,30.0,-38.0,-38.0,#005781,1,30
45912,30.0,-38.0,2.0,#005443,1,30
45922,30.0,-36.0,-22.0,#005568,1,30
45934,30.0,-36.0,10.0,#005336,1,30
45938,30.0,-36.0,22.0,#005322,1,30
45946,30.0,-34.0,-48.0,#005792,1,30
45952,30.0,-34.0,-32.0,#005678,1,30
45956,30.0,-34.0,-16.0,#00545F,1,30
45960,30.0,-34.0,-6.0,#00544F,1,30
45970,30.0,-34.0,36.0,#165203,1,30
45983,30.0,-32.0,0.0,#005346,1,30
45988,30.0,-32.0,16.0,#01522D,1,30
45993,30.0,-32.0,30.0,#185213,1,30
45998,30.0,-30.0,-42.0,#005688,1,30
46012,30.0,-30.0,8.0,#005239,1,30
46019,30.0,-30.0,24.0,#1A511F,1,30
46025,30.0,-28.0,-52.0,#005698,1,30
46028,30.0,-28.0,-26.0,#00536E,1,30
46032,30.0,-28.0,-14.0,#00525C,1,30
46052,30.0,-28.0,38.0,#285000,1,30
46059,30.0,-26.0,-36.0,#00547E,1,30
46067,30.0,-26.0,-6.0,#00514F,1,30
46069,30.0,-26.0,2.0,#005143,1,30
46073,30.0,-26.0,14.0,#1B5030,1,30
46078,30.0,-26.0,32.0,#2A500F,1,30
46087,30.0,-24.0,-20.0,#005265,1,30
46117,30.0,-24.0,20.0,#274F26,1,30
46127,30.0,-22.0,-46.0,#00548F,1,30
46133,30.0,-22.0,-28.0,#005272,1,30
46140,30.0,-22.0,-12.0,#005059,1,30
46151,30.0,-22.0,8.0,#204F3A,1,30
46162,30.0,-22.0,26.0,#2F4F1C,1,30
46169,30.0,-20.0,-56.0,#00549F,1,30
46174,30.0,-20.0,-40.0,#005285,1,30
46195,30.0,-20.0,-4.0,#0E4F4C,1,30
46219,30.0,-20.0,34.0,#364E0A,1,30
46229,30.0,-18.0,-34.0,#00517B,1,30
46233,30.0,-18.0,-22.0,#005068,1,30
46246,30.0,-18.0,2.0,#234E43,1,30
46253,30.0,-18.0,14.0,#304E30,1,30
46269,30.0,-16.0,-48.0,#005292,1,30
46283,30.0,-16.0,-16.0,#004F5F,1,30
46310,30.0,-16.0,20.0,#384D27,1,30
46320,30.0,-14.0,-58.0,#0053A2,1,30
46325,30.0,-14.0,-42.0,#005088,1,30
46337,30.0,-14.0,-10.0,#194D56,1,30
46347,30.0,-14.0,8.0,#344C3A,1,30
46358,30.0,-14.0,26.0,#3E4C1C,1,30
46364,30.0,-14.0,38.0,#414B00,1,30
46375,30.0,-12.0,-30.0,#004E75,1,30
46392,30.0,-12.0,-4.0,#2B4C4C,1,30
46423,30.0,-10.0,-50.0,#005095,1,30
46432,30.0,-10.0,-22.0,#004D68,1,30
46446,30.0,-10.0,2.0,#364B43,1,30
46455,30.0,-10.0,14.0,#3F4A31,1,30
46470,30.0,-8.0,-62.0,#0051A9,1,30
46477,30.0,-8.0,-38.0,#004E82,1,30
46487,30.0,-8.0,-16.0,#214B5F,1,30
46494,30.0,-8.0,-8.0,#2F4B53,1,30
46507,30.0,-8.0,8.0,#3F4A3A,1,30
46516,30.0,-8.0,20.0,#454927,1,30
46522,30.0,-8.0,28.0,#484919,1,30
46525,30.0,-8.0,36.0,#4A4906,1,30
46531,30.0,-6.0,-56.0,#004F9F,1,30
46554,30.0,-6.0,-2.0,#3A4A4A,1,30
46582,30.0,-4.0,-46.0,#004D8F,1,30
46589,30.0,-4.0,-30.0,#004B75,1,30
46617,30.0,-4.0,12.0,#484834,1,30
46637,30.0,-2.0,-40.0,#004B85,1,30
46643,30.0,-2.0,-24.0,#22496C,1,30
46649,30.0,-2.0,-16.0,#32495F,1,30
46656,30.0,-2.0,-8.0,#3C4853,1,30
46664,30.0,-2.0,2.0,#454744,1,30
46677,30.0,-2.0,18.0,#4D472A,1,30
46682,30.0,-2.0,26.0,#50461D,1,30
46685,30.0,-2.0,34.0,#52460D,1,30
46689,30.0,-2.0,42.0,#534600,1,30
46692,30.0,0.0,-62.0,#004EA9,1,30
46695,30.0,0.0,-52.0,#004C99,1,30
46725,30.0,0.0,8.0,#4C463A,1,30
46745,30.0,2.0,-68.0,#004EB3,1,30
46753,30.0,2.0,-32.0,#174878,1,30
46764,30.0,2.0,-14.0,#3D475C,1,30
46771,30.0,2.0,-6.0,#454650,1,30
46777,30.0,2.0,0.0,#4A4647,1,30
46788,30.0,2.0,14.0,#514531,1,30
46808,30.0,4.0,-44.0,#00498C,1,30
46815,30.0,4.0,-26.0,#2F476F,1,30
46839,30.0,4.0,6.0,#51443E,1,30
46851,30.0,4.0,20.0,#564428,1,30
46856,30.0,4.0,28.0,#59431A,1,30
46859,30.0,4.0,36.0,#5A4308,1,30
46863,30.0,4.0,44.0,#5B4300,1,30
46868,30.0,6.0,-54.0,#004A9C,1,30
46880,30.0,6.0,-20.0,#3E4566,1,30
46887,30.0,6.0,-12.0,#474459,1,30
46894,30.0,6.0,-4.0,#4D444D,1,30
46907,30.0,6.0,12.0,#564334,1,30
46925,30.0,8.0,-64.0,#004AAC,1,30
46932,30.0,8.0,-36.0,#22467F,1,30
46958,30.0,8.0,2.0,#544244,1,30
