id,L,a,b,hex_srgb,in_srgb
633,13.0,48.0,-4.0,#560028,0
634,13.0,48.0,0.0,#570023,0
635,13.0,48.0,4.0,#58001E,0
636,13.0,48.0,8.0,#580019,0
637,13.0,48.0,12.0,#590013,0
638,13.0,48.0,20.0,#5A0003,0
639,13.0,52.0,-58.0,#2E0076,0
640,13.0,52.0,-52.0,#39006D,0
641,13.0,52.0,-46.0,#410064,0
642,13.0,52.0,-40.0,#47005B,0
643,13.0,52.0,-34.0,#4C0052,0
644,13.0,52.0,-22.0,#530041,0
645,13.0,54.0,-6.0,#5B002B,0
646,13.0,54.0,10.0,#5E0017,0
647,13.0,58.0,-54.0,#400070,0
648,13.0,58.0,-48.0,#470067,0
649,13.0,58.0,-42.0,#4D005E,0
650,13.0,58.0,-36.0,#520055,0
651,13.0,58.0,-2.0,#600026,0
652,13.0,64.0,-34.0,#5A0052,0
653,13.0,68.0,-82.0,#00009C,0
654,13.0,70.0,-32.0,#620050,0
655,13.0,76.0,-46.0,#600064,0
656,13.0,82.0,-74.0,#48008F,0
657,13.0,84.0,-50.0,#66006A,0
658,13.0,86.0,-84.0,#3B009F,0
659,13.0,88.0,-78.0,#4C0095,0
660,13.0,94.0,-80.0,#530099,0
661,13.0,102.0,-84.0,#59009F,0
662,13.0,108.0,-82.0,#66009C,0
663,13.0,116.0,-96.0,#5D00B3,0
664,13.0,118.0,-102.0,#5500BD,0
665,13.0,122.0,-94.0,#6A00B0,0
666,14.0,-56.0,4.0,#00321D,0
667,14.0,-52.0,-2.0,#003225,0
668,14.0,-50.0,2.0,#003120,0
669,14.0,-48.0,6.0,#00301A,0
670,14.0,-44.0,-10.0,#003031,0
671,14.0,-42.0,2.0,#002F20,0
672,14.0,-42.0,6.0,#002F1A,0
673,14.0,-40.0,-14.0,#003037,0
674,14.0,-38.0,-10.0,#002F31,0
675,14.0,-36.0,-18.0,#002F3C,0
676,14.0,-36.0,2.0,#002E20,0
677,14.0,-36.0,6.0,#002E1A,0
678,14.0,-34.0,-14.0,#002E37,0
679,14.0,-32.0,-22.0,#002F42,0
680,14.0,-32.0,-10.0,#002E31,0
681,14.0,-32.0,8.0,#002D18,0
682,14.0,-30.0,-16.0,#002E39,0
683,14.0,-30.0,2.0,#002D20,0
684,14.0,-28.0,-28.0,#002E4B,0
685,14.0,-28.0,-12.0,#002D34,0
686,14.0,-26.0,-22.0,#002D42,0
687,14.0,-26.0,-18.0,#002D3C,0
688,14.0,-26.0,-8.0,#002C2E,0
689,14.0,-26.0,4.0,#002C1D,0
690,14.0,-26.0,8.0,#002C18,0
691,14.0,-24.0,-32.0,#002E51,0
692,14.0,-24.0,-14.0,#002C37,0
693,14.0,-22.0,-18.0,#002C3C,0
694,14.0,-22.0,-10.0,#002C31,0
695,14.0,-22.0,-6.0,#002B2C,0
696,14.0,-22.0,6.0,#002B1B,0
697,14.0,-22.0,10.0,#002B15,0
698,14.0,-20.0,-34.0,#002D54,0
699,14.0,-20.0,-14.0,#002B37,0
700,14.0,-18.0,-10.0,#002A31,0
701,14.0,-18.0,-6.0,#002A2C,0
702,14.0,-18.0,6.0,#032A1B,1
703,14.0,-18.0,10.0,#082A15,1
704,14.0,-16.0,-36.0,#002C57,0
705,14.0,-16.0,-14.0,#002A37,0
706,14.0,-14.0,-10.0,#002931,0
707,14.0,-14.0,-6.0,#00292C,0
708,14.0,-14.0,-2.0,#022926,1
709,14.0,-14.0,2.0,#092920,1
710,14.0,-14.0,6.0,#0F281B,1
711,14.0,-14.0,10.0,#122815,1
712,14.0,-12.0,-38.0,#002B5A,0
713,14.0,-12.0,-14.0,#002937,0
714,14.0,-12.0,0.0,#0C2823,1
715,14.0,-12.0,12.0,#182812,1
716,14.0,-10.0,-6.0,#07282C,1
717,14.0,-10.0,-2.0,#0F2826,1
718,14.0,-10.0,2.0,#142721,1
719,14.0,-8.0,-12.0,#002834,0
720,14.0,-8.0,-8.0,#0A272F,1
721,14.0,-8.0,-4.0,#112729,1
722,14.0,-8.0,0.0,#162723,1
723,14.0,-8.0,4.0,#1A271E,1
724,14.0,-8.0,12.0,#1E2612,1
725,14.0,-6.0,-28.0,#00284B,0
726,14.0,-6.0,-10.0,#0C2731,1
727,14.0,-6.0,-6.0,#13262C,1
728,14.0,-6.0,10.0,#202615,1
729,14.0,-4.0,-6.0,#17262C,1
730,14.0,-4.0,-2.0,#1C2526,1
731,14.0,-4.0,2.0,#1F2521,1
732,14.0,-4.0,6.0,#21251B,1
733,14.0,-4.0,10.0,#232515,1
734,14.0,-4.0,14.0,#25250F,1
735,14.0,-2.0,-32.0,#002751,0
736,14.0,-2.0,-26.0,#002748,0
737,14.0,-2.0,-2.0,#1F2526,1
738,14.0,-2.0,2.0,#222421,1
739,14.0,-2.0,6.0,#24241B,1
740,14.0,-2.0,10.0,#262416,1
741,14.0,-2.0,14.0,#27240F,1
742,14.0,0.0,-24.0,#002645,0
743,14.0,0.0,-4.0,#212429,1
744,14.0,0.0,12.0,#292313,1
745,14.0,2.0,-34.0,#002654,0
746,14.0,2.0,-4.0,#242329,1
747,14.0,2.0,0.0,#262324,1
748,14.0,2.0,12.0,#2C2213,1
749,14.0,4.0,-46.0,#002766,0
750,14.0,4.0,-32.0,#002551,0
751,14.0,4.0,-28.0,#00244B,0
752,14.0,4.0,-4.0,#272229,1
753,14.0,4.0,0.0,#292224,1
754,14.0,4.0,12.0,#2E2113,1
755,14.0,6.0,-26.0,#092348,1
756,14.0,6.0,-4.0,#2A2129,1
757,14.0,6.0,0.0,#2C2124,1
758,14.0,6.0,12.0,#312013,1
759,14.0,8.0,-40.0,#00245D,0
760,14.0,8.0,-34.0,#002354,0
761,14.0,8.0,-24.0,#152245,1
762,14.0,8.0,-16.0,#22213A,1
763,14.0,8.0,0.0,#2E2024,1
764,14.0,8.0,12.0,#331F13,1
765,14.0,8.0,16.0,#341F0C,1
766,14.0,10.0,-32.0,#012251,1
767,14.0,10.0,-22.0,#1E2042,1
768,14.0,10.0,2.0,#321E21,1
769,14.0,12.0,-42.0,#002260,0
770,14.0,12.0,-30.0,#12204E,1
771,14.0,12.0,-26.0,#1B2048,1
772,14.0,12.0,-20.0,#241F40,1
773,14.0,12.0,-16.0,#291F3A,1
774,14.0,12.0,4.0,#351D1E,1
775,14.0,12.0,14.0,#381D10,1
776,14.0,14.0,-40.0,#00215D,0
777,14.0,14.0,-24.0,#231E45,1
778,14.0,14.0,-14.0,#2D1D37,1
779,14.0,14.0,-10.0,#301D32,1
780,14.0,14.0,2.0,#371C21,1
781,14.0,16.0,-38.0,#001F5A,1
782,14.0,16.0,-32.0,#181E51,1
783,14.0,16.0,-22.0,#291D43,1
784,14.0,16.0,-8.0,#341B2F,1
785,14.0,16.0,6.0,#3A1A1C,1
786,14.0,16.0,16.0,#3D1A0C,1
787,14.0,18.0,-48.0,#002069,0
788,14.0,18.0,-30.0,#211D4E,1
789,14.0,18.0,-26.0,#271C48,1
790,14.0,18.0,-12.0,#341A35,1
791,14.0,18.0,-6.0,#38192C,1
792,14.0,18.0,4.0,#3C191F,1
793,14.0,18.0,14.0,#3E1810,1
794,14.0,20.0,-54.0,#002072,0
795,14.0,20.0,-46.0,#001E66,0
796,14.0,20.0,-38.0,#131D5A,1
797,14.0,20.0,-24.0,#2D1A45,1
798,14.0,20.0,-20.0,#311940,1
799,14.0,20.0,18.0,#411608,1
800,14.0,22.0,-44.0,#001C63,0
801,14.0,22.0,-36.0,#1E1B57,1
802,14.0,22.0,-30.0,#29194E,1
803,14.0,22.0,-18.0,#35173D,1
804,14.0,22.0,-14.0,#381737,1
805,14.0,22.0,-6.0,#3C162C,1
806,14.0,22.0,2.0,#3F1522,1
807,14.0,22.0,6.0,#41151C,1
808,14.0,22.0,16.0,#43140D,1
809,14.0,24.0,-54.0,#001D72,0
810,14.0,24.0,-24.0,#331746,1
811,14.0,26.0,-60.0,#001E7B,0
812,14.0,26.0,-52.0,#001B6F,0
813,14.0,26.0,-44.0,#121963,1
814,14.0,26.0,-36.0,#271757,1
815,14.0,26.0,-18.0,#3A143D,1
816,14.0,26.0,-14.0,#3D1338,1
817,14.0,26.0,-10.0,#3F1232,1
818,14.0,26.0,-6.0,#41122D,1
819,14.0,26.0,2.0,#441122,1
820,14.0,26.0,18.0,#471009,1
821,14.0,28.0,-50.0,#00196C,0
822,14.0,28.0,-42.0,#1F1760,1
823,14.0,28.0,-34.0,#2D1554,1
824,14.0,28.0,10.0,#480D17,1
825,14.0,30.0,-60.0,#001A7B,0
826,14.0,30.0,-8.0,#440D2F,1
827,14.0,30.0,-4.0,#460C2A,1
828,14.0,30.0,0.0,#470B25,1
829,14.0,30.0,4.0,#480B1F,1
830,14.0,30.0,18.0,#4B0909,1
831,14.0,32.0,-58.0,#001878,0
832,14.0,32.0,-50.0,#11156C,1
833,14.0,32.0,-34.0,#341054,1
834,14.0,32.0,-18.0,#420B3D,1
835,14.0,32.0,-14.0,#440A38,1
836,14.0,32.0,8.0,#4B071A,1
837,14.0,34.0,-2.0,#4B0427,1
838,14.0,34.0,2.0,#4C0322,1
839,14.0,34.0,12.0,#4E0215,1
840,14.0,36.0,-66.0,#001785,0
841,14.0,36.0,-58.0,#001378,0
842,14.0,36.0,-12.0,#490235,1
843,14.0,36.0,-8.0,#4B0130,1
844,14.0,36.0,20.0,#510005,0
845,14.0,42.0,-10.0,#510032,0
846,14.0,46.0,-72.0,#000B8E,0
847,14.0,50.0,-28.0,#50004C,0
848,14.0,52.0,-76.0,#000195,0
849,14.0,56.0,-74.0,#000091,0
850,14.0,58.0,-70.0,#1E008B,0
851,14.0,58.0,-60.0,#39007C,0
852,14.0,60.0,-80.0,#00009B,0
853,14.0,60.0,-66.0,#300085,0
854,14.0,62.0,-76.0,#0E0095,0
855,14.0,62.0,-6.0,#66002E,0
856,14.0,64.0,-72.0,#2A008E,0
857,14.0,64.0,-64.0,#3D0082,0
858,14.0,64.0,-14.0,#660039,0
859,14.0,66.0,-58.0,#490079,0
860,14.0,70.0,-72.0,#38008E,0
861,14.0,70.0,-66.0,#440085,0
862,14.0,70.0,-54.0,#540073,0
863,14.0,74.0,-80.0,#2C009B,0
864,14.0,76.0,-56.0,#5A0076,0
865,14.0,76.0,-38.0,#68005B,0
866,14.0,78.0,-90.0,#0000AB,0
867,14.0,80.0,-82.0,#36009F,0
868,14.0,82.0,-60.0,#5E007C,0
869,14.0,84.0,-94.0,#0900B2,0
870,14.0,88.0,-64.0,#620082,0
871,14.0,88.0,-56.0,#690076,0
872,14.0,90.0,-96.0,#2000B5,0
873,14.0,92.0,-88.0,#4300A8,0
874,14.0,94.0,-62.0,#6B007F,0
875,14.0,96.0,-98.0,#2E00B9,0
876,14.0,96.0,-68.0,#680089,0
877,14.0,98.0,-90.0,#4B00AC,0
878,14.0,98.0,-74.0,#640092,0
879,14.0,104.0,-72.0,#6F008F,0
880,14.0,118.0,-114.0,#3600D4,0
881,14.0,126.0,-118.0,#4000DB,0
882,15.0,-44.0,-20.0,#003341,0
883,15.0,-40.0,-24.0,#003347,0
884,15.0,-36.0,-26.0,#00324A,0
885,15.0,-22.0,-26.0,#002F4A,0
886,15.0,-18.0,-24.0,#002E47,0
887,15.0,-14.0,-26.0,#002D4A,0
888,15.0,-14.0,-20.0,#002C42,0
889,15.0,-10.0,-28.0,#002C4D,0
890,15.0,-8.0,-42.0,#002D62,0
891,15.0,-6.0,-38.0,#002C5C,0
892,15.0,-6.0,-18.0,#00293F,0
893,15.0,-6.0,0.0,#1C2826,1
894,15.0,-4.0,-44.0,#002C65,0
895,15.0,-2.0,-40.0,#002A5F,0
896,15.0,0.0,-46.0,#002B68,0
897,15.0,6.0,-44.0,#002865,0
898,15.0,12.0,-52.0,#002671,0
899,15.0,14.0,-50.0,#00256E,0
900,15.0,18.0,-58.0,#00247B,0
901,15.0,20.0,-2.0,#3E1A29,1
902,15.0,22.0,-10.0,#3D1934,1
903,15.0,24.0,10.0,#461519,1
904,15.0,24.0,14.0,#471513,1
905,15.0,26.0,6.0,#47131E,1
906,15.0,28.0,-22.0,#3C1445,1
907,15.0,28.0,14.0,#4B1013,1
908,15.0,32.0,-66.0,#001D87,0
909,15.0,34.0,-26.0,#410D4B,1
910,15.0,34.0,-22.0,#440C45,1
911,15.0,34.0,16.0,#510510,1
912,15.0,36.0,-44.0,#2F1065,1
913,15.0,36.0,6.0,#52011F,1
914,15.0,38.0,-50.0,#270F6F,1
915,15.0,40.0,18.0,#58000D,0
916,15.0,42.0,-72.0,#001491,0
917,15.0,42.0,6.0,#58001F,0
918,15.0,44.0,-58.0,#20087B,1
919,15.0,46.0,-54.0,#300075,1
920,15.0,46.0,-36.0,#48005A,0
921,15.0,46.0,22.0,#5E0005,0
922,15.0,48.0,-66.0,#090487,1
923,15.0,48.0,-16.0,#57003D,0
924,15.0,50.0,-62.0,#250081,0
925,15.0,52.0,24.0,#640001,0
926,15.0,54.0,-18.0,#5D0040,0
927,15.0,54.0,4.0,#630022,0
928,15.0,56.0,-30.0,#590051,0
929,15.0,58.0,-24.0,#5E0049,0
930,15.0,58.0,-14.0,#62003B,0
931,15.0,58.0,8.0,#68001D,0
932,15.0,58.0,14.0,#690016,0
933,15.0,58.0,18.0,#69000F,0
934,15.0,58.0,22.0,#690006,0
935,15.0,62.0,-20.0,#640043,0
936,15.0,64.0,-44.0,#580066,0
937,15.0,64.0,-38.0,#5D005D,0
938,15.0,64.0,-26.0,#64004C,0
939,15.0,66.0,-86.0,#0000A8,0
940,15.0,68.0,-22.0,#6A0046,0
941,15.0,70.0,-42.0,#610063,0
942,15.0,72.0,-88.0,#0000AB,0
943,15.0,98.0,-104.0,#1D00C6,0
944,15.0,102.0,-100.0,#3E00BF,0
945,15.0,104.0,-106.0,#2D00C9,0
946,15.0,110.0,-108.0,#3900CD,0
947,15.0,112.0,-102.0,#5000C3,0
948,15.0,112.0,-78.0,#76009B,0
949,15.0,118.0,-84.0,#7800A5,0
950,16.0,-68.0,12.0,#003815,0
951,16.0,-62.0,8.0,#00371B,0
952,16.0,-60.0,12.0,#003715,0
953,16.0,-54.0,8.0,#00361B,0
954,16.0,-54.0,14.0,#003512,0
955,16.0,-48.0,10.0,#003418,0
956,16.0,-46.0,-4.0,#00352D,0
957,16.0,-46.0,14.0,#003412,0
958,16.0,-42.0,10.0,#003318,0
959,16.0,-40.0,-8.0,#003432,0
960,16.0,-40.0,-4.0,#00332D,0
961,16.0,-40.0,14.0,#003312,0
962,16.0,-38.0,0.0,#003327,0
963,16.0,-36.0,16.0,#00320F,0
964,16.0,-34.0,-6.0,#003230,0
965,16.0,-34.0,-2.0,#00322A,0
966,16.0,-34.0,12.0,#003216,0
967,16.0,-30.0,14.0,#003113,0
968,16.0,-28.0,-6.0,#003130,0
969,16.0,-26.0,-2.0,#00302A,0
970,16.0,-26.0,16.0,#00300F,0
971,16.0,-22.0,0.0,#002F27,0
972,16.0,-22.0,16.0,#072F0F,1
973,16.0,-20.0,-8.0,#002F33,0
974,16.0,-18.0,0.0,#002E27,0
975,16.0,-18.0,16.0,#122E10,1
976,16.0,-14.0,14.0,#192D13,1
977,16.0,-14.0,18.0,#1C2C0C,1
978,16.0,-12.0,-4.0,#092D2D,1
979,16.0,-12.0,20.0,#202C07,1
980,16.0,-10.0,-10.0,#022C36,1
981,16.0,-10.0,6.0,#1B2B1F,1
982,16.0,-10.0,10.0,#1E2B19,1
983,16.0,-10.0,14.0,#202B13,1
984,16.0,-8.0,-20.0,#002C44,0
985,16.0,-8.0,-16.0,#002C3E,0
986,16.0,-8.0,8.0,#202B1C,1
987,16.0,-8.0,16.0,#242A10,1
988,16.0,-8.0,20.0,#262A07,1
989,16.0,-6.0,-22.0,#002C47,0
990,16.0,-6.0,6.0,#222A1F,1
991,16.0,-6.0,14.0,#262A13,1
992,16.0,-4.0,-34.0,#002C59,0
993,16.0,-4.0,-20.0,#002B44,0
994,16.0,-4.0,-16.0,#082B3E,1
995,16.0,-4.0,-12.0,#132A39,1
996,16.0,-4.0,-8.0,#192A33,1
997,16.0,-4.0,-4.0,#1E2A2D,1
998,16.0,-4.0,0.0,#212928,1
999,16.0,-4.0,4.0,#242922,1
1000,16.0,-4.0,20.0,#2B2908,1
1001,16.0,-2.0,-18.0,#0A2A41,1
1002,16.0,-2.0,-14.0,#142A3B,1
1003,16.0,-2.0,-10.0,#1B2936,1
1004,16.0,-2.0,-6.0,#202930,1
1005,16.0,-2.0,18.0,#2D280D,1
1006,16.0,0.0,-38.0,#002B5F,0
1007,16.0,0.0,-20.0,#0C2944,1
1008,16.0,0.0,-16.0,#16293E,1
1009,16.0,0.0,-12.0,#1C2939,1
1010,16.0,0.0,-8.0,#212833,1
1011,16.0,0.0,0.0,#282828,1
1012,16.0,0.0,4.0,#2A2822,1
1013,16.0,0.0,8.0,#2C271C,1
1014,16.0,0.0,16.0,#2F2710,1
1015,16.0,0.0,20.0,#302708,1
1016,16.0,2.0,-20.0,#132844,1
1017,16.0,2.0,-16.0,#1B283E,1
1018,16.0,2.0,-12.0,#202839,1
1019,16.0,2.0,-8.0,#252733,1
1020,16.0,2.0,4.0,#2D2722,1
1021,16.0,2.0,8.0,#2F261D,1
1022,16.0,2.0,16.0,#312611,1
1023,16.0,2.0,20.0,#332608,1
1024,16.0,4.0,-20.0,#182744,1
1025,16.0,4.0,-16.0,#1F273E,1
1026,16.0,4.0,-12.0,#242739,1
1027,16.0,4.0,-8.0,#282633,1
1028,16.0,4.0,4.0,#302622,1
1029,16.0,4.0,8.0,#31251D,1
1030,16.0,4.0,16.0,#342511,1
1031,16.0,4.0,20.0,#352508,1
1032,16.0,6.0,-20.0,#1D2644,1
1033,16.0,6.0,-16.0,#23263E,1
1034,16.0,6.0,-12.0,#272639,1
1035,16.0,6.0,-8.0,#2B2533,1
1036,16.0,6.0,4.0,#322522,1
1037,16.0,6.0,8.0,#34241D,1
1038,16.0,6.0,16.0,#362411,1
1039,16.0,6.0,20.0,#372409,1
1040,16.0,8.0,-12.0,#2B2539,1
1041,16.0,8.0,-8.0,#2E2433,1
1042,16.0,8.0,-4.0,#31242E,1
1043,16.0,8.0,4.0,#352422,1
1044,16.0,8.0,8.0,#36231D,1
1045,16.0,10.0,-10.0,#2F2336,1
1046,16.0,10.0,-6.0,#322330,1
1047,16.0,10.0,-2.0,#34232B,1
1048,16.0,10.0,6.0,#382220,1
1049,16.0,10.0,10.0,#39221A,1
1050,16.0,10.0,20.0,#3C2209,1
1051,16.0,12.0,-4.0,#36222E,1
1052,16.0,12.0,0.0,#382128,1
1053,16.0,12.0,8.0,#3B211D,1
1054,16.0,12.0,18.0,#3E200E,1
1055,16.0,14.0,-2.0,#39202B,1
1056,16.0,14.0,12.0,#3E1F17,1
1057,16.0,14.0,22.0,#411F04,1
1058,16.0,16.0,0.0,#3D1F28,1
1059,16.0,16.0,10.0,#401E1A,1
1060,16.0,16.0,20.0,#421E09,1
1061,16.0,18.0,24.0,#451C00,0
1062,16.0,20.0,8.0,#441B1D,1
1063,16.0,20.0,12.0,#451B18,1
1064,16.0,20.0,22.0,#471A05,1
1065,16.0,24.0,20.0,#4B170A,1
1066,16.0,24.0,24.0,#4B1601,1
1067,16.0,28.0,-30.0,#371853,1
1068,16.0,28.0,-26.0,#3B174D,1
1069,16.0,28.0,24.0,#4F1101,1
1070,16.0,30.0,22.0,#510F06,1
1071,16.0,34.0,-32.0,#3E1156,1
1072,16.0,34.0,26.0,#560600,0
1073,16.0,36.0,-18.0,#4B0942,1
1074,16.0,38.0,-56.0,#17147A,1
1075,16.0,38.0,-30.0,#450953,1
1076,16.0,38.0,24.0,#590002,0
1077,16.0,40.0,-40.0,#3E0962,1
1078,16.0,40.0,0.0,#570029,0
1079,16.0,40.0,12.0,#5A0019,0
1080,16.0,42.0,-62.0,#071184,1
1081,16.0,42.0,-22.0,#500048,0
1082,16.0,42.0,-4.0,#58002F,0
1083,16.0,46.0,-48.0,#3D006E,0
1084,16.0,46.0,-42.0,#450065,0
1085,16.0,46.0,0.0,#5D0029,0
1086,16.0,46.0,12.0,#5F0019,0
1087,16.0,48.0,-24.0,#56004B,0
1088,16.0,48.0,16.0,#620014,0
1089,16.0,48.0,26.0,#630000,0
1090,16.0,50.0,-34.0,#510059,0
1091,16.0,50.0,-6.0,#600032,0
1092,16.0,52.0,-2.0,#63002C,0
1093,16.0,52.0,8.0,#65001F,0
1094,16.0,52.0,20.0,#66000E,0
1095,16.0,54.0,-42.0,#500065,0
1096,16.0,56.0,-38.0,#56005F,0
1097,16.0,58.0,-52.0,#4B0074,0
1098,16.0,60.0,-48.0,#52006E,0
1099,16.0,60.0,-2.0,#6B002D,0
1100,16.0,64.0,2.0,#6F0028,0
1101,16.0,72.0,-32.0,#6C0057,0
1102,16.0,74.0,-48.0,#64006F,0
1103,16.0,78.0,-62.0,#5C0084,0
1104,16.0,80.0,-70.0,#540091,0
1105,16.0,82.0,-46.0,#6F006C,0
1106,16.0,84.0,-78.0,#4E009E,0
1107,16.0,86.0,-86.0,#4100AB,0
1108,16.0,86.0,-72.0,#5B0094,0
1109,16.0,90.0,-82.0,#5200A4,0
1110,16.0,92.0,-102.0,#0C00C5,0
1111,16.0,92.0,-76.0,#5F009B,0
1112,16.0,96.0,-84.0,#5900A8,0
1113,16.0,104.0,-92.0,#5900B5,0
1114,16.0,104.0,-82.0,#6900A4,0
1115,16.0,110.0,-88.0,#6A00AE,0
1116,16.0,112.0,-114.0,#2B00DA,0
1117,16.0,122.0,-104.0,#6400C9,0
1118,16.0,124.0,-110.0,#5B00D3,0
1119,17.0,-62.0,-10.0,#003A37,0
1120,17.0,-58.0,-14.0,#00393D,0
1121,17.0,-56.0,-8.0,#003934,0
1122,17.0,-52.0,-18.0,#003943,0
1123,17.0,-52.0,-12.0,#00383A,0
1124,17.0,-46.0,-14.0,#00373D,0
1125,17.0,-46.0,-10.0,#003737,0
1126,17.0,-42.0,-16.0,#003740,0
1127,17.0,-40.0,-12.0,#00363A,0
1128,17.0,-38.0,-20.0,#003646,0
1129,17.0,-36.0,-16.0,#003640,0
1130,17.0,-34.0,-22.0,#003649,0
1131,17.0,-34.0,-12.0,#00353A,0
1132,17.0,-32.0,-30.0,#003655,0
1133,17.0,-30.0,-24.0,#00354C,0
1134,17.0,-30.0,-18.0,#003543,0
1135,17.0,-30.0,-14.0,#00343D,0
1136,17.0,-28.0,-32.0,#003558,0
1137,17.0,-28.0,-10.0,#003438,0
1138,17.0,-26.0,-26.0,#00344F,0
1139,17.0,-26.0,-20.0,#003446,0
1140,17.0,-24.0,-36.0,#00355E,0
1141,17.0,-24.0,-16.0,#003340,0
1142,17.0,-24.0,-12.0,#00333B,0
1143,17.0,-24.0,-8.0,#003335,0
1144,17.0,-22.0,-30.0,#003455,0
1145,17.0,-22.0,-22.0,#003349,0
1146,17.0,-22.0,4.0,#003124,0
1147,17.0,-20.0,-38.0,#003461,0
1148,17.0,-20.0,-18.0,#003243,0
1149,17.0,-20.0,8.0,#06311E,1
1150,17.0,-18.0,-32.0,#003358,0
1151,17.0,-16.0,-40.0,#003364,0
1152,17.0,-16.0,-16.0,#003140,0
1153,17.0,-16.0,-12.0,#00313B,0
1154,17.0,-16.0,-8.0,#003035,0
1155,17.0,-16.0,-4.0,#00302F,0
1156,17.0,-16.0,4.0,#0D3024,1
1157,17.0,-16.0,8.0,#12301E,1
1158,17.0,-14.0,-34.0,#00325B,0
1159,17.0,-14.0,0.0,#0D2F2A,1
1160,17.0,-12.0,-42.0,#003267,0
1161,17.0,-12.0,-22.0,#003049,0
1162,17.0,-12.0,-18.0,#003043,0
1163,17.0,-12.0,2.0,#162E27,1
1164,17.0,-10.0,-36.0,#00315E,0
1165,17.0,-10.0,0.0,#182E2A,1
1166,17.0,-8.0,-26.0,#002F4F,0
1167,17.0,-8.0,-2.0,#1A2D2D,1
1168,17.0,-8.0,2.0,#1E2D27,1
1169,17.0,-6.0,-2.0,#1E2C2D,1
1170,17.0,-6.0,2.0,#222C27,1
1171,17.0,-4.0,-28.0,#002E52,0
1172,17.0,-4.0,8.0,#292B1E,1
1173,17.0,-4.0,12.0,#2A2B19,1
1174,17.0,2.0,-32.0,#002C58,0
1175,17.0,4.0,-52.0,#002E76,0
1176,17.0,4.0,-30.0,#002B55,0
1177,17.0,4.0,-26.0,#0A2A4F,1
1178,17.0,8.0,-54.0,#002D7A,0
1179,17.0,8.0,-36.0,#002A5E,0
1180,17.0,8.0,-32.0,#022958,1
1181,17.0,8.0,-28.0,#132852,1
1182,17.0,12.0,-38.0,#002861,0
1183,17.0,12.0,-34.0,#0D275B,1
1184,17.0,14.0,-58.0,#002B80,0
1185,17.0,16.0,-36.0,#16255E,1
1186,17.0,16.0,-18.0,#342244,1
1187,17.0,18.0,-44.0,#00256A,0
1188,17.0,18.0,-16.0,#382141,1
1189,17.0,20.0,-42.0,#0D2367,1
1190,17.0,22.0,-60.0,#002683,0
1191,17.0,22.0,-54.0,#00257A,0
1192,17.0,22.0,-40.0,#1D2264,1
1193,17.0,24.0,-52.0,#002377,0
1194,17.0,24.0,-48.0,#002270,0
1195,17.0,24.0,-2.0,#481A2D,1
1196,17.0,26.0,-46.0,#16206D,1
1197,17.0,28.0,-66.0,#00248D,0
1198,17.0,28.0,-58.0,#002180,0
1199,17.0,28.0,-44.0,#231E6A,1
1200,17.0,30.0,-56.0,#001F7D,0
1201,17.0,30.0,-42.0,#2C1B67,1
1202,17.0,32.0,-54.0,#081C7A,1
1203,17.0,32.0,28.0,#570E00,0
1204,17.0,34.0,-62.0,#001D86,0
1205,17.0,34.0,-50.0,#231974,1
1206,17.0,38.0,-72.0,#001D96,0
1207,17.0,38.0,-62.0,#001986,0
1208,17.0,40.0,-36.0,#450A5F,1
1209,17.0,42.0,-16.0,#560042,0
1210,17.0,42.0,22.0,#60000B,0
1211,17.0,44.0,-68.0,#001390,0
1212,17.0,44.0,-28.0,#510053,0
1213,17.0,48.0,-12.0,#5E003C,0
1214,17.0,50.0,-78.0,#000FA0,0
1215,17.0,50.0,-72.0,#000A96,0
1216,17.0,54.0,-70.0,#1D0093,0
1217,17.0,54.0,-54.0,#44007A,0
1218,17.0,54.0,28.0,#6C0000,0
1219,17.0,56.0,-82.0,#0003A7,0
1220,17.0,56.0,-76.0,#00009D,0
1221,17.0,56.0,-66.0,#31008D,0
1222,17.0,56.0,-60.0,#3E0083,0
1223,17.0,60.0,-74.0,#22009A,0
1224,17.0,60.0,-58.0,#480080,0
1225,17.0,62.0,-70.0,#350093,0
1226,17.0,62.0,-64.0,#42008A,0
1227,17.0,62.0,-30.0,#650056,0
1228,17.0,62.0,-8.0,#6E0037,0
1229,17.0,64.0,10.0,#74001F,0
1230,17.0,66.0,-78.0,#2700A0,0
1231,17.0,66.0,-60.0,#4F0084,0
1232,17.0,66.0,-4.0,#730032,0
1233,17.0,68.0,-74.0,#39009A,0
1234,17.0,68.0,-68.0,#460090,0
1235,17.0,68.0,-10.0,#74003A,0
1236,17.0,70.0,-56.0,#5A007D,0
1237,17.0,72.0,-82.0,#2C00A7,0
1238,17.0,72.0,-64.0,#53008A,0
1239,17.0,74.0,-74.0,#46009A,0
1240,17.0,74.0,-40.0,#6D0065,0
1241,17.0,74.0,-22.0,#76004B,0
1242,17.0,76.0,-54.0,#64007A,0
1243,17.0,78.0,-84.0,#3700AA,0
1244,17.0,82.0,-94.0,#1800BB,0
1245,17.0,82.0,-58.0,#680081,0
1246,17.0,82.0,-36.0,#78005F,0
1247,17.0,86.0,-52.0,#730078,0
1248,17.0,92.0,-58.0,#750081,0
1249,17.0,96.0,-92.0,#4D00B7,0
1250,17.0,98.0,-62.0,#790087,0
1251,17.0,116.0,-94.0,#6E00BB,0
