id,L,a,b,hex_srgb,in_srgb
7131,75.5,-96.0,-2.375,#00E0BC,0
7132,75.5,-95.125,112.75,#00DD00,0
7133,75.5,-90.875,-6.5,#00DFC4,0
7134,75.5,-90.875,12.75,#00DEA0,0
7135,75.5,-87.875,115.625,#00DB00,0
7136,75.5,-85.5,8.0,#00DDA9,0
7137,75.5,-80.75,118.0,#05D900,0
7138,75.5,-73.75,119.75,#42D700,0
7139,75.5,-67.125,121.5,#5CD500,0
7140,75.5,-63.25,-17.0,#00D8D8,0
7141,75.5,-62.625,65.375,#55D42F,1
7142,75.5,-60.625,122.625,#6FD200,0
7143,75.5,-56.5,-17.75,#00D5D9,0
7144,75.5,-53.25,89.375,#7CD000,0
7145,75.5,-46.125,-8.875,#00D1C9,0
7146,75.5,-45.75,57.375,#81CE47,1
7147,75.5,-37.5,125.875,#A3C900,0
7148,75.5,-29.75,126.75,#B1C600,0
7149,75.5,-29.25,-31.25,#00CBF2,0
7150,75.5,-26.0,65.5,#AEC534,1
7151,75.5,-24.875,7.0,#8BC7AC,1
7152,75.5,-20.875,11.5,#99C4A4,1
7153,75.5,-13.5,0.75,#9FC1B8,1
7154,75.5,-1.5,12.75,#C1BAA3,1
7155,75.5,-0.875,97.625,#DEB700,0
7156,75.5,1.625,-6.625,#B7BAC6,1
7157,75.5,3.5,117.25,#E6B400,0
7158,75.5,9.5,117.625,#EFB000,0
7159,75.5,14.375,0.375,#D5B1BA,1
7160,75.5,16.0,38.375,#EBAE74,1
7161,75.5,19.75,33.125,#EFAB7E,1
7162,75.5,20.5,-4.0,#DCADC2,1
7163,75.5,22.375,91.375,#FFA700,0
7164,75.5,25.125,102.875,#FFA500,0
7165,75.5,27.375,77.625,#FFA411,0
7166,75.5,27.625,-36.75,#CBABFE,1
7167,75.5,28.5,12.125,#F3A6A5,1
7168,75.5,29.5,127.0,#FFA200,0
7169,75.5,32.25,81.5,#FFA000,0
7170,75.5,34.625,63.625,#FF9E41,0
7171,75.5,41.0,70.5,#FF9831,0
7172,75.5,45.25,43.875,#FF966B,0
7173,75.5,63.75,-3.625,#FF85C3,0
7174,75.5,74.0,-14.25,#FF79D6,0
7175,75.5625,5.75,8.625,#CBB6AB,1
7176,75.5625,32.875,73.25,#FFA027,0
7177,75.625,-14.625,103.875,#C9BF00,0
7178,75.625,5.0,-33.125,#9FBAF7,1
7179,75.625,36.75,-25.875,#E7A3EB,1
7180,75.6875,-91.625,67.875,#00DD23,0
7181,75.6875,-43.875,66.5,#8BCD2F,1
7182,75.6875,-16.125,115.5,#C8C000,0
7183,75.6875,78.0,-21.5,#FF75E4,0
7184,75.75,-23.625,-36.0,#18CAFC,1
7185,75.75,60.375,2.5,#FF89B8,0
7186,75.875,-91.25,108.125,#00DD00,0
7187,75.9375,-111.5,29.25,#00E481,0
7188,75.9375,0.375,-28.25,#9CBDEF,1
7189,75.9375,54.25,16.0,#FF8FA0,0
7190,76.0625,-84.125,110.875,#00DC00,0
7191,76.0625,-37.375,86.625,#A0CB00,0
7192,76.0625,-23.0,115.25,#BEC400,0
7193,76.0625,-6.625,-41.75,#6CC3FF,0
7194,76.0625,-4.75,67.25,#D5BB33,1
7195,76.0625,-3.0,20.125,#C5BC96,1
7196,76.0625,28.875,119.75,#FFA400,0
7197,76.125,-57.5,117.125,#79D300,0
7198,76.125,-46.375,-25.75,#00D4EA,0
7199,76.125,-38.875,63.0,#96CC3B,1
7200,76.125,29.5,98.75,#FFA400,0
7201,76.1875,-80.625,62.25,#00DC39,0
7202,76.1875,-35.125,108.0,#A8CA00,0
7203,76.1875,12.125,109.75,#F5B000,0
7204,76.25,-59.125,36.25,#43D576,1
7205,76.25,-19.625,-28.75,#5DC9F0,1
7206,76.3125,-45.625,124.625,#95CF00,0
7207,76.3125,-35.875,48.375,#95CC5E,1
7208,76.3125,-20.625,45.0,#B2C566,1
7209,76.3125,-5.75,-29.625,#8AC2F2,1
7210,76.3125,20.25,126.875,#FFAB00,0
7211,76.3125,24.375,-17.375,#DBAEDD,1
7212,76.375,-74.875,7.375,#00DCAD,0
7213,76.375,-59.0,-7.5,#00D8C9,0
7214,76.375,-15.125,49.75,#BFC25D,1
7215,76.375,0.625,26.375,#CFBA8C,1
7216,76.4375,-67.5,58.0,#3CD846,1
7217,76.4375,-56.75,62.75,#6AD43B,1
7218,76.4375,-34.0,32.0,#8FCC80,1
7219,76.4375,-30.25,73.25,#ABC919,1
7220,76.5,-51.25,60.125,#78D243,1
7221,76.5,-32.875,18.0,#85CC9A,1
7222,76.5,21.25,-22.875,#D0B1E7,1
7223,76.5,40.875,35.875,#FF9D7D,0
7224,76.5625,-128.0,83.625,#00E800,0
7225,76.5625,-117.75,58.875,#00E641,0
7226,76.5625,-117.0,35.875,#00E775,0
7227,76.5625,-114.375,3.25,#00E8B4,0
7228,76.5625,-109.625,-1.75,#00E7BD,0
7229,76.5625,-100.25,-10.75,#00E5CE,0
7230,76.5625,-97.0,34.75,#00E278,0
7231,76.5625,-95.75,-14.75,#00E4D6,0
7232,76.5625,-92.0,28.875,#00E184,0
7233,76.5625,-89.125,-20.5,#00E3E1,0
7234,76.5625,-86.75,23.375,#00E08F,0
7235,76.5625,-82.875,-25.75,#00E1EA,0
7236,76.5625,-82.875,94.375,#00DD00,0
7237,76.5625,-76.625,77.75,#14DB00,0
7238,76.5625,-75.375,50.5,#00DB58,0
7239,76.5625,-71.375,26.0,#00DB8A,0
7240,76.5625,-70.75,80.625,#43D900,0
7241,76.5625,-68.625,-0.5,#00DBBC,0
7242,76.5625,-56.5,81.25,#74D400,0
7243,76.5625,-48.375,26.0,#61D38B,1
7244,76.5625,-47.125,-39.875,#00D7FF,0
7245,76.5625,-44.625,18.125,#62D29A,1
7246,76.5625,-44.375,86.875,#93CF00,0
7247,76.5625,-29.125,110.0,#B4C900,0
7248,76.5625,-27.5,29.5,#9CCA85,1
7249,76.5625,-24.625,-4.75,#7FCAC5,1
7250,76.5625,-22.25,99.0,#BFC500,0
7251,76.5625,-15.125,76.5,#C7C209,1
7252,76.5625,-14.0,7.125,#A7C4AF,1
7253,76.5625,-12.0,-26.0,#7FC6EC,1
7254,76.5625,-12.0,94.75,#D0C000,0
7255,76.5625,-9.625,100.375,#D4BF00,0
7256,76.5625,-8.375,10.125,#B5C1AA,1
7257,76.5625,-2.0,52.25,#D7BB59,1
7258,76.5625,-1.25,1.75,#BCBDBA,1
7259,76.5625,9.875,76.75,#EFB314,1
7260,76.5625,12.25,85.25,#F4B200,0
7261,76.5625,17.25,12.375,#E4B1A7,1
7262,76.5625,31.0,35.125,#FFA57E,0
7263,76.5625,41.0,101.0,#FF9B00,0
7264,76.5625,45.0,120.5,#FF9700,0
7265,76.5625,48.375,98.625,#FF9400,0
7266,76.5625,52.375,8.75,#FF94AF,0
7267,76.5625,61.625,26.375,#FF8890,0
7268,76.5625,66.125,-30.75,#FF89F7,0
7269,76.5625,67.25,21.875,#FF8198,0
7270,76.625,-83.0,17.75,#00DF9A,0
7271,76.625,-8.0,116.375,#D8BE00,0
7272,76.625,39.5,54.875,#FF9D58,0
7273,76.6875,-105.125,96.25,#00E300,0
7274,76.6875,-103.5,84.5,#00E300,0
7275,76.6875,-19.25,68.125,#BFC530,1
7276,76.6875,7.625,64.625,#EAB53E,1
7277,76.75,-128.0,20.875,#00EA93,0
7278,76.75,-122.875,62.125,#00E838,0
7279,76.75,-107.625,52.25,#00E553,0
7280,76.75,-24.5,-21.75,#5DCCE5,1
7281,76.75,-13.25,-19.75,#87C6E1,1
7282,76.8125,-5.0,4.625,#B8C0B5,1
7283,76.875,-107.25,44.375,#00E565,0
7284,76.875,-4.25,121.875,#DFBC00,0
7285,76.875,-3.25,85.0,#DDBC00,0
7286,76.9375,-62.25,84.5,#67D700,0
7287,76.9375,-55.375,54.375,#6AD551,1
7288,76.9375,3.875,73.875,#E7B822,1
7289,76.9375,10.375,48.0,#EAB564,1
7290,76.9375,53.5,-27.375,#FF98F2,0
7291,77.0,-106.75,37.125,#00E674,0
7292,77.0,-99.0,80.5,#00E300,0
7293,77.0,-64.0,-35.875,#00DEFF,0
7294,77.0,-30.0,-8.625,#68CECD,1
7295,77.0,-26.375,-15.625,#66CDDA,1
7296,77.0,-6.5,91.625,#D9BE00,0
7297,77.0,38.375,113.0,#FF9E00,0
7298,77.0,41.75,84.875,#FF9C00,0
7299,77.0625,7.875,-7.0,#C7BACB,1
7300,77.0625,57.625,21.75,#FF8E99,0
7301,77.125,-69.375,-17.125,#00DEDC,0
7302,77.125,-52.375,7.75,#1AD7AE,1
7303,77.125,-41.375,-1.125,#4AD3BF,1
7304,77.125,-0.75,113.0,#E5BB00,0
7305,77.125,5.75,53.625,#E5B859,1
7306,77.125,18.625,58.75,#FAAF4F,1
7307,77.1875,-112.375,47.625,#00E75E,0
7308,77.1875,-80.5,102.0,#11DE00,0
7309,77.1875,-52.5,71.375,#7DD520,1
7310,77.1875,-23.0,75.625,#BBC811,1
7311,77.1875,-18.625,-5.375,#90C9C8,1
7312,77.1875,-15.625,61.0,#C4C446,1
7313,77.1875,-10.875,110.375,#D5C100,0
7314,77.1875,5.0,97.5,#EDB800,0
7315,77.1875,35.25,7.875,#FFA5B2,0
7316,77.1875,56.125,56.875,#FF8E57,0
7317,77.25,-111.0,80.875,#00E700,0
7318,77.25,-67.5,-10.5,#00DED0,0
7319,77.25,-4.625,33.375,#CCBF81,1
7320,77.25,-4.625,106.75,#DFBE00,0
7321,77.25,46.5,-16.75,#FF9EDF,0
7322,77.25,73.0,-3.25,#FF7EC7,0
7323,77.3125,-98.125,53.125,#00E453,0
7324,77.3125,-95.75,22.375,#00E492,0
7325,77.3125,-38.625,13.0,#71D1A6,1
7326,77.3125,-11.875,-4.75,#A1C6C7,1
7327,77.3125,15.75,65.0,#F8B240,1
7328,77.3125,26.625,20.125,#FAAC9B,1
7329,77.3125,39.5,43.125,#FFA071,0
7330,77.375,-94.375,76.5,#00E300,0
7331,77.375,-66.125,115.875,#65DA00,0
7332,77.375,-64.625,27.125,#00DB8A,0
7333,77.375,-61.5,98.0,#6FD800,0
7334,77.375,-55.375,22.875,#3FD893,1
7335,77.4375,-122.75,53.875,#00EA50,0
7336,77.4375,-101.375,27.875,#00E688,0
7337,77.4375,-43.375,75.875,#94D207,1
7338,77.4375,4.0,-38.875,#98C0FF,0
7339,77.4375,31.125,-27.0,#E2ADF2,1
7340,77.4375,52.75,40.5,#FF9377,0
7341,77.4375,57.25,65.125,#FF8D46,0
7342,77.5,-128.0,66.375,#00EB2C,0
7343,77.5,-128.0,75.25,#00EB00,0
7344,77.5,-125.0,92.75,#00EA00,0
7345,77.5,-108.5,70.375,#00E71C,0
7346,77.5,-97.125,4.0,#00E6B5,0
7347,77.5,-86.0,78.5,#00E100,0
7348,77.5,-78.875,-6.25,#00E2C9,0
7349,77.5,-75.0,71.875,#22DD1B,1
7350,77.5,-68.0,13.25,#00DDA5,0
7351,77.5,-65.5,-23.75,#00DFEA,0
7352,77.5,-61.125,-29.125,#00DEF4,0
7353,77.5,-58.75,1.0,#00DBBC,0
7354,77.5,-51.375,126.375,#8CD500,0
7355,77.5,-45.5,109.5,#97D200,0
7356,77.5,-40.375,-32.625,#00D6FB,0
7357,77.5,-37.625,-8.375,#49D3CE,1
7358,77.5,-36.625,22.625,#83D194,1
7359,77.5,-35.625,-38.125,#00D4FF,0
7360,77.5,-28.0,84.5,#B5CB00,0
7361,77.5,-21.125,55.625,#B9C853,1
7362,77.5,-2.125,-34.75,#8EC4FF,0
7363,77.5,0.0,-18.875,#ACC1E2,1
7364,77.5,3.25,36.25,#DCBB7C,1
7365,77.5,7.0,-25.5,#B3BDEE,1
7366,77.5,8.125,2.875,#D1BABA,1
7367,77.5,22.875,64.625,#FFAD43,0
7368,77.5,27.875,-10.25,#EAAED3,1
7369,77.5,28.25,61.25,#FFA94B,0
7370,77.5,37.625,-2.125,#FFA5C5,0
7371,77.5,39.25,15.125,#FFA2A5,0
7372,77.5,42.875,21.0,#FF9F9B,0
7373,77.5,44.125,-30.375,#F6A2F8,1
7374,77.5,46.5,68.25,#FF993D,0
7375,77.5,47.125,80.375,#FF9815,0
7376,77.5625,-45.25,98.375,#97D200,0
7377,77.5625,-29.0,13.25,#8DCEA6,1
7378,77.5625,-11.625,23.75,#BBC593,1
7379,77.5625,15.375,-15.875,#CFB7DD,1
7380,77.5625,41.25,127.0,#FF9D00,0
7381,77.5625,49.625,49.875,#FF9765,0
7382,77.6875,-68.75,40.125,#00DD71,0
7383,77.6875,58.0,-16.75,#FF94E1,0
7384,77.6875,59.375,-28.375,#FF94F6,0
7385,77.75,-40.125,104.5,#A3D100,0
7386,77.75,-22.0,121.25,#C5C800,0
7387,77.8125,-114.5,95.125,#00E900,0
7388,77.8125,-47.625,-3.375,#00D8C5,1
7389,77.8125,-46.5,-17.25,#00D8DF,0
7390,77.8125,-44.5,38.75,#7ED476,1
7391,77.8125,-40.0,93.375,#A1D100,0
7392,77.8125,3.75,13.75,#D2BDA7,1
7393,77.875,7.125,28.125,#E0BA8D,1
7394,77.875,12.375,32.375,#EAB785,1
7395,77.875,41.5,61.0,#FF9F4E,0
7396,77.9375,-75.25,96.875,#3EDE00,0
7397,77.9375,51.875,75.5,#FF942C,0
7398,78.0,-73.75,-25.0,#00E3ED,0
7399,78.0,-71.5,92.125,#4DDD00,0
7400,78.0625,-62.125,45.25,#4ADB68,1
7401,78.0625,-17.625,20.25,#AEC99B,1
7402,78.0625,39.875,27.125,#FFA291,0
7403,78.0625,49.875,20.0,#FF999F,0
7404,78.125,-128.0,42.375,#00EE6B,0
7405,78.125,-105.5,108.75,#00E800,0
7406,78.125,-97.0,100.25,#00E500,0
7407,78.125,30.25,-16.875,#EBAEE1,1
7408,78.1875,-103.75,66.625,#00E82F,0
7409,78.1875,-6.5,80.125,#DBC200,0
7410,78.1875,11.875,100.875,#FAB600,0
7411,78.1875,73.75,-33.25,#FF85FF,0
7412,78.25,-128.0,58.0,#00EE47,0
7413,78.25,-113.0,65.0,#00EA34,0
7414,78.25,-63.625,17.75,#00DE9E,0
7415,78.25,-7.75,18.75,#C1C59F,1
7416,78.25,-7.5,40.25,#CDC476,1
7417,78.3125,-96.75,69.625,#00E625,0
7418,78.3125,-77.75,89.625,#2AE000,0
7419,78.3125,-72.625,104.0,#4FDF00,0
7420,78.3125,-45.375,50.25,#86D65F,1
7421,78.3125,-40.25,34.125,#87D480,1
7422,78.3125,-0.25,41.5,#DBC074,1
7423,78.3125,27.625,48.5,#FFAC68,0
7424,78.3125,41.875,-21.875,#FCA6EB,1
7425,78.3125,55.625,46.375,#FF936F,0
7426,78.375,-123.0,71.875,#00ED15,0
7427,78.375,-83.0,-13.5,#00E6D9,0
7428,78.375,6.25,81.875,#F0BA00,0
7429,78.375,46.0,38.375,#FF9D7D,0
7430,78.375,54.375,26.625,#FF9594,0
7431,78.4375,-113.375,74.0,#00EB05,0
7432,78.4375,-88.5,91.5,#00E400,0
7433,78.4375,-84.375,87.0,#00E300,0
7434,78.4375,-57.25,-35.625,#00DFFF,0
7435,78.4375,-41.125,54.875,#93D455,1
7436,78.4375,-33.0,65.875,#A9D03B,1
7437,78.4375,-24.25,19.5,#A0CE9D,1
7438,78.4375,-20.625,104.5,#C8CA00,0
7439,78.4375,-14.875,29.875,#BBC98A,1
7440,78.4375,23.25,42.25,#FFB074,0
7441,78.4375,32.0,-33.875,#DFB0FF,0
7442,78.5,-68.875,99.0,#5CDE00,0
7443,78.5,-18.875,93.875,#CAC900,0
7444,78.5,17.75,-32.75,#C4BAFF,0
7445,78.5,23.75,-29.75,#D4B5FA,1
7446,78.5625,-107.0,6.0,#00ECB4,0
7447,78.5625,-92.875,41.75,#00E76F,0
7448,78.5625,-85.125,29.0,#00E589,0
7449,78.5625,-84.875,43.25,#00E46C,0
7450,78.5625,-80.5,3.375,#00E5BA,0
7451,78.5625,-79.75,11.5,#00E4AB,0
7452,78.5625,-77.75,55.75,#00E251,0
7453,78.5625,-77.25,30.125,#00E287,0
7454,78.5625,-77.0,44.125,#00E26B,0
7455,78.5625,-75.75,-0.625,#00E3C1,0
7456,78.5625,-72.875,59.625,#22E048,1
7457,78.5625,-59.75,75.0,#6FDB11,1
7458,78.5625,-52.25,40.875,#6CD973,1
7459,78.5625,-47.75,3.625,#39D9BA,1
7460,78.5625,-36.75,39.875,#94D376,1
7461,78.5625,-35.75,3.0,#6ED4BC,1
7462,78.5625,-32.5,-2.125,#70D3C5,1
7463,78.5625,-32.375,120.75,#B5D000,0
7464,78.5625,-29.125,-36.875,#00D5FF,0
7465,78.5625,-28.125,99.0,#BBCE00,0
7466,78.5625,-27.5,53.125,#AFCE5B,1
7467,78.5625,-24.375,40.375,#AFCD75,1
7468,78.5625,-15.0,-32.0,#6ECDFD,1
7469,78.5625,-14.0,14.375,#B2C9A7,1
7470,78.5625,-8.0,126.875,#DFC300,0
7471,78.5625,-5.625,73.125,#DCC228,1
7472,78.5625,6.875,112.25,#F5BA00,0
7473,78.5625,8.5,126.875,#F8B900,0
7474,78.5625,18.5,104.875,#FFB200,0
7475,78.5625,18.75,-9.25,#DEB7D4,1
7476,78.5625,19.25,87.125,#FFB200,0
7477,78.5625,22.0,16.25,#F4B3A5,1
7478,78.5625,22.875,71.625,#FFB033,0
7479,78.5625,35.125,-20.625,#F2ACE9,1
7480,78.5625,40.75,92.25,#FFA100,0
7481,78.5625,44.625,4.0,#FFA1BD,0
7482,78.5625,48.0,-4.375,#FF9FCC,0
7483,78.6875,-49.375,83.375,#8DD700,0
7484,78.6875,-26.25,46.5,#AFCE69,1
7485,78.75,-122.5,34.875,#00EF7D,0
7486,78.75,-77.375,17.5,#00E4A0,0
7487,78.75,-29.0,35.75,#A3D07F,1
7488,78.75,14.75,127.0,#FFB500,0
7489,78.75,17.75,120.75,#FFB300,0
7490,78.75,23.5,29.75,#FDB18D,1
7491,78.8125,-84.125,57.375,#00E44D,0
7492,78.8125,-70.0,49.0,#22E062,1
7493,78.8125,-3.875,57.875,#DCC253,1
7494,78.8125,22.625,-36.5,#CBB8FF,0
7495,78.9375,-7.875,50.75,#D3C562,1
7496,78.9375,65.0,-22.875,#FF90F0,0
7497,78.9375,71.125,-21.25,#FF88ED,0
7498,79.0,-41.625,6.5,#60D8B6,1
7499,79.0,-40.5,121.0,#A7D400,0
7500,79.0,-37.75,-22.5,#00D8EC,0
7501,79.0,7.625,91.5,#F6BB00,0
7502,79.0,25.25,107.75,#FFAE00,0
7503,79.0,34.75,68.5,#FFA83F,0
7504,79.0625,-113.75,11.125,#00EFAC,0
7505,79.0625,-61.125,91.125,#73DD00,0
7506,79.0625,-36.875,81.375,#A8D300,0
7507,79.0625,1.125,61.875,#E6C04B,1
7508,79.0625,34.75,98.875,#FFA700,0
7509,79.125,-59.5,-14.0,#00E0DC,0
7510,79.125,-14.875,126.375,#D6C800,0
7511,79.125,-14.375,-14.0,#94CDDD,1
7512,79.125,34.0,23.875,#FFAB99,0
7513,79.125,41.375,9.75,#FFA5B4,0
7514,79.1875,-50.625,100.5,#90D900,0
7515,79.1875,-33.75,-13.75,#52D6DD,1
7516,79.1875,0.25,91.625,#EBC000,0
7517,79.25,-76.375,-17.5,#00E7E3,0
7518,79.25,-51.0,112.125,#91D900,0
7519,79.25,-6.25,-24.25,#9ACAF1,1
7520,79.25,30.125,29.25,#FFAE90,0
7521,79.25,35.25,77.875,#FFA823,0
7522,79.3125,-75.625,111.125,#48E200,0
7523,79.3125,-52.875,94.0,#8ADA00,0
7524,79.3125,-35.25,115.375,#B2D300,0
7525,79.3125,-10.0,61.0,#D4C74C,1
7526,79.3125,15.5,18.25,#EDB9A3,1
7527,79.3125,40.125,-14.5,#FFA9E0,0
7528,79.3125,68.0,-13.0,#FF8CDF,0
7529,79.375,-105.5,101.625,#00EB00,0
7530,79.375,-89.5,54.0,#00E857,0
7531,79.375,-85.0,71.5,#00E623,0
7532,79.375,-70.0,18.75,#00E39F,0
7533,79.375,-41.0,70.625,#9DD62E,1
7534,79.375,23.875,119.125,#FFB000,0
7535,79.4375,-58.625,-22.375,#00E2ED,0
7536,79.4375,-56.125,104.375,#85DC00,0
7537,79.4375,-30.5,-20.5,#4ED6EA,1
7538,79.4375,-27.375,-27.125,#46D5F6,1
7539,79.5,-122.75,79.75,#00F000,0
7540,79.5,-118.125,86.5,#00EF00,0
7541,79.5,-115.0,24.875,#00F093,0
7542,79.5,-112.875,18.25,#00F09F,0
7543,79.5,-112.25,103.125,#00ED00,0
7544,79.5,-109.0,89.25,#00ED00,0
7545,79.5,-101.875,14.75,#00EDA6,0
7546,79.5,-101.875,43.75,#00EC6D,0
7547,79.5,-101.25,-3.75,#00EEC9,0
7548,79.5,-94.75,86.25,#00E900,0
7549,79.5,-93.5,17.125,#00EBA2,0
7550,79.5,-90.625,103.375,#00E800,0
7551,79.5,-90.5,-14.25,#00ECDD,0
7552,79.5,-79.5,24.375,#00E695,0
7553,79.5,-78.0,121.625,#40E400,0
7554,79.5,-71.375,123.875,#5DE200,0
7555,79.5,-67.875,63.5,#4CE141,1
7556,79.5,-64.875,125.625,#71DF00,0
7557,79.5,-64.25,53.25,#51E05A,1
7558,79.5,-61.25,108.5,#79DE00,0
7559,79.5,-58.5,126.875,#82DD00,0
7560,79.5,-54.0,14.625,#39DEA8,1
7561,79.5,-51.875,-11.75,#00DFD9,0
7562,79.5,-46.75,-34.5,#00DEFF,0
7563,79.5,-45.625,12.125,#5DDBAD,1
7564,79.5,-29.0,90.625,#BBD100,0
7565,79.5,-25.75,1.375,#8CD3C2,1
7566,79.5,-21.5,-10.625,#86D1D8,1
7567,79.5,-20.125,32.875,#B6CE87,1
7568,79.5,-19.875,4.375,#9FCFBC,1
7569,79.5,-18.75,80.625,#CBCC00,0
7570,79.5,-13.125,120.25,#D9C900,0
7571,79.5,-6.375,-7.5,#B0C9D3,1
7572,79.5,-4.75,-14.75,#ACC9E0,1
7573,79.5,6.5,-12.375,#C6C2DC,1
7574,79.5,6.625,18.75,#DFC0A3,1
7575,79.5,8.75,-18.125,#C5C1E7,1
7576,79.5,11.25,58.625,#F6BB54,1
7577,79.5,18.75,113.75,#FFB500,0
7578,79.5,32.5,-6.875,#FAAFD3,1
7579,79.5,32.75,53.5,#FFAB62,0
7580,79.5,48.375,57.75,#FF9D5A,0
7581,79.5,53.125,-33.625,#FFA0FF,0
7582,79.5,59.875,-9.5,#FF96D9,0
7583,79.5625,-90.0,82.5,#00E800,0
7584,79.5625,33.75,119.375,#FFA900,0
7585,79.5625,57.25,-1.875,#FF98CB,0
7586,79.625,-79.625,82.25,#14E500,0
7587,79.6875,-122.25,47.375,#00F165,0
7588,79.6875,-82.75,36.75,#00E77D,0
7589,79.6875,1.875,1.125,#CAC4C3,1
7590,79.75,-97.875,62.25,#00EB42,0
7591,79.75,-86.625,98.875,#00E700,0
7592,79.75,-84.875,119.125,#00E700,0
7593,79.75,45.0,29.75,#FFA291,0
7594,79.75,61.75,-33.5,#FF98FF,0
7595,79.8125,-104.0,74.875,#00ED0C,0
7596,79.8125,-43.5,115.75,#A3D800,0
7597,79.8125,12.5,-23.375,#C8C0F1,1
7598,79.8125,25.25,3.75,#F6B5C0,1
7599,79.8125,38.625,-34.0,#EFAEFF,0
7600,79.875,-55.5,121.375,#8ADD00,0
7601,79.875,-22.875,88.375,#C6CF00,0
7602,79.875,16.125,4.125,#E7BBBF,1
7603,79.9375,-31.875,77.875,#B4D40F,1
7604,79.9375,-2.375,101.875,#EAC400,0
7605,79.9375,15.125,42.375,#F9BA77,1
7606,79.9375,18.625,47.5,#FFB76E,0
7607,79.9375,53.625,34.125,#FF9A8A,0
7608,80.0,-15.875,40.5,#C3CD79,1
7609,80.0625,-92.75,59.0,#00EB4C,0
7610,80.0625,-68.125,75.875,#58E311,1
7611,80.0625,-22.0,126.875,#CDCF00,0
7612,80.0625,21.875,77.375,#FFB425,0
7613,80.0625,51.5,-22.25,#FFA2F1,0
7614,80.125,-99.0,90.625,#00EC00,0
7615,80.125,-91.75,115.875,#00EA00,0
7616,80.125,-81.125,114.125,#2EE700,0
7617,80.125,-67.375,106.75,#69E200,0
7618,80.125,-61.625,61.625,#65E148,1
7619,80.125,-56.875,47.5,#68DF69,1
7620,80.125,-15.0,55.25,#CCCC5B,1
7621,80.125,0.5,126.75,#F1C200,0
7622,80.125,11.375,24.25,#EBBE9A,1
7623,80.1875,-89.0,64.5,#00EA3E,0
7624,80.1875,-86.875,4.5,#00EBBC,0
7625,80.1875,-84.375,-19.75,#00ECE9,0
7626,80.1875,-54.625,31.0,#5CDF8B,1
7627,80.1875,-49.25,121.375,#99DB00,0
7628,80.1875,-12.75,84.75,#D8CB00,0
7629,80.1875,25.0,86.5,#FFB200,0
7630,80.1875,34.625,91.5,#FFAA00,0
7631,80.1875,64.25,0.125,#FF92C9,0
7632,80.25,-116.75,44.875,#00F26C,0
7633,80.25,-10.75,3.25,#B4CDC1,1
7634,80.25,7.75,11.875,#DEC1B1,1
7635,80.25,11.0,-34.625,#B8C3FF,0
7636,80.25,42.0,76.625,#FFA42D,0
7637,80.3125,-98.75,112.375,#00EC00,0
7638,80.3125,-91.0,9.125,#00EDB4,0
7639,80.3125,-90.375,-2.875,#00EDCA,0
7640,80.3125,-84.0,106.625,#02E800,0
7641,80.3125,-62.625,39.0,#46E27B,1
7642,80.3125,-62.125,7.0,#00E4B8,0
7643,80.375,-28.375,7.25,#8FD6B9,1
7644,80.375,-9.5,68.625,#DACA3C,1
7645,80.375,1.75,-10.125,#C1C7DA,1
7646,80.375,12.0,-11.75,#D4C1DD,1
7647,80.4375,-61.0,32.375,#41E288,1
7648,80.4375,-60.5,68.125,#6EE137,1
7649,80.4375,-7.375,-34.75,#87CFFF,0
7650,80.4375,-5.375,-1.25,#BBCBCA,1
7651,80.4375,5.75,40.875,#EBC27B,1
7652,80.4375,50.125,12.75,#FFA0B2,0
7653,80.5,-23.5,27.375,#AED394,1
7654,80.5,18.75,36.5,#FEB984,1
7655,80.5,27.375,-3.375,#F7B6CF,1
7656,80.5625,-112.625,54.625,#00F257,0
7657,80.5625,-109.125,25.875,#00F294,0
7658,80.5625,-108.125,59.75,#00F04B,0
7659,80.5625,-103.25,56.125,#00EF54,0
7660,80.5625,-91.125,71.875,#00EB25,0
7661,80.5625,-72.375,-6.125,#00E9D1,0
7662,80.5625,-68.625,32.625,#00E588,0
7663,80.5625,-67.625,84.5,#61E400,0
7664,80.5625,-63.25,-6.75,#00E6D3,0
7665,80.5625,-55.25,-27.25,#00E4F9,0
7666,80.5625,-52.625,77.875,#89DE09,1
7667,80.5625,-50.625,-22.625,#00E2F1,0
7668,80.5625,-47.875,69.125,#91DC36,1
7669,80.5625,-46.75,33.0,#7ADD88,1
7670,80.5625,-43.875,22.75,#77DC9C,1
7671,80.5625,-40.625,-15.125,#1DDDE3,1
7672,80.5625,-35.75,99.125,#B3D700,0
7673,80.5625,-35.25,-30.5,#00DCFF,0
7674,80.5625,-31.875,45.125,#A8D670,1
7675,80.5625,-26.625,59.75,#B9D351,1
7676,80.5625,-20.625,-33.0,#59D6FF,0
7677,80.5625,-19.875,-23.875,#75D5F4,1
7678,80.5625,-16.375,109.25,#D6CD00,0
7679,80.5625,-1.875,9.0,#CCC8B7,1
7680,80.5625,-0.125,77.5,#ECC520,1
7681,80.5625,2.375,105.625,#F4C300,0
7682,80.5625,4.75,-20.75,#BDC7EE,1
7683,80.5625,13.5,-5.25,#DDC0D2,1
7684,80.5625,14.5,76.25,#FFBB29,0
7685,80.5625,21.0,24.125,#FCB99C,1
7686,80.5625,32.0,110.875,#FFAD00,0
7687,80.5625,33.0,39.875,#FFAE7F,0
